Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,First_Name,Last_Name,Team_Norm,Stat_Type,Roster_Index,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Y/G,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Rushing_Y/G,Scrimmage_Plays,Scrimmage_Yds,Scrimmage_Avg,Scrimmage_TD
233.0,Dilin Jones,Wisconsin,Big Ten,7.0,,,,,,,,,,,,,,,dilin,jones,wisconsin,Rushing,1224,9.0,21.0,2.3,0.0,3.0,76.0,300.0,3.9,2.0,42.9,85.0,321.0,3.8,2.0
234.0,Sam Leavitt,Arizona State,Big 12,7.0,,,,,,,,,,,,,,,sam,leavitt,arizona state,Rushing,852,0.0,0.0,,0.0,0.0,73.0,300.0,4.1,5.0,42.9,73.0,300.0,4.1,5.0
235.0,Trey Cornist,Central Michigan,MAC,9.0,,,,,,,,,,,,,,,trey,cornist,central michigan,Rushing,5223,0.0,0.0,,0.0,0.0,69.0,299.0,4.3,1.0,33.2,69.0,299.0,4.3,1.0
236.0,Will Hammond,Texas Tech,Big 12,8.0,,,,,,,,,,,,,,,will,hammond,texas tech,Rushing,1204,0.0,0.0,,0.0,0.0,43.0,299.0,7.0,5.0,37.4,43.0,299.0,7.0,5.0
237.0,Ja'shon Benjamin,Rutgers,Big Ten,9.0,,,,,,,,,,,,,,,ja'shon,benjamin,rutgers,Rushing,12397,4.0,19.0,4.8,0.0,2.1,58.0,297.0,5.1,2.0,33.0,62.0,316.0,5.1,2.0
238.0,Dewayne Coleman,Army,American,5.0,,,,,,,,,,,,,,,dewayne,coleman,army,Rushing,4197,0.0,0.0,,0.0,0.0,84.0,296.0,3.5,3.0,59.2,84.0,296.0,3.5,3.0
239.0,Lamar Radcliffe,San Jose State,MWC,6.0,,,,,,,,,,,,,,,lamar,radcliffe,san jose state,Rushing,12694,2.0,21.0,10.5,1.0,3.5,57.0,295.0,5.2,1.0,49.2,59.0,316.0,5.4,2.0
240.0,Cade Harris,Air Force,MWC,8.0,,,,,,,,,,,,,,,cade,harris,air force,Rushing,3395,29.0,536.0,18.5,2.0,67.0,51.0,293.0,5.7,4.0,36.6,80.0,829.0,10.4,6.0
241.0,Kaidon Salter,Colorado,Big 12,8.0,,,,,,,,,,,,,,,kaidon,salter,colorado,Rushing,313,0.0,0.0,,0.0,0.0,88.0,293.0,3.3,5.0,36.6,88.0,293.0,3.3,5.0
242.0,Dylan Carson,Air Force,MWC,8.0,,,,,,,,,,,,,,,dylan,carson,air force,Rushing,3375,0.0,0.0,,0.0,0.0,56.0,292.0,5.2,2.0,36.5,56.0,292.0,5.2,2.0
243.0,Nicholas Singleton,Penn State,Big Ten,8.0,,,,,,,,,,,,,,,nicholas,singleton,penn state,Rushing,11981,16.0,123.0,7.7,0.0,15.4,82.0,292.0,3.6,7.0,36.5,98.0,415.0,4.2,7.0
244.0,Gunner Stockton,Georgia,SEC,8.0,,,,,,,,,,,,,,,gunner,stockton,georgia,Rushing,645,0.0,0.0,,0.0,0.0,71.0,290.0,4.1,7.0,36.3,71.0,290.0,4.1,7.0
245.0,Brock Townsend,Central Michigan,MAC,9.0,,,,,,,,,,,,,,,brock,townsend,central michigan,Rushing,5224,9.0,134.0,14.9,3.0,14.9,53.0,288.0,5.4,2.0,32.0,62.0,422.0,6.8,5.0
246.0,Ousmane Kromah,Florida State,ACC,8.0,,,,,,,,,,,,,,,ousmane,kromah,florida state,Rushing,6574,7.0,139.0,19.9,1.0,17.4,49.0,288.0,5.9,0.0,36.0,56.0,427.0,7.6,1.0
247.0,Landon Brown,Sam Houston,CUSA,8.0,,,,,,,,,,,,,,,landon,brown,sam houston,Rushing,12498,29.0,160.0,5.5,0.0,20.0,54.0,287.0,5.3,2.0,35.9,83.0,447.0,5.4,2.0
248.0,Robby Ashford,Wake Forest,ACC,7.0,,,,,,,,,,,,,,,robby,ashford,wake forest,Rushing,15584,0.0,0.0,,0.0,0.0,71.0,287.0,4.0,4.0,41.0,71.0,287.0,4.0,4.0
249.0,Braylen Russell,Arkansas,SEC,9.0,,,,,,,,,,,,,,,braylen,russell,arkansas,Rushing,1023,4.0,27.0,6.8,0.0,3.0,55.0,286.0,5.2,5.0,31.8,59.0,313.0,5.3,5.0
250.0,Kadarius Calloway,New Mexico State,CUSA,8.0,,,,,,,,,,,,,,,kadarius,calloway,new mexico state,Rushing,54,14.0,90.0,6.4,0.0,11.3,78.0,286.0,3.7,3.0,35.8,92.0,376.0,4.1,3.0
251.0,CharMar Brown,Miami (FL),ACC,8.0,,,,,,,,,,,,,,,charmar,brown,miami (fl),Rushing,1586,9.0,80.0,8.9,1.0,10.0,74.0,280.0,3.8,4.0,35.0,83.0,360.0,4.3,5.0
252.0,Jordan Lovett,Troy,Sun Belt,8.0,,,,,,,,,,,,,,,jordan,lovett,troy,Rushing,14196,6.0,27.0,4.5,0.0,3.4,63.0,280.0,4.4,2.0,35.0,69.0,307.0,4.4,2.0
253.0,Michael Turner,Baylor,Big 12,6.0,,,,,,,,,,,,,,,michael,turner,baylor,Rushing,1452,5.0,15.0,3.0,0.0,2.5,52.0,279.0,5.4,1.0,46.5,57.0,294.0,5.2,1.0
254.0,Byrd Ficklin,Utah,Big 12,8.0,,,,,,,,,,,,,,,byrd,ficklin,utah,Rushing,14858,0.0,0.0,,0.0,0.0,41.0,276.0,6.7,5.0,34.5,41.0,276.0,6.7,5.0
255.0,Hunter Watson,Sam Houston,CUSA,7.0,,,,,,,,,,,,,,,hunter,watson,sam houston,Rushing,12496,0.0,0.0,,0.0,0.0,74.0,276.0,3.7,2.0,39.4,74.0,276.0,3.7,2.0
256.0,Bryce Underwood,Michigan,Big Ten,9.0,,,,,,,,,,,,,,,bryce,underwood,michigan,Rushing,1344,0.0,0.0,,0.0,0.0,51.0,272.0,5.3,4.0,30.2,51.0,272.0,5.3,4.0
257.0,Kenny Tracy,Miami (OH),MAC,5.0,,,,,,,,,,,,,,,kenny,tracy,miami (oh),Rushing,9439,11.0,121.0,11.0,2.0,24.2,49.0,272.0,5.6,1.0,54.4,60.0,393.0,6.6,3.0
258.0,Elijah Green,Sam Houston,CUSA,6.0,,,,,,,,,,,,,,,elijah,green,sam houston,Rushing,12499,13.0,140.0,10.8,1.0,23.3,41.0,271.0,6.6,2.0,45.2,54.0,411.0,7.6,3.0
259.0,Jalon Daniels,Kansas,Big 12,9.0,,,,,,,,,,,,,,,jalon,daniels,kansas,Rushing,88,0.0,0.0,,0.0,0.0,88.0,271.0,3.1,2.0,30.1,88.0,271.0,3.1,2.0
260.0,Rashad Amos,Georgia State,Sun Belt,8.0,,,,,,,,,,,,,,,rashad,amos,georgia state,Rushing,6955,10.0,70.0,7.0,0.0,8.8,61.0,268.0,4.4,2.0,33.5,71.0,338.0,4.8,2.0
261.0,Ashten Emory,UTEP,CUSA,8.0,,,,,,,,,,,,,,,ashten,emory,utep,Rushing,15067,12.0,79.0,6.6,2.0,9.9,70.0,267.0,3.8,3.0,33.4,82.0,346.0,4.2,5.0
262.0,CJ Donaldson,Ohio State,Big Ten,8.0,,,,,,,,,,,,,,,cj,donaldson,ohio state,Rushing,1606,8.0,56.0,7.0,1.0,7.0,67.0,266.0,4.0,7.0,33.3,75.0,322.0,4.3,8.0
263.0,Desmond Reid,Pitt,ACC,6.0,,,,,,,,,,,,,,,desmond,reid,pittsburgh,Rushing,294,17.0,254.0,14.9,2.0,42.3,55.0,266.0,4.8,2.0,44.3,72.0,520.0,7.2,4.0
264.0,Will Nixon,Syracuse,ACC,9.0,,,,,,,,,,,,,,,will,nixon,syracuse,Rushing,13378,21.0,163.0,7.8,0.0,18.1,70.0,265.0,3.8,3.0,29.4,91.0,428.0,4.7,3.0
265.0,Cornell Hatcher Jr.,Oregon State,Ind,9.0,,,,,,,,,,,,,,,cornell,hatcher,oregon state,Rushing,11903,5.0,17.0,3.4,1.0,1.9,44.0,264.0,6.0,2.0,29.3,49.0,281.0,5.7,3.0
266.0,Diore Hubbard,West Virginia,Big 12,6.0,,,,,,,,,,,,,,,diore,hubbard,west virginia,Rushing,15891,9.0,59.0,6.6,0.0,9.8,78.0,264.0,3.4,4.0,44.0,87.0,323.0,3.7,4.0
267.0,Eli Sanders,USC,Big Ten,6.0,,,,,,,,,,,,,,,eli,sanders,southern california,Rushing,14774,8.0,126.0,15.8,1.0,21.0,47.0,264.0,5.6,2.0,44.0,55.0,390.0,7.1,3.0
268.0,Sean Patrick,Akron,MAC,8.0,,,,,,,,,,,,,,,sean,patrick,akron,Rushing,3489,11.0,136.0,12.4,0.0,17.0,65.0,262.0,4.0,1.0,32.8,76.0,398.0,5.2,1.0
269.0,Blake Baker,Louisiana Tech,CUSA,7.0,,,,,,,,,,,,,,,blake,baker,louisiana tech,Rushing,8626,1.0,-5.0,-5.0,0.0,-0.7,71.0,261.0,3.7,3.0,37.3,72.0,256.0,3.6,3.0
270.0,Caleb Ramseur,Nevada,MWC,7.0,,,,,,,,,,,,,,,caleb,ramseur,nevada,Rushing,10332,6.0,59.0,9.8,1.0,8.4,64.0,259.0,4.0,2.0,37.0,70.0,318.0,4.5,3.0
271.0,Jackson Arnold,Auburn,SEC,9.0,,,,,,,,,,,,,,,jackson,arnold,auburn,Rushing,417,0.0,0.0,,0.0,0.0,109.0,258.0,2.4,7.0,28.7,109.0,258.0,2.4,7.0
272.0,Samuel Singleton Jr.,Florida State,ACC,8.0,,,,,,,,,,,,,,,samuel,singleton,florida state,Rushing,893,0.0,0.0,,0.0,0.0,29.0,258.0,8.9,4.0,32.3,29.0,258.0,8.9,4.0
273.0,Aidan Laughery,Illinois,Big Ten,6.0,,,,,,,,,,,,,,,aidan,laughery,illinois,Rushing,7353,8.0,43.0,5.4,0.0,7.2,48.0,252.0,5.3,3.0,42.0,56.0,295.0,5.3,3.0
274.0,Cameran Brown,Georgia State,Sun Belt,8.0,,,,,,,,,,,,,,,cameran,brown,georgia state,Rushing,6951,1.0,0.0,0.0,0.0,0.0,48.0,251.0,5.2,3.0,31.4,49.0,251.0,5.1,3.0
275.0,Steve Chavez-Soto,San Jose State,MWC,4.0,,,,,,,,,,,,,,,steve,chavez-soto,san jose state,Rushing,12695,1.0,17.0,17.0,0.0,4.3,47.0,251.0,5.3,6.0,62.8,48.0,268.0,5.6,6.0
276.0,Caden Williams,Liberty,CUSA,7.0,,,,,,,,,,,,,,,caden,williams,liberty,Rushing,8417,0.0,0.0,,0.0,0.0,57.0,250.0,4.4,0.0,35.7,57.0,250.0,4.4,0.0
277.0,Alton McCaskill,Sam Houston,CUSA,4.0,,,,,,,,,,,,,,,alton,mccaskill,sam houston,Rushing,,6.0,44.0,7.3,1.0,11.0,48.0,249.0,5.2,1.0,62.3,54.0,293.0,5.4,2.0
278.0,Jalen Berger,UCLA,Big Ten,8.0,,,,,,,,,,,,,,,jalen,berger,ucla,Rushing,31,6.0,45.0,7.5,2.0,5.6,59.0,249.0,4.2,1.0,31.1,65.0,294.0,4.5,3.0
279.0,Jayden Limar,Oregon,Big Ten,6.0,,,,,,,,,,,,,,,jayden,limar,oregon,Rushing,740,8.0,54.0,6.8,0.0,9.0,42.0,249.0,5.9,3.0,41.5,50.0,303.0,6.1,3.0
280.0,Solomon Beebe,UAB,American,8.0,,,,,,,,,,,,,,,solomon,beebe,alabama-birmingham,Rushing,14507,24.0,244.0,10.2,0.0,30.5,34.0,249.0,7.3,5.0,31.1,58.0,493.0,8.5,5.0
281.0,Xavier Williams,Iowa,Big Ten,6.0,,,,,,,,,,,,,,,xavier,williams,iowa,Rushing,7525,7.0,43.0,6.1,0.0,7.2,38.0,249.0,6.6,3.0,41.5,45.0,292.0,6.5,3.0
282.0,Cameron Pettaway,Bowling Green,MAC,7.0,,,,,,,,,,,,,,,cameron,pettaway,bowling green,Rushing,4808,8.0,139.0,17.4,2.0,19.9,50.0,248.0,5.0,0.0,35.4,58.0,387.0,6.7,2.0
283.0,Peyton Lewis,Tennessee,SEC,9.0,,,,,,,,,,,,,,,peyton,lewis,tennessee,Rushing,989,4.0,42.0,10.5,0.0,4.7,60.0,248.0,4.1,6.0,27.6,64.0,290.0,4.5,6.0
284.0,Briggs Bartosh,Army,American,7.0,,,,,,,,,,,,,,,briggs,bartosh,army,Rushing,4205,1.0,8.0,8.0,0.0,1.1,44.0,246.0,5.6,1.0,35.1,45.0,254.0,5.6,1.0
285.0,Daniel Bray,Utah,Big 12,5.0,,,,,,,,,,,,,,,daniel,bray,utah,Rushing,1470,6.0,57.0,9.5,0.0,11.4,31.0,246.0,7.9,1.0,49.2,37.0,303.0,8.2,1.0
286.0,Gavin Wimsatt,Jacksonville State,CUSA,7.0,,,,,,,,,,,,,,,gavin,wimsatt,jacksonville state,Rushing,7716,1.0,6.0,6.0,0.0,0.9,50.0,245.0,4.9,4.0,35.0,51.0,251.0,4.9,4.0
287.0,Khalil Wilkins,West Virginia,Big 12,5.0,,,,,,,,,,,,,,,khalil,wilkins,west virginia,Rushing,15887,0.0,0.0,,0.0,0.0,54.0,243.0,4.5,2.0,48.6,54.0,243.0,4.5,2.0
288.0,La'Vell Wright,Western Kentucky,CUSA,9.0,,,,,,,,,,,,,,,la'vell,wright,western kentucky,Rushing,16007,9.0,81.0,9.0,1.0,9.0,50.0,243.0,4.9,6.0,27.0,59.0,324.0,5.5,7.0
289.0,Javen Jacobs,Utah State,MWC,8.0,,,,,,,,,,,,,,,javen,jacobs,utah state,Rushing,14969,24.0,201.0,8.4,2.0,25.1,47.0,242.0,5.1,2.0,30.3,71.0,443.0,6.2,4.0
290.0,Xavier Brown,Virginia,ACC,7.0,,,,,,,,,,,,,,,xavier,brown,virginia,Rushing,15393,5.0,36.0,7.2,1.0,5.1,51.0,241.0,4.7,1.0,34.4,56.0,277.0,4.9,2.0
291.0,Jaivian Thomas,UCLA,Big Ten,8.0,,,,,,,,,,,,,,,jaivian,thomas,ucla,Rushing,14700,8.0,64.0,8.0,0.0,8.0,60.0,238.0,4.0,1.0,29.8,68.0,302.0,4.4,1.0
292.0,Samari Collier,Coastal Carolina,Sun Belt,6.0,,,,,,,,,,,,,,,samari,collier,coastal carolina,Rushing,5590,1.0,7.0,7.0,0.0,1.2,55.0,237.0,4.3,5.0,39.5,56.0,244.0,4.4,5.0
293.0,Alvon Isaac,South Florida,American,8.0,,,,,,,,,,,,,,,alvon,isaac,south florida,Rushing,13084,10.0,83.0,8.3,0.0,10.4,46.0,236.0,5.1,0.0,29.5,56.0,319.0,5.7,0.0
294.0,Chase Belcher,Kennesaw State,CUSA,7.0,,,,,,,,,,,,,,,chase,belcher,kennesaw state,Rushing,8141,2.0,64.0,32.0,1.0,9.1,51.0,235.0,4.6,2.0,33.6,53.0,299.0,5.6,3.0
295.0,Quincy Craig,Arizona,Big 12,8.0,,,,,,,,,,,,,,,quincy,craig,arizona,Rushing,3769,8.0,57.0,7.1,0.0,7.1,37.0,234.0,6.3,1.0,29.3,45.0,291.0,6.5,1.0
296.0,Alexander Diggs,Kennesaw State,CUSA,8.0,,,,,,,,,,,,,,,alexander,diggs,kennesaw state,Rushing,8140,8.0,38.0,4.8,0.0,4.8,55.0,233.0,4.2,2.0,29.1,63.0,271.0,4.3,2.0
297.0,Byron Cardwell,San Diego State,MWC,8.0,,,,,,,,,,,,,,,byron,cardwell,san diego state,Rushing,1592,5.0,108.0,21.6,1.0,13.5,40.0,232.0,5.8,1.0,29.0,45.0,340.0,7.6,2.0
298.0,Bishop Davenport,South Alabama,Sun Belt,9.0,,,,,,,,,,,,,,,bishop,davenport,south alabama,Rushing,12877,0.0,0.0,,0.0,0.0,83.0,231.0,2.8,5.0,25.7,83.0,231.0,2.8,5.0
299.0,Jaquari Lewis,Appalachian State,Sun Belt,8.0,,,,,,,,,,,,,,,jaquari,lewis,appalachian state,Rushing,3670,14.0,92.0,6.6,0.0,11.5,61.0,230.0,3.8,3.0,28.8,75.0,322.0,4.3,3.0
300.0,TJ Engleman Jr.,East Carolina,American,7.0,,,,,,,,,,,,,,,tj,engleman,east carolina,Rushing,6091,7.0,37.0,5.3,0.0,5.3,40.0,230.0,5.8,1.0,32.9,47.0,267.0,5.7,1.0
301.0,Viron Ellison Jr.,Delaware,CUSA,8.0,,,,,,,,,,,,,,,viron,ellison,delaware,Rushing,,10.0,83.0,8.3,1.0,10.4,63.0,230.0,3.7,3.0,28.8,73.0,313.0,4.3,4.0
302.0,Matt Jones,Southern Mississippi,Sun Belt,8.0,,,,,,,,,,,,,,,matt,jones,southern mississippi,Rushing,13185,9.0,68.0,7.6,0.0,8.5,60.0,229.0,3.8,4.0,28.6,69.0,297.0,4.3,4.0
303.0,Keyvone Lee,Nevada-Las Vegas,MWC,8.0,,,,,,,,,,,,,,,keyvone,lee,nevada las vegas,Rushing,10433,8.0,56.0,7.0,0.0,7.0,50.0,228.0,4.6,5.0,28.5,58.0,284.0,4.9,5.0
304.0,Aidan Chiles,Michigan State,Big Ten,9.0,,,,,,,,,,,,,,,aidan,chiles,michigan state,Rushing,451,0.0,0.0,,0.0,0.0,81.0,227.0,2.8,6.0,25.2,81.0,227.0,2.8,6.0
305.0,Christian Washington,San Diego State,MWC,8.0,,,,,,,,,,,,,,,christian,washington,san diego state,Rushing,12583,3.0,18.0,6.0,1.0,2.3,55.0,226.0,4.1,2.0,28.3,58.0,244.0,4.2,3.0
306.0,Skyler Locklear,UTEP,CUSA,5.0,,,,,,,,,,,,,,,skyler,locklear,utep,Rushing,15063,0.0,0.0,,0.0,0.0,48.0,226.0,4.7,3.0,45.2,48.0,226.0,4.7,3.0
307.0,Harlem Berry,LSU,SEC,8.0,,,,,,,,,,,,,,,harlem,berry,louisiana state,Rushing,1318,2.0,4.0,2.0,0.0,0.5,46.0,225.0,4.9,2.0,28.1,48.0,229.0,4.8,2.0
308.0,Justin Marshall,Colorado State,MWC,7.0,,,,,,,,,,,,,,,justin,marshall,colorado state,Rushing,5787,4.0,47.0,11.8,0.0,6.7,33.0,225.0,6.8,1.0,32.1,37.0,272.0,7.4,1.0
309.0,Maurki James,Old Dominion,Sun Belt,9.0,,,,,,,,,,,,,,,maurki,james,old dominion,Rushing,11646,6.0,39.0,6.5,0.0,4.3,56.0,224.0,4.0,2.0,24.9,62.0,263.0,4.2,2.0
310.0,Ethan Vasko,Liberty,CUSA,7.0,,,,,,,,,,,,,,,ethan,vasko,liberty,Rushing,8413,0.0,7.0,,0.0,1.0,78.0,223.0,2.9,4.0,31.9,78.0,230.0,2.9,4.0
311.0,Dashun Reeder,Northwestern,Big Ten,7.0,,,,,,,,,,,,,,,dashun,reeder,northwestern,Rushing,11143,0.0,0.0,,0.0,0.0,22.0,222.0,10.1,1.0,31.7,22.0,222.0,10.1,1.0
312.0,Anthony Woods,UCLA,Big Ten,7.0,,,,,,,,,,,,,,,anthony,woods,ucla,Rushing,14701,15.0,117.0,7.8,1.0,16.7,44.0,221.0,5.0,0.0,31.6,59.0,338.0,5.7,1.0
313.0,James Peoples,Ohio State,Big Ten,8.0,,,,,,,,,,,,,,,james,peoples,ohio state,Rushing,1011,7.0,36.0,5.1,0.0,4.5,44.0,221.0,5.0,0.0,27.6,51.0,257.0,5.0,0.0
314.0,Beau Pribula,Missouri,SEC,8.0,,,,,,,,,,,,,,,beau,pribula,missouri,Rushing,281,0.0,0.0,,0.0,0.0,71.0,220.0,3.1,5.0,27.5,71.0,220.0,3.1,5.0
315.0,Fernando Mendoza,Indiana,Big Ten,9.0,,,,,,,,,,,,,,,fernando,mendoza,indiana,Rushing,569,0.0,0.0,,0.0,0.0,50.0,220.0,4.4,4.0,24.4,50.0,220.0,4.4,4.0
316.0,Elijah Tau-Tolliver,Michigan State,Big Ten,9.0,,,,,,,,,,,,,,,elijah,tau-tolliver,michigan state,Rushing,9607,7.0,48.0,6.9,0.0,5.3,37.0,219.0,5.9,1.0,24.3,44.0,267.0,6.1,1.0
317.0,Herschel Turner Jr.,Nevada,MWC,7.0,,,,,,,,,,,,,,,herschel,turner,nevada,Rushing,10333,2.0,1.0,0.5,0.0,0.1,50.0,219.0,4.4,0.0,31.3,52.0,220.0,4.2,0.0
318.0,Kiefer Sibley,North Texas,American,5.0,,,,,,,,,,,,,,,kiefer,sibley,north texas,Rushing,10920,2.0,35.0,17.5,0.0,7.0,34.0,218.0,6.4,5.0,43.6,36.0,253.0,7.0,5.0
319.0,Rocko Griffin,Massachusetts,MAC,6.0,,,,,,,,,,,,,,,rocko,griffin,massachusetts,Rushing,9147,8.0,53.0,6.6,0.0,8.8,45.0,217.0,4.8,2.0,36.2,53.0,270.0,5.1,2.0
320.0,Jaziun Patterson,Iowa,Big Ten,5.0,,,,,,,,,,,,,,,jaziun,patterson,iowa,Rushing,7524,3.0,9.0,3.0,0.0,1.8,39.0,216.0,5.5,0.0,43.2,42.0,225.0,5.4,0.0
321.0,Braylon Braxton,Southern Mississippi,Sun Belt,8.0,,,,,,,,,,,,,,,braylon,braxton,southern mississippi,Rushing,13178,0.0,0.0,,0.0,0.0,75.0,215.0,2.9,1.0,26.9,75.0,215.0,2.9,1.0
322.0,Kaderris Roberts,Bowling Green,MAC,9.0,,,,,,,,,,,,,,,kaderris,roberts,bowling green,Rushing,4809,22.0,141.0,6.4,1.0,15.7,48.0,215.0,4.5,0.0,23.9,70.0,356.0,5.1,1.0
323.0,Rod Gainey Jr.,Charlotte,American,7.0,,,,,,,,,,,,,,,rod,gainey,charlotte,Rushing,5327,8.0,20.0,2.5,0.0,2.9,55.0,215.0,3.9,1.0,30.7,63.0,235.0,3.7,1.0
324.0,Devin Miles,Western Michigan,MAC,9.0,,,,,,,,,,,,,,,devin,miles,western michigan,Rushing,16100,4.0,21.0,5.3,0.0,2.3,57.0,214.0,3.8,2.0,23.8,61.0,235.0,3.9,2.0
325.0,D'Andre Hardemann,Rice,American,8.0,,,,,,,,,,,,,,,d'andre,hardemann,rice,Rushing,12268,1.0,3.0,3.0,0.0,0.4,53.0,213.0,4.0,1.0,26.6,54.0,216.0,4.0,1.0
326.0,Adam Hill,Texas Tech,Big 12,5.0,,,,,,,,,,,,,,,adam,hill,texas tech,Rushing,13993,1.0,1.0,1.0,0.0,0.2,29.0,212.0,7.3,0.0,42.4,30.0,213.0,7.1,0.0
327.0,George Hart III,Western Kentucky,CUSA,9.0,,,,,,,,,,,,,,,george,hart,western kentucky,Rushing,,8.0,18.0,2.3,1.0,2.0,53.0,212.0,4.0,4.0,23.6,61.0,230.0,3.8,5.0
328.0,Braxton Woodson,Navy,American,6.0,,,,,,,,,,,,,,,braxton,woodson,navy,Rushing,10106,0.0,0.0,,0.0,0.0,11.0,210.0,19.1,3.0,35.0,11.0,210.0,19.1,3.0
329.0,Hahsaun Wilson,UTEP,CUSA,8.0,,,,,,,,,,,,,,,hahsaun,wilson,utep,Rushing,15068,6.0,39.0,6.5,0.0,4.9,41.0,210.0,5.1,1.0,26.3,47.0,249.0,5.3,1.0
330.0,Jordan Nubin,Kent State,MAC,5.0,,,,,,,,,,,,,,,jordan,nubin,kent state,Rushing,8228,1.0,-3.0,-3.0,0.0,-0.6,62.0,210.0,3.4,1.0,42.0,63.0,207.0,3.3,1.0
331.0,Lee Beebe,Indiana,Big Ten,3.0,,,,,,,,,,,,,,,lee,beebe,indiana,Rushing,7442,1.0,7.0,7.0,0.0,2.3,27.0,209.0,7.7,1.0,69.7,28.0,216.0,7.7,1.0
332.0,Chandler Morris,Virginia,ACC,9.0,,,,,,,,,,,,,,,chandler,morris,virginia,Rushing,15386,0.0,0.0,,0.0,0.0,48.0,208.0,4.3,4.0,23.1,48.0,208.0,4.3,4.0
333.0,Jevon Edwards,Coastal Carolina,Sun Belt,8.0,,,,,,,,,,,,,,,jevon,edwards,coastal carolina,Rushing,5597,4.0,14.0,3.5,0.0,1.8,33.0,208.0,6.3,1.0,26.0,37.0,222.0,6.0,1.0
334.0,Antonio Harris,Purdue,Big Ten,9.0,,,,,,,,,,,,,,,antonio,harris,purdue,Rushing,12174,8.0,88.0,11.0,0.0,9.8,31.0,206.0,6.6,2.0,22.9,39.0,294.0,7.5,2.0
335.0,Malachi Thomas,Purdue,Big Ten,9.0,,,,,,,,,,,,,,,malachi,thomas,purdue,Rushing,12173,9.0,93.0,10.3,2.0,10.3,39.0,206.0,5.3,0.0,22.9,48.0,299.0,6.2,2.0
336.0,Cam Barfield,Hawaii,MWC,9.0,,,,,,,,,,,,,,,cam,barfield,hawaii,Rushing,7163,19.0,199.0,10.5,2.0,22.1,44.0,205.0,4.7,3.0,22.8,63.0,404.0,6.4,5.0
337.0,Dylan Edwards,Kansas State,Big 12,4.0,,,,,,,,,,,,,,,dylan,edwards,kansas state,Rushing,467,3.0,17.0,5.7,0.0,4.3,34.0,205.0,6.0,2.0,51.3,37.0,222.0,6.0,2.0
338.0,Amari Odom,Kennesaw State,CUSA,6.0,,,,,,,,,,,,,,,amari,odom,kennesaw state,Rushing,8132,0.0,0.0,,0.0,0.0,51.0,204.0,4.0,4.0,34.0,51.0,204.0,4.0,4.0
339.0,Arch Manning,Texas,SEC,9.0,,,,,,,,,,,,,,,arch,manning,texas,Rushing,990,0.0,0.0,,0.0,0.0,69.0,203.0,2.9,6.0,22.6,69.0,203.0,2.9,6.0
340.0,Benjamin Hall,North Carolina,ACC,7.0,,,,,,,,,,,,,,,benjamin,hall,north carolina,Rushing,10720,5.0,24.0,4.8,0.0,3.4,50.0,203.0,4.1,2.0,29.0,55.0,227.0,4.1,2.0
341.0,JC French,Georgia Southern,Sun Belt,8.0,,,,,,,,,,,,,,,jc,french,georgia southern,Rushing,6848,0.0,0.0,,0.0,0.0,82.0,202.0,2.5,5.0,25.3,82.0,202.0,2.5,5.0
342.0,Lamar Sperling,Buffalo,MAC,8.0,,,,,,,,,,,,,,,lamar,sperling,buffalo,Rushing,4912,2.0,13.0,6.5,0.0,1.6,34.0,202.0,5.9,1.0,25.3,36.0,215.0,6.0,1.0
343.0,Nolan Ray,Maryland,Big Ten,8.0,,,,,,,,,,,,,,,nolan,ray,maryland,Rushing,9067,9.0,46.0,5.1,0.0,5.8,54.0,201.0,3.7,2.0,25.1,63.0,247.0,3.9,2.0
344.0,Juelz Goff,Pitt,ACC,9.0,,,,,,,,,,,,,,,juelz,goff,pittsburgh,Rushing,12072,8.0,74.0,9.3,0.0,8.2,56.0,200.0,3.6,4.0,22.2,64.0,274.0,4.3,4.0
345.0,Marquise Davis,Missouri,SEC,3.0,,,,,,,,,,,,,,,marquise,davis,missouri,Rushing,9979,0.0,0.0,,0.0,0.0,34.0,200.0,5.9,2.0,66.7,34.0,200.0,5.9,2.0
346.0,Kedrick Reescano,Arizona,Big 12,5.0,,,,,,,,,,,,,,,kedrick,reescano,arizona,Rushing,609,0.0,0.0,,0.0,0.0,41.0,199.0,4.9,4.0,39.8,41.0,199.0,4.9,4.0
347.0,Devin Roche,Old Dominion,Sun Belt,7.0,,,,,,,,,,,,,,,devin,roche,old dominion,Rushing,11647,2.0,19.0,9.5,0.0,2.7,48.0,197.0,4.1,1.0,28.1,50.0,216.0,4.3,1.0
348.0,Parker Jenkins,East Carolina,American,7.0,,,,,,,,,,,,,,,parker,jenkins,east carolina,Rushing,6090,8.0,62.0,7.8,0.0,8.9,59.0,197.0,3.3,2.0,28.1,67.0,259.0,3.9,2.0
349.0,David Mbadinga,Georgia Southern,Sun Belt,7.0,,,,,,,,,,,,,,,david,mbadinga,georgia southern,Rushing,6854,5.0,18.0,3.6,0.0,2.6,49.0,196.0,4.0,1.0,28.0,54.0,214.0,4.0,1.0
