Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTAK,PPWM,PFNM,PBSH,PPUR,PPRC,PHTP
75,340.0,30.0,50.0,0.0,0.0,74.0,58.0,64.0,62.0,90.0,89.0,84.0,69.0,50.0,71.0,82.0,88.0,65.0
78,341.0,29.0,31.0,0.0,0.0,74.0,65.0,65.0,61.0,88.0,82.0,82.0,78.0,63.0,74.0,82.0,82.0,83.0
78,341.0,29.0,0.0,0.0,0.0,74.0,65.0,65.0,61.0,88.0,82.0,82.0,78.0,63.0,74.0,82.0,82.0,83.0
74,305.0,28.0,33.0,0.0,0.0,74.0,69.0,75.0,72.0,88.0,84.0,77.0,75.0,70.0,73.0,79.0,83.0,80.0
75,256.0,27.0,21.0,0.0,0.0,74.0,81.0,84.0,79.0,87.0,71.0,81.0,65.0,76.0,73.0,84.0,72.0,81.0
75,277.0,27.0,12.0,0.0,0.0,74.0,82.0,90.0,76.0,83.0,72.0,80.0,75.0,62.0,78.0,82.0,73.0,81.0
75,279.0,34.0,22.0,0.0,0.0,74.0,78.0,85.0,78.0,81.0,77.0,76.0,69.0,78.0,75.0,83.0,74.0,81.0
79,295.0,31.0,22.0,0.0,0.0,73.0,73.0,76.0,67.0,79.0,80.0,81.0,71.0,56.0,78.0,82.0,84.0,77.0
75,250.0,27.0,11.0,0.0,0.0,73.0,85.0,89.0,83.0,78.0,72.0,79.0,75.0,66.0,73.0,83.0,69.0,79.0
75,297.0,26.0,10.0,0.0,0.0,73.0,77.0,79.0,57.0,90.0,71.0,84.0,73.0,61.0,77.0,83.0,73.0,79.0
76,320.0,25.0,18.0,0.0,0.0,73.0,68.0,70.0,66.0,91.0,75.0,80.0,73.0,61.0,74.0,80.0,76.0,79.0
75,304.0,24.0,6.0,0.0,0.0,73.0,80.0,90.0,69.0,86.0,72.0,79.0,65.0,73.0,78.0,84.0,66.0,83.0
74,242.0,26.0,13.0,0.0,0.0,73.0,86.0,85.0,82.0,77.0,73.0,75.0,61.0,76.0,67.0,78.0,70.0,78.0
75,306.0,28.0,47.0,0.0,0.0,73.0,63.0,67.0,63.0,89.0,85.0,84.0,64.0,74.0,75.0,84.0,82.0,78.0
75,309.0,26.0,30.0,0.0,0.0,73.0,69.0,74.0,62.0,84.0,83.0,78.0,74.0,66.0,78.0,80.0,81.0,78.0
77,253.0,27.0,5.0,0.0,0.0,73.0,83.0,87.0,83.0,69.0,75.0,75.0,61.0,76.0,65.0,83.0,71.0,79.0
75,260.0,34.0,0.0,0.0,0.0,73.0,77.0,79.0,80.0,76.0,84.0,78.0,66.0,76.0,71.0,82.0,79.0,72.0
74,291.0,27.0,39.0,0.0,0.0,73.0,72.0,76.0,66.0,91.0,70.0,83.0,67.0,77.0,73.0,82.0,71.0,82.0
77,297.0,31.0,58.0,0.0,0.0,73.0,62.0,71.0,69.0,88.0,79.0,86.0,70.0,50.0,74.0,82.0,82.0,83.0
75,260.0,27.0,0.0,0.0,0.0,73.0,74.0,79.0,74.0,82.0,80.0,83.0,74.0,55.0,73.0,81.0,79.0,78.0
74,253.0,27.0,12.0,0.0,0.0,73.0,81.0,85.0,80.0,83.0,66.0,80.0,69.0,78.0,71.0,82.0,63.0,75.0
74,282.0,24.0,27.0,0.0,0.0,73.0,78.0,77.0,68.0,84.0,78.0,82.0,76.0,67.0,72.0,83.0,76.0,78.0
76,291.0,29.0,29.0,0.0,0.0,73.0,72.0,78.0,63.0,82.0,86.0,84.0,61.0,76.0,72.0,82.0,84.0,76.0
77,265.0,28.0,12.0,0.0,0.0,73.0,81.0,87.0,77.0,77.0,74.0,80.0,63.0,76.0,64.0,78.0,76.0,79.0
75,308.0,25.0,15.0,0.0,0.0,73.0,65.0,69.0,58.0,88.0,76.0,78.0,77.0,73.0,77.0,81.0,79.0,79.0
77,266.0,24.0,17.0,0.0,0.0,73.0,84.0,87.0,80.0,81.0,71.0,83.0,73.0,64.0,73.0,82.0,71.0,82.0
78,297.0,26.0,32.0,0.0,0.0,73.0,77.0,71.0,70.0,89.0,67.0,84.0,67.0,77.0,80.0,82.0,69.0,81.0
77,265.0,23.0,16.0,0.0,0.0,72.0,77.0,75.0,76.0,84.0,80.0,76.0,75.0,66.0,71.0,80.0,79.0,81.0
76,250.0,27.0,18.0,0.0,0.0,72.0,81.0,84.0,73.0,78.0,76.0,78.0,76.0,67.0,74.0,81.0,77.0,76.0
74,330.0,22.0,20.0,0.0,0.0,72.0,72.0,82.0,65.0,90.0,67.0,77.0,70.0,62.0,76.0,80.0,69.0,79.0
78,265.0,30.0,0.0,0.0,0.0,72.0,83.0,86.0,77.0,75.0,67.0,78.0,68.0,78.0,67.0,78.0,64.0,77.0
78,301.0,31.0,21.0,0.0,0.0,72.0,71.0,72.0,70.0,86.0,71.0,85.0,76.0,56.0,79.0,80.0,75.0,76.0
74,280.0,31.0,0.0,0.0,0.0,72.0,72.0,73.0,72.0,79.0,83.0,85.0,60.0,74.0,73.0,81.0,81.0,73.0
74,310.0,27.0,48.0,0.0,0.0,72.0,70.0,71.0,69.0,83.0,85.0,78.0,65.0,77.0,70.0,82.0,83.0,80.0
75,280.0,28.0,0.0,0.0,0.0,72.0,75.0,70.0,67.0,88.0,70.0,80.0,79.0,67.0,74.0,79.0,69.0,88.0
76,332.0,31.0,0.0,0.0,0.0,72.0,61.0,70.0,55.0,85.0,80.0,84.0,68.0,46.0,72.0,79.0,83.0,75.0
74,304.0,25.0,10.0,0.0,0.0,72.0,79.0,81.0,72.0,84.0,73.0,81.0,69.0,73.0,73.0,81.0,72.0,78.0
75,267.0,28.0,24.0,0.0,0.0,72.0,80.0,84.0,76.0,85.0,69.0,81.0,73.0,60.0,73.0,80.0,67.0,83.0
76,266.0,28.0,13.0,0.0,0.0,72.0,81.0,88.0,78.0,75.0,71.0,78.0,65.0,75.0,71.0,80.0,68.0,85.0
74,310.0,24.0,5.0,0.0,0.0,72.0,72.0,78.0,68.0,86.0,70.0,79.0,69.0,75.0,74.0,82.0,73.0,81.0
76,281.0,25.0,35.0,0.0,0.0,72.0,74.0,78.0,74.0,83.0,76.0,83.0,73.0,62.0,73.0,78.0,78.0,81.0
76,287.0,29.0,27.0,0.0,0.0,71.0,74.0,77.0,64.0,82.0,75.0,79.0,70.0,66.0,77.0,82.0,77.0,81.0
77,280.0,25.0,11.0,0.0,0.0,71.0,75.0,79.0,77.0,80.0,75.0,77.0,78.0,70.0,70.0,80.0,70.0,78.0
74,305.0,28.0,20.0,0.0,0.0,71.0,74.0,79.0,67.0,79.0,75.0,83.0,71.0,53.0,74.0,81.0,77.0,72.0
75,258.0,28.0,11.0,0.0,0.0,71.0,80.0,82.0,72.0,80.0,72.0,77.0,77.0,73.0,68.0,76.0,70.0,82.0
78,295.0,25.0,24.0,0.0,0.0,71.0,75.0,81.0,74.0,85.0,74.0,76.0,74.0,65.0,71.0,80.0,70.0,83.0
75,333.0,33.0,28.0,0.0,0.0,71.0,62.0,63.0,55.0,90.0,74.0,83.0,72.0,51.0,72.0,77.0,75.0,81.0
76,270.0,27.0,8.0,0.0,0.0,71.0,85.0,89.0,80.0,84.0,61.0,80.0,74.0,63.0,68.0,79.0,57.0,79.0
76,310.0,24.0,2.0,0.0,0.0,71.0,63.0,69.0,56.0,89.0,71.0,83.0,70.0,59.0,75.0,79.0,69.0,75.0
78,330.0,25.0,23.0,0.0,0.0,71.0,68.0,73.0,61.0,86.0,74.0,81.0,71.0,61.0,74.0,79.0,73.0,78.0
76,279.0,25.0,17.0,0.0,0.0,71.0,81.0,84.0,75.0,80.0,72.0,81.0,74.0,62.0,75.0,79.0,74.0,76.0
77,298.0,29.0,0.0,0.0,0.0,71.0,76.0,71.0,72.0,81.0,82.0,78.0,76.0,68.0,71.0,76.0,80.0,76.0
75,300.0,26.0,0.0,0.0,0.0,71.0,75.0,75.0,71.0,82.0,65.0,79.0,59.0,67.0,79.0,83.0,67.0,79.0
73,278.0,24.0,0.0,0.0,0.0,71.0,79.0,85.0,72.0,85.0,70.0,78.0,67.0,75.0,70.0,81.0,70.0,80.0
77,307.0,26.0,12.0,0.0,0.0,70.0,65.0,70.0,63.0,85.0,76.0,82.0,78.0,71.0,73.0,81.0,74.0,79.0
75,281.0,24.0,0.0,0.0,0.0,70.0,86.0,87.0,76.0,81.0,72.0,75.0,67.0,71.0,74.0,77.0,69.0,81.0
76,255.0,25.0,0.0,0.0,0.0,70.0,76.0,80.0,81.0,80.0,67.0,83.0,61.0,73.0,73.0,81.0,69.0,76.0
75,264.0,25.0,1.0,0.0,0.0,70.0,84.0,89.0,74.0,83.0,70.0,75.0,70.0,63.0,71.0,80.0,65.0,80.0
72,324.0,26.0,17.0,0.0,0.0,70.0,73.0,78.0,69.0,84.0,74.0,77.0,65.0,71.0,73.0,81.0,72.0,77.0
75,288.0,25.0,9.0,0.0,0.0,70.0,74.0,74.0,71.0,83.0,71.0,86.0,69.0,77.0,73.0,82.0,69.0,77.0
78,283.0,22.0,13.0,0.0,0.0,70.0,76.0,83.0,75.0,83.0,72.0,82.0,69.0,64.0,69.0,84.0,72.0,77.0
74,320.0,28.0,43.0,0.0,0.0,70.0,69.0,72.0,60.0,85.0,79.0,82.0,71.0,54.0,74.0,80.0,80.0,75.0
74,235.0,28.0,0.0,0.0,0.0,70.0,84.0,86.0,79.0,76.0,66.0,77.0,58.0,73.0,66.0,79.0,64.0,85.0
75,328.0,31.0,0.0,0.0,0.0,70.0,63.0,65.0,63.0,88.0,75.0,76.0,71.0,55.0,75.0,79.0,77.0,75.0
75,290.0,23.0,11.0,0.0,0.0,70.0,83.0,86.0,81.0,83.0,72.0,78.0,71.0,64.0,71.0,77.0,70.0,76.0
77,270.0,23.0,3.0,0.0,0.0,70.0,75.0,82.0,83.0,82.0,67.0,82.0,71.0,62.0,68.0,82.0,62.0,86.0
78,270.0,27.0,9.0,0.0,0.0,70.0,77.0,86.0,77.0,80.0,64.0,79.0,62.0,75.0,68.0,80.0,66.0,79.0
77,291.0,26.0,22.0,0.0,0.0,70.0,76.0,81.0,77.0,88.0,67.0,80.0,72.0,60.0,68.0,80.0,68.0,85.0
74,304.0,25.0,0.0,0.0,0.0,70.0,71.0,78.0,64.0,88.0,70.0,77.0,70.0,66.0,72.0,77.0,71.0,80.0
76,327.0,22.0,9.0,0.0,0.0,70.0,75.0,72.0,71.0,92.0,66.0,80.0,67.0,57.0,73.0,74.0,65.0,81.0
77,300.0,28.0,0.0,0.0,0.0,69.0,63.0,66.0,65.0,85.0,85.0,77.0,75.0,61.0,71.0,83.0,84.0,80.0
75,250.0,26.0,4.0,0.0,0.0,69.0,86.0,89.0,83.0,80.0,66.0,71.0,72.0,63.0,67.0,78.0,69.0,78.0
76,325.0,22.0,0.0,0.0,0.0,69.0,72.0,80.0,64.0,86.0,64.0,78.0,69.0,59.0,75.0,79.0,63.0,77.0
73,292.0,29.0,0.0,0.0,0.0,69.0,67.0,75.0,62.0,85.0,75.0,83.0,64.0,75.0,73.0,76.0,73.0,76.0
75,273.0,21.0,3.0,0.0,0.0,69.0,84.0,90.0,83.0,75.0,63.0,72.0,58.0,72.0,62.0,83.0,63.0,77.0
75,259.0,28.0,29.0,0.0,0.0,69.0,74.0,78.0,79.0,86.0,66.0,82.0,62.0,73.0,72.0,81.0,67.0,81.0
74,287.0,26.0,10.0,0.0,0.0,69.0,76.0,83.0,74.0,89.0,61.0,80.0,67.0,75.0,67.0,78.0,58.0,83.0
75,295.0,24.0,7.0,0.0,0.0,69.0,79.0,81.0,74.0,87.0,66.0,81.0,64.0,67.0,72.0,81.0,65.0,79.0
74,261.0,24.0,0.0,0.0,0.0,69.0,80.0,85.0,74.0,82.0,64.0,77.0,73.0,62.0,72.0,79.0,66.0,77.0
76,305.0,27.0,15.0,0.0,0.0,69.0,75.0,80.0,69.0,86.0,69.0,79.0,74.0,68.0,68.0,80.0,71.0,79.0
76,315.0,28.0,22.0,0.0,0.0,69.0,70.0,72.0,72.0,90.0,70.0,77.0,66.0,73.0,68.0,79.0,72.0,78.0
74,307.0,29.0,30.0,0.0,0.0,69.0,69.0,75.0,60.0,81.0,72.0,83.0,68.0,54.0,70.0,80.0,75.0,77.0
75,290.0,24.0,4.0,0.0,0.0,69.0,76.0,80.0,69.0,88.0,69.0,77.0,73.0,64.0,67.0,81.0,69.0,81.0
74,318.0,25.0,21.0,0.0,0.0,69.0,67.0,69.0,70.0,90.0,65.0,75.0,63.0,59.0,74.0,78.0,69.0,74.0
79,289.0,28.0,21.0,0.0,0.0,69.0,78.0,80.0,75.0,82.0,68.0,77.0,74.0,65.0,72.0,79.0,67.0,84.0
75,313.0,27.0,0.0,0.0,0.0,69.0,71.0,62.0,68.0,89.0,72.0,83.0,67.0,55.0,74.0,82.0,74.0,71.0
76,330.0,28.0,0.0,0.0,0.0,69.0,64.0,70.0,62.0,83.0,78.0,83.0,73.0,62.0,72.0,79.0,79.0,84.0
76,318.0,29.0,23.0,0.0,0.0,68.0,71.0,74.0,64.0,79.0,79.0,78.0,74.0,55.0,71.0,78.0,79.0,77.0
77,261.0,25.0,0.0,0.0,0.0,68.0,79.0,83.0,73.0,75.0,65.0,75.0,68.0,76.0,64.0,79.0,64.0,74.0
77,268.0,24.0,12.0,0.0,0.0,68.0,78.0,87.0,71.0,79.0,69.0,77.0,69.0,64.0,71.0,78.0,71.0,79.0
76,280.0,27.0,24.0,0.0,0.0,68.0,75.0,77.0,69.0,78.0,72.0,77.0,66.0,76.0,69.0,81.0,70.0,80.0
76,290.0,22.0,4.0,0.0,0.0,68.0,73.0,78.0,77.0,74.0,72.0,76.0,72.0,74.0,67.0,83.0,67.0,75.0
77,250.0,28.0,4.0,0.0,0.0,68.0,84.0,88.0,77.0,83.0,59.0,76.0,61.0,71.0,69.0,77.0,56.0,80.0
76,280.0,27.0,10.0,0.0,0.0,68.0,75.0,76.0,64.0,88.0,64.0,81.0,73.0,57.0,71.0,79.0,62.0,82.0
77,283.0,26.0,7.0,0.0,0.0,68.0,78.0,82.0,63.0,87.0,66.0,78.0,70.0,64.0,70.0,80.0,68.0,82.0
77,285.0,26.0,10.0,0.0,0.0,68.0,82.0,83.0,81.0,84.0,58.0,77.0,71.0,63.0,71.0,80.0,60.0,83.0
75,290.0,28.0,26.0,0.0,0.0,68.0,73.0,82.0,72.0,80.0,68.0,79.0,70.0,58.0,74.0,77.0,70.0,80.0
76,302.0,24.0,21.0,0.0,0.0,68.0,72.0,79.0,62.0,82.0,69.0,80.0,69.0,62.0,70.0,80.0,70.0,77.0
74,334.0,31.0,25.0,0.0,0.0,68.0,68.0,67.0,59.0,84.0,75.0,77.0,66.0,48.0,70.0,80.0,78.0,74.0
77,330.0,24.0,10.0,0.0,0.0,68.0,67.0,70.0,61.0,88.0,71.0,78.0,68.0,55.0,68.0,80.0,74.0,82.0
75,303.0,24.0,5.0,0.0,0.0,68.0,71.0,72.0,70.0,81.0,70.0,82.0,70.0,58.0,74.0,82.0,68.0,82.0
74,251.0,28.0,5.0,0.0,0.0,68.0,78.0,86.0,78.0,79.0,64.0,76.0,61.0,73.0,60.0,77.0,62.0,83.0
76,258.0,23.0,42.0,0.0,0.0,68.0,89.0,91.0,82.0,77.0,63.0,73.0,69.0,58.0,71.0,83.0,60.0,79.0
76,258.0,23.0,9.0,0.0,0.0,68.0,89.0,91.0,82.0,77.0,63.0,73.0,69.0,58.0,71.0,83.0,60.0,79.0
76,258.0,23.0,13.0,0.0,0.0,68.0,89.0,91.0,82.0,77.0,63.0,73.0,69.0,58.0,71.0,83.0,60.0,79.0
76,258.0,23.0,4.0,0.0,0.0,68.0,89.0,91.0,82.0,77.0,63.0,73.0,69.0,58.0,71.0,83.0,60.0,79.0
74,300.0,22.0,3.0,0.0,0.0,68.0,72.0,73.0,73.0,91.0,53.0,81.0,64.0,55.0,71.0,80.0,57.0,83.0
77,320.0,30.0,13.0,0.0,0.0,67.0,67.0,73.0,56.0,88.0,70.0,79.0,70.0,54.0,67.0,77.0,70.0,77.0
75,305.0,28.0,20.0,0.0,0.0,67.0,76.0,73.0,66.0,86.0,71.0,79.0,61.0,67.0,67.0,77.0,68.0,78.0
76,254.0,26.0,11.0,0.0,0.0,67.0,85.0,89.0,81.0,75.0,58.0,80.0,61.0,66.0,64.0,77.0,59.0,74.0
77,276.0,22.0,12.0,0.0,0.0,67.0,80.0,85.0,79.0,84.0,67.0,73.0,63.0,68.0,68.0,76.0,64.0,81.0
73,305.0,28.0,4.0,0.0,0.0,67.0,66.0,73.0,58.0,91.0,70.0,79.0,68.0,61.0,71.0,78.0,71.0,83.0
78,313.0,24.0,1.0,0.0,0.0,67.0,62.0,68.0,65.0,83.0,72.0,80.0,69.0,62.0,72.0,78.0,71.0,73.0
75,305.0,27.0,13.0,0.0,0.0,67.0,70.0,76.0,52.0,87.0,67.0,82.0,73.0,61.0,63.0,78.0,65.0,83.0
76,265.0,25.0,15.0,0.0,0.0,67.0,85.0,88.0,72.0,83.0,62.0,78.0,66.0,59.0,68.0,79.0,64.0,75.0
74,305.0,23.0,4.0,0.0,0.0,67.0,72.0,75.0,59.0,88.0,67.0,80.0,64.0,66.0,72.0,81.0,67.0,80.0
76,253.0,22.0,6.0,0.0,0.0,67.0,85.0,91.0,80.0,80.0,67.0,73.0,68.0,63.0,66.0,75.0,59.0,84.0
73,285.0,25.0,0.0,0.0,0.0,67.0,70.0,69.0,65.0,86.0,66.0,79.0,67.0,74.0,74.0,79.0,63.0,75.0
74,338.0,26.0,6.0,0.0,0.0,67.0,69.0,76.0,57.0,91.0,64.0,78.0,61.0,51.0,69.0,82.0,63.0,74.0
75,309.0,24.0,2.0,0.0,0.0,67.0,73.0,74.0,68.0,84.0,65.0,80.0,73.0,69.0,68.0,80.0,62.0,79.0
76,290.0,22.0,1.0,0.0,0.0,67.0,76.0,79.0,59.0,82.0,68.0,77.0,70.0,61.0,72.0,82.0,63.0,84.0
73,293.0,28.0,8.0,0.0,0.0,67.0,68.0,78.0,67.0,82.0,72.0,78.0,75.0,63.0,60.0,78.0,69.0,81.0
76,330.0,24.0,0.0,0.0,0.0,67.0,69.0,78.0,59.0,87.0,65.0,77.0,65.0,54.0,69.0,79.0,67.0,77.0
74,305.0,27.0,0.0,0.0,0.0,67.0,62.0,67.0,58.0,80.0,77.0,79.0,70.0,60.0,71.0,78.0,78.0,74.0
74,346.0,24.0,0.0,0.0,0.0,67.0,59.0,60.0,57.0,93.0,62.0,76.0,60.0,51.0,73.0,79.0,66.0,79.0
75,257.0,24.0,1.0,0.0,0.0,66.0,76.0,81.0,73.0,79.0,71.0,73.0,71.0,66.0,64.0,75.0,66.0,79.0
75,274.0,22.0,0.0,0.0,0.0,66.0,78.0,82.0,71.0,78.0,62.0,81.0,68.0,62.0,70.0,80.0,65.0,80.0
74,265.0,24.0,0.0,0.0,0.0,66.0,82.0,86.0,81.0,74.0,65.0,71.0,72.0,61.0,63.0,76.0,65.0,78.0
76,328.0,24.0,4.0,0.0,0.0,66.0,65.0,69.0,64.0,83.0,64.0,78.0,61.0,51.0,73.0,81.0,67.0,77.0
75,305.0,23.0,1.0,0.0,0.0,66.0,76.0,80.0,64.0,89.0,60.0,77.0,64.0,57.0,66.0,81.0,63.0,75.0
73,236.0,29.0,4.0,0.0,0.0,66.0,80.0,85.0,79.0,74.0,68.0,77.0,52.0,65.0,62.0,78.0,69.0,68.0
75,316.0,28.0,16.0,0.0,0.0,66.0,64.0,65.0,64.0,82.0,72.0,78.0,69.0,64.0,70.0,79.0,73.0,76.0
76,295.0,23.0,6.0,0.0,0.0,66.0,72.0,77.0,71.0,82.0,66.0,78.0,74.0,61.0,69.0,83.0,64.0,82.0
75,295.0,28.0,5.0,0.0,0.0,66.0,78.0,81.0,67.0,85.0,68.0,78.0,56.0,71.0,60.0,77.0,66.0,81.0
77,297.0,28.0,21.0,0.0,0.0,66.0,67.0,67.0,67.0,80.0,74.0,80.0,74.0,63.0,67.0,75.0,71.0,83.0
77,320.0,23.0,6.0,0.0,0.0,66.0,62.0,70.0,55.0,86.0,65.0,79.0,62.0,50.0,75.0,76.0,62.0,80.0
75,345.0,28.0,0.0,0.0,0.0,66.0,59.0,56.0,54.0,86.0,68.0,83.0,68.0,48.0,71.0,78.0,69.0,74.0
76,268.0,24.0,2.0,0.0,0.0,66.0,79.0,84.0,72.0,84.0,65.0,74.0,69.0,57.0,71.0,78.0,62.0,80.0
74,290.0,24.0,0.0,0.0,0.0,66.0,75.0,81.0,65.0,83.0,70.0,77.0,64.0,67.0,68.0,78.0,69.0,78.0
74,307.0,23.0,2.0,0.0,0.0,66.0,70.0,68.0,62.0,87.0,68.0,71.0,63.0,54.0,72.0,78.0,69.0,76.0
76,303.0,23.0,0.0,0.0,0.0,66.0,69.0,72.0,62.0,89.0,64.0,74.0,68.0,63.0,70.0,77.0,65.0,80.0
75,295.0,26.0,4.0,0.0,0.0,66.0,70.0,82.0,68.0,87.0,63.0,78.0,69.0,63.0,71.0,79.0,60.0,77.0
78,270.0,25.0,10.0,0.0,0.0,66.0,77.0,84.0,74.0,80.0,65.0,73.0,70.0,57.0,76.0,77.0,63.0,81.0
76,360.0,23.0,8.0,0.0,0.0,66.0,57.0,69.0,53.0,92.0,67.0,75.0,61.0,60.0,70.0,78.0,65.0,75.0
77,315.0,26.0,2.0,0.0,0.0,66.0,72.0,75.0,67.0,90.0,65.0,75.0,68.0,60.0,66.0,79.0,64.0,78.0
75,294.0,23.0,9.0,0.0,0.0,66.0,75.0,80.0,72.0,86.0,63.0,77.0,69.0,64.0,70.0,80.0,61.0,80.0
76,302.0,22.0,0.0,0.0,0.0,66.0,74.0,82.0,73.0,85.0,62.0,78.0,62.0,50.0,67.0,78.0,64.0,79.0
77,271.0,21.0,6.0,0.0,0.0,65.0,79.0,84.0,70.0,73.0,64.0,79.0,66.0,57.0,76.0,78.0,60.0,76.0
77,245.0,23.0,2.0,0.0,0.0,65.0,92.0,93.0,74.0,70.0,59.0,70.0,59.0,63.0,61.0,83.0,57.0,80.0
75,290.0,26.0,2.0,0.0,0.0,65.0,71.0,76.0,69.0,90.0,60.0,78.0,65.0,70.0,65.0,80.0,57.0,82.0
73,311.0,27.0,29.0,0.0,0.0,65.0,72.0,71.0,64.0,90.0,66.0,77.0,68.0,48.0,67.0,77.0,69.0,80.0
75,265.0,27.0,0.0,0.0,0.0,65.0,73.0,78.0,75.0,75.0,69.0,78.0,61.0,68.0,65.0,77.0,72.0,84.0
75,345.0,26.0,0.0,0.0,0.0,65.0,55.0,60.0,53.0,84.0,72.0,78.0,69.0,57.0,69.0,78.0,74.0,78.0
77,252.0,24.0,5.0,0.0,0.0,65.0,82.0,89.0,77.0,81.0,61.0,71.0,60.0,65.0,64.0,79.0,60.0,81.0
77,275.0,27.0,33.0,0.0,0.0,65.0,79.0,80.0,74.0,82.0,61.0,79.0,68.0,62.0,71.0,76.0,62.0,82.0
75,310.0,24.0,0.0,0.0,0.0,65.0,79.0,83.0,71.0,87.0,63.0,74.0,63.0,56.0,68.0,76.0,60.0,81.0
77,300.0,27.0,1.0,0.0,0.0,65.0,74.0,86.0,72.0,87.0,59.0,79.0,66.0,56.0,68.0,75.0,55.0,76.0
75,289.0,23.0,2.0,0.0,0.0,65.0,73.0,77.0,77.0,82.0,69.0,78.0,67.0,52.0,71.0,75.0,67.0,79.0
76,310.0,24.0,0.0,0.0,0.0,65.0,83.0,87.0,80.0,83.0,54.0,77.0,62.0,66.0,62.0,79.0,52.0,77.0
74,308.0,23.0,6.0,0.0,0.0,65.0,70.0,78.0,52.0,84.0,69.0,74.0,69.0,64.0,69.0,78.0,67.0,78.0
76,282.0,23.0,10.0,0.0,0.0,65.0,73.0,82.0,72.0,75.0,65.0,82.0,67.0,59.0,68.0,81.0,64.0,75.0
77,350.0,26.0,0.0,0.0,0.0,64.0,61.0,66.0,58.0,86.0,64.0,81.0,63.0,53.0,67.0,78.0,62.0,77.0
75,305.0,28.0,0.0,0.0,0.0,64.0,74.0,83.0,72.0,91.0,52.0,75.0,65.0,57.0,66.0,76.0,55.0,79.0
73,331.0,25.0,9.0,0.0,0.0,64.0,67.0,73.0,57.0,87.0,61.0,77.0,72.0,67.0,67.0,77.0,63.0,82.0
75,270.0,28.0,0.0,0.0,0.0,64.0,75.0,75.0,70.0,79.0,64.0,80.0,59.0,69.0,57.0,79.0,62.0,85.0
78,253.0,25.0,0.0,0.0,0.0,64.0,78.0,85.0,83.0,76.0,58.0,75.0,69.0,65.0,65.0,79.0,57.0,77.0
77,270.0,23.0,0.0,0.0,0.0,64.0,73.0,76.0,77.0,83.0,64.0,72.0,64.0,58.0,71.0,76.0,68.0,77.0
77,290.0,23.0,0.0,0.0,0.0,64.0,72.0,74.0,70.0,83.0,55.0,78.0,67.0,49.0,74.0,78.0,54.0,81.0
76,299.0,24.0,0.0,0.0,0.0,64.0,77.0,80.0,65.0,79.0,67.0,76.0,64.0,54.0,67.0,83.0,63.0,76.0
77,284.0,23.0,1.0,0.0,0.0,64.0,76.0,81.0,62.0,81.0,67.0,74.0,65.0,53.0,74.0,74.0,65.0,76.0
76,280.0,26.0,0.0,0.0,0.0,64.0,73.0,74.0,63.0,81.0,62.0,79.0,72.0,59.0,69.0,77.0,64.0,78.0
77,265.0,23.0,1.0,0.0,0.0,64.0,82.0,87.0,65.0,79.0,65.0,69.0,68.0,58.0,67.0,82.0,64.0,78.0
73,299.0,26.0,0.0,0.0,0.0,64.0,73.0,82.0,68.0,81.0,56.0,80.0,70.0,65.0,70.0,78.0,57.0,82.0
76,256.0,23.0,0.0,0.0,0.0,64.0,81.0,90.0,77.0,83.0,57.0,74.0,58.0,66.0,63.0,75.0,56.0,73.0
77,285.0,24.0,1.0,0.0,0.0,64.0,74.0,74.0,76.0,78.0,67.0,77.0,64.0,55.0,66.0,82.0,69.0,76.0
74,315.0,29.0,1.0,0.0,0.0,64.0,66.0,64.0,60.0,86.0,69.0,76.0,71.0,56.0,67.0,76.0,68.0,74.0
73,310.0,23.0,1.0,0.0,0.0,64.0,70.0,80.0,54.0,84.0,62.0,74.0,65.0,55.0,70.0,77.0,66.0,76.0
74,297.0,25.0,6.0,0.0,0.0,64.0,71.0,69.0,58.0,87.0,68.0,75.0,64.0,68.0,69.0,80.0,69.0,78.0
76,298.0,23.0,1.0,0.0,0.0,64.0,72.0,82.0,54.0,78.0,70.0,80.0,64.0,56.0,67.0,81.0,69.0,77.0
75,255.0,28.0,0.0,0.0,0.0,64.0,77.0,81.0,75.0,78.0,60.0,77.0,67.0,63.0,71.0,77.0,64.0,74.0
76,330.0,23.0,0.0,0.0,0.0,64.0,59.0,67.0,41.0,82.0,69.0,73.0,68.0,54.0,74.0,78.0,69.0,81.0
76,293.0,26.0,0.0,0.0,0.0,64.0,70.0,72.0,63.0,83.0,63.0,78.0,62.0,68.0,66.0,80.0,65.0,79.0
74,238.0,24.0,2.0,0.0,0.0,64.0,85.0,88.0,83.0,72.0,53.0,73.0,54.0,67.0,59.0,77.0,50.0,70.0
75,311.0,28.0,5.0,0.0,0.0,64.0,69.0,72.0,60.0,84.0,70.0,74.0,63.0,74.0,71.0,79.0,72.0,77.0
75,290.0,25.0,0.0,0.0,0.0,63.0,74.0,76.0,76.0,79.0,53.0,79.0,72.0,56.0,67.0,77.0,55.0,75.0
74,305.0,25.0,0.0,0.0,0.0,63.0,70.0,75.0,62.0,83.0,67.0,74.0,67.0,57.0,69.0,77.0,70.0,79.0
75,300.0,25.0,14.0,0.0,0.0,63.0,67.0,69.0,62.0,85.0,63.0,77.0,67.0,69.0,72.0,76.0,66.0,80.0
74,293.0,26.0,1.0,0.0,0.0,63.0,73.0,75.0,66.0,83.0,56.0,78.0,67.0,54.0,69.0,74.0,58.0,78.0
