Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PSPC,PCIT,PSRR,PMRR,PDRR,PREL,PJMP,PCOD
72,192.0,23.0,1.0,0.0,0.0,65.0,88.0,90.0,90.0,58.0,43.0,80.0,83.0,75.0,70,68,67,66.0,91.0,90
72,210.0,26.0,6.0,0.0,0.0,86.0,93.0,93.0,92.0,66.0,87.0,89.0,89.0,88.0,84,83,83,88.0,94.0,89
72,210.0,26.0,56.0,0.0,0.0,86.0,93.0,93.0,92.0,66.0,87.0,89.0,89.0,88.0,84,83,83,88.0,94.0,89
70,173.0,25.0,30.0,0.0,0.0,81.0,93.0,93.0,83.0,51.0,82.0,90.0,88.0,87.0,83,81,80,78.0,88.0,86
76,238.0,25.0,19.0,0.0,0.0,76.0,92.0,90.0,78.0,72.0,68.0,89.0,89.0,86.0,76,75,74,77.0,94.0,75
73,195.0,27.0,10.0,0.0,0.0,73.0,89.0,92.0,90.0,50.0,67.0,81.0,82.0,78.0,72,73,72,72.0,90.0,84
71,185.0,21.0,2.0,0.0,0.0,71.0,92.0,93.0,84.0,53.0,69.0,79.0,81.0,81.0,72,73,74,66.0,91.0,87
77,214.0,26.0,0.0,0.0,0.0,71.0,90.0,92.0,86.0,67.0,74.0,81.0,83.0,76.0,77,73,75,70.0,83.0,82
72,200.0,26.0,0.0,0.0,0.0,69.0,94.0,95.0,80.0,64.0,69.0,78.0,77.0,78.0,71,68,72,73.0,81.0,76
73,224.0,25.0,12.0,0.0,0.0,67.0,90.0,89.0,87.0,66.0,62.0,81.0,79.0,79.0,67,64,61,61.0,88.0,83
73,224.0,25.0,0.0,0.0,0.0,67.0,90.0,89.0,87.0,66.0,62.0,81.0,79.0,79.0,67,64,61,61.0,88.0,83
70,180.0,27.0,0.0,0.0,0.0,67.0,88.0,91.0,88.0,52.0,58.0,76.0,76.0,76.0,71,69,67,61.0,76.0,87
74,210.0,27.0,0.0,0.0,0.0,66.0,87.0,85.0,83.0,58.0,65.0,79.0,82.0,79.0,76,73,69,68.0,91.0,81
72,201.0,23.0,48.0,1.0,4.0,94.0,94.0,93.0,89.0,73.0,98.0,94.0,97.0,88.0,93,93,92,94.0,98.0,93
76,219.0,24.0,37.0,0.0,0.0,87.0,88.0,87.0,85.0,71.0,89.0,95.0,95.0,94.0,86,84,82,87.0,97.0,83
74,203.0,28.0,48.0,0.0,0.0,82.0,88.0,91.0,86.0,63.0,80.0,96.0,89.0,87.0,84,83,81,79.0,88.0,82
74,200.0,27.0,0.0,0.0,0.0,71.0,87.0,90.0,83.0,66.0,74.0,86.0,80.0,82.0,74,73,74,67.0,82.0,79
72,188.0,24.0,13.0,0.0,0.0,70.0,90.0,89.0,88.0,56.0,62.0,86.0,78.0,83.0,74,74,72,60.0,87.0,89
72,188.0,24.0,3.0,0.0,0.0,70.0,90.0,89.0,88.0,56.0,62.0,86.0,78.0,83.0,74,74,72,60.0,87.0,89
72,205.0,26.0,0.0,0.0,0.0,67.0,87.0,90.0,90.0,63.0,58.0,78.0,78.0,80.0,69,68,71,65.0,91.0,86
75,212.0,23.0,5.0,0.0,0.0,66.0,92.0,91.0,89.0,63.0,54.0,82.0,78.0,80.0,64,65,67,62.0,90.0,87
68,181.0,29.0,7.0,0.0,0.0,66.0,86.0,89.0,89.0,62.0,61.0,82.0,76.0,80.0,70,68,64,65.0,79.0,87
71,185.0,25.0,0.0,0.0,0.0,63.0,88.0,88.0,79.0,57.0,47.0,76.0,75.0,75.0,64,66,65,54.0,81.0,85
72,191.0,29.0,85.0,1.0,4.0,96.0,92.0,94.0,92.0,62.0,96.0,98.0,96.0,91.0,95,95,96,93.0,91.0,94
74,225.0,24.0,0.0,0.0,0.0,83.0,91.0,93.0,86.0,67.0,84.0,88.0,88.0,84.0,82,84,88,83.0,88.0,85
66,170.0,25.0,0.0,0.0,0.0,74.0,90.0,93.0,90.0,50.0,67.0,84.0,80.0,79.0,72,73,74,69.0,80.0,89
73,205.0,27.0,0.0,0.0,0.0,73.0,90.0,92.0,88.0,54.0,72.0,85.0,79.0,81.0,76,73,71,70.0,79.0,83
72,190.0,23.0,18.0,0.0,0.0,70.0,90.0,93.0,83.0,63.0,65.0,81.0,85.0,81.0,74,74,68,67.0,89.0,84
73,201.0,26.0,4.0,0.0,0.0,68.0,88.0,89.0,89.0,61.0,61.0,82.0,80.0,79.0,72,73,73,67.0,80.0,83
76,223.0,23.0,0.0,0.0,0.0,67.0,88.0,89.0,77.0,69.0,75.0,83.0,79.0,77.0,72,71,70,69.0,88.0,74
74,198.0,24.0,0.0,0.0,0.0,66.0,91.0,92.0,86.0,44.0,63.0,81.0,78.0,76.0,68,68,66,69.0,86.0,82
73,193.0,24.0,28.0,0.0,1.0,83.0,91.0,94.0,93.0,64.0,77.0,81.0,84.0,79.0,85,85,85,77.0,85.0,93
76,216.0,27.0,39.0,0.0,1.0,82.0,90.0,92.0,91.0,74.0,81.0,86.0,91.0,87.0,83,82,77,84.0,93.0,85
76,212.0,29.0,0.0,0.0,0.0,80.0,89.0,91.0,84.0,69.0,86.0,89.0,87.0,86.0,81,81,80,83.0,89.0,82
69,178.0,24.0,0.0,0.0,0.0,75.0,94.0,96.0,93.0,58.0,66.0,78.0,80.0,77.0,76,74,76,66.0,85.0,90
71,182.0,21.0,0.0,0.0,0.0,74.0,92.0,94.0,88.0,55.0,70.0,83.0,85.0,80.0,76,76,76,67.0,92.0,88
74,204.0,25.0,0.0,0.0,0.0,72.0,87.0,91.0,82.0,68.0,72.0,86.0,86.0,84.0,75,74,68,74.0,92.0,79
72,195.0,26.0,0.0,0.0,0.0,70.0,87.0,90.0,88.0,57.0,74.0,82.0,82.0,79.0,73,70,71,66.0,85.0,86
70,170.0,24.0,0.0,0.0,0.0,68.0,91.0,90.0,88.0,54.0,56.0,78.0,79.0,77.0,71,71,69,64.0,85.0,87
76,225.0,25.0,0.0,0.0,0.0,66.0,82.0,85.0,80.0,67.0,69.0,83.0,82.0,82.0,70,68,65,67.0,83.0,80
73,210.0,25.0,0.0,0.0,0.0,62.0,94.0,92.0,81.0,65.0,46.0,73.0,72.0,75.0,59,61,60,75.0,87.0,80
74,195.0,25.0,13.0,0.0,0.0,61.0,85.0,87.0,77.0,54.0,58.0,77.0,82.0,74.0,66,64,59,75.0,84.0,76
74,195.0,25.0,0.0,0.0,0.0,61.0,85.0,87.0,77.0,54.0,58.0,77.0,82.0,74.0,66,64,59,75.0,84.0,76
73,211.0,29.0,66.0,0.0,5.0,91.0,92.0,89.0,94.0,68.0,94.0,89.0,90.0,90.0,91,91,93,91.0,90.0,93
70,180.0,23.0,14.0,0.0,0.0,79.0,92.0,91.0,92.0,59.0,78.0,87.0,84.0,83.0,79,78,79,66.0,84.0,93
74,204.0,24.0,18.0,0.0,0.0,79.0,90.0,90.0,85.0,68.0,80.0,91.0,90.0,89.0,78,76,74,79.0,94.0,83
69,185.0,32.0,24.0,0.0,0.0,76.0,95.0,95.0,89.0,42.0,78.0,84.0,82.0,81.0,73,75,77,69.0,91.0,86
66,170.0,30.0,0.0,0.0,0.0,75.0,93.0,91.0,89.0,62.0,68.0,83.0,77.0,73.0,77,74,77,64.0,87.0,89
73,212.0,22.0,3.0,0.0,0.0,69.0,86.0,90.0,79.0,68.0,75.0,85.0,82.0,80.0,73,71,66,74.0,85.0,76
68,175.0,24.0,0.0,0.0,0.0,69.0,91.0,92.0,91.0,52.0,58.0,82.0,76.0,72.0,66,68,68,59.0,84.0,92
75,215.0,23.0,10.0,0.0,0.0,69.0,88.0,90.0,79.0,70.0,71.0,85.0,82.0,79.0,74,73,72,72.0,88.0,77
75,215.0,23.0,4.0,0.0,0.0,69.0,88.0,90.0,79.0,70.0,71.0,85.0,82.0,79.0,74,73,72,72.0,88.0,77
72,186.0,22.0,2.0,0.0,0.0,68.0,96.0,95.0,86.0,52.0,63.0,78.0,75.0,75.0,68,69,72,62.0,78.0,85
73,204.0,23.0,0.0,0.0,0.0,64.0,88.0,91.0,81.0,58.0,63.0,77.0,78.0,79.0,70,68,66,67.0,86.0,80
77,231.0,30.0,24.0,0.0,0.0,90.0,90.0,89.0,83.0,78.0,95.0,92.0,97.0,96.0,84,83,85,90.0,95.0,81
77,231.0,30.0,1.0,0.0,0.0,90.0,90.0,89.0,83.0,78.0,95.0,92.0,97.0,96.0,84,83,85,90.0,95.0,81
77,231.0,30.0,79.0,0.0,6.0,90.0,90.0,89.0,83.0,78.0,95.0,92.0,97.0,96.0,84,83,85,90.0,95.0,81
73,208.0,27.0,51.0,0.0,1.0,86.0,90.0,91.0,89.0,72.0,88.0,93.0,89.0,91.0,87,87,84,86.0,88.0,88
72,185.0,27.0,0.0,0.0,0.0,76.0,90.0,92.0,84.0,60.0,81.0,86.0,85.0,82.0,79,77,75,69.0,92.0,86
72,219.0,28.0,15.0,0.0,0.0,68.0,89.0,87.0,82.0,77.0,62.0,83.0,85.0,82.0,68,69,68,70.0,86.0,76
72,192.0,22.0,6.0,0.0,0.0,68.0,95.0,92.0,80.0,54.0,73.0,77.0,78.0,76.0,69,70,72,66.0,79.0,86
72,190.0,22.0,0.0,0.0,0.0,65.0,91.0,90.0,86.0,65.0,61.0,78.0,77.0,74.0,68,67,66,70.0,83.0,83
70,180.0,25.0,0.0,0.0,0.0,64.0,87.0,91.0,91.0,50.0,47.0,74.0,72.0,74.0,64,60,62,51.0,82.0,87
73,201.0,24.0,0.0,0.0,0.0,63.0,85.0,87.0,82.0,64.0,55.0,78.0,77.0,76.0,72,72,72,63.0,82.0,84
68,160.0,23.0,0.0,0.0,0.0,62.0,94.0,93.0,86.0,48.0,53.0,75.0,74.0,71.0,60,59,62,51.0,91.0,89
69,180.0,26.0,34.0,0.0,0.0,84.0,97.0,94.0,96.0,44.0,80.0,90.0,85.0,81.0,81,82,86,76.0,85.0,92
67,180.0,23.0,12.0,0.0,0.0,80.0,94.0,92.0,92.0,66.0,77.0,86.0,79.0,77.0,80,76,77,65.0,87.0,91
74,215.0,28.0,0.0,0.0,0.0,74.0,88.0,92.0,84.0,72.0,77.0,84.0,83.0,81.0,78,77,73,73.0,86.0,82
67,175.0,25.0,0.0,0.0,0.0,73.0,87.0,91.0,88.0,41.0,72.0,89.0,81.0,77.0,75,73,70,62.0,77.0,90
74,213.0,23.0,11.0,0.0,0.0,69.0,87.0,89.0,89.0,72.0,63.0,78.0,81.0,81.0,76,75,70,69.0,93.0,85
73,218.0,24.0,1.0,0.0,0.0,62.0,84.0,91.0,76.0,70.0,52.0,74.0,82.0,74.0,62,61,57,76.0,92.0,72
70,175.0,26.0,0.0,0.0,0.0,61.0,95.0,96.0,88.0,51.0,46.0,72.0,68.0,70.0,61,59,60,50.0,89.0,89
74,211.0,31.0,77.0,0.0,6.0,89.0,88.0,88.0,89.0,72.0,90.0,95.0,93.0,90.0,91,92,87,89.0,93.0,88
76,218.0,28.0,0.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,38.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,0.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,0.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,3.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,0.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,0.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,2.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,24.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,12.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,25.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
76,218.0,28.0,38.0,0.0,0.0,88.0,89.0,87.0,83.0,76.0,89.0,92.0,98.0,95.0,85,82,79,86.0,91.0,76
73,210.0,23.0,0.0,0.0,0.0,78.0,88.0,90.0,84.0,65.0,82.0,88.0,85.0,84.0,78,78,80,80.0,88.0,85
76,215.0,21.0,11.0,0.0,0.0,74.0,89.0,90.0,83.0,70.0,76.0,81.0,84.0,80.0,76,78,75,71.0,94.0,85
73,212.0,26.0,0.0,0.0,0.0,70.0,92.0,91.0,86.0,61.0,70.0,80.0,82.0,80.0,70,71,73,69.0,87.0,88
68,165.0,22.0,3.0,0.0,0.0,69.0,94.0,94.0,82.0,59.0,58.0,82.0,80.0,79.0,71,72,73,59.0,77.0,82
74,190.0,27.0,1.0,0.0,0.0,68.0,92.0,92.0,85.0,49.0,66.0,80.0,78.0,74.0,67,71,74,67.0,90.0,87
75,215.0,27.0,0.0,0.0,0.0,67.0,87.0,90.0,85.0,62.0,66.0,82.0,84.0,80.0,73,70,69,71.0,86.0,82
72,181.0,24.0,0.0,0.0,0.0,64.0,87.0,89.0,79.0,54.0,67.0,79.0,79.0,77.0,69,69,69,61.0,78.0,80
72,193.0,24.0,7.0,0.0,0.0,81.0,93.0,95.0,93.0,61.0,76.0,84.0,81.0,78.0,78,76,77,69.0,88.0,95
76,206.0,28.0,28.0,0.0,0.0,78.0,94.0,93.0,87.0,63.0,80.0,82.0,85.0,82.0,77,79,81,76.0,79.0,84
69,185.0,27.0,0.0,0.0,0.0,76.0,90.0,92.0,88.0,44.0,74.0,87.0,83.0,82.0,77,76,75,68.0,84.0,87
70,195.0,22.0,4.0,0.0,0.0,73.0,89.0,95.0,86.0,69.0,70.0,84.0,78.0,76.0,75,72,74,77.0,86.0,89
74,203.0,23.0,11.0,0.0,0.0,73.0,88.0,91.0,84.0,67.0,72.0,83.0,83.0,83.0,78,77,75,68.0,92.0,84
74,215.0,28.0,0.0,0.0,0.0,71.0,90.0,93.0,82.0,69.0,69.0,79.0,82.0,80.0,76,74,76,74.0,92.0,80
74,215.0,28.0,11.0,0.0,0.0,71.0,90.0,93.0,82.0,69.0,69.0,79.0,82.0,80.0,76,74,76,74.0,92.0,80
76,210.0,23.0,0.0,0.0,0.0,69.0,85.0,85.0,82.0,64.0,69.0,83.0,84.0,81.0,77,77,73,73.0,90.0,80
71,190.0,27.0,0.0,0.0,0.0,69.0,94.0,94.0,90.0,51.0,57.0,76.0,77.0,75.0,68,66,70,64.0,87.0,86
72,204.0,25.0,0.0,0.0,0.0,67.0,88.0,90.0,83.0,61.0,69.0,81.0,79.0,78.0,71,71,68,68.0,87.0,84
73,185.0,24.0,4.0,0.0,0.0,67.0,90.0,92.0,83.0,54.0,62.0,78.0,76.0,76.0,70,70,72,64.0,87.0,87
76,223.0,25.0,0.0,0.0,0.0,85.0,88.0,89.0,85.0,71.0,88.0,93.0,93.0,93.0,83,82,78,85.0,95.0,84
68,173.0,28.0,15.0,0.0,0.0,77.0,92.0,93.0,93.0,53.0,74.0,83.0,79.0,76.0,75,75,75,73.0,86.0,89
75,211.0,23.0,15.0,0.0,0.0,74.0,92.0,94.0,79.0,62.0,75.0,82.0,85.0,84.0,74,76,77,72.0,92.0,83
73,215.0,26.0,0.0,0.0,0.0,72.0,93.0,92.0,89.0,61.0,73.0,83.0,79.0,80.0,72,71,74,71.0,88.0,82
70,175.0,22.0,14.0,0.0,0.0,71.0,90.0,93.0,91.0,51.0,60.0,84.0,83.0,82.0,77,74,73,61.0,91.0,90
74,215.0,29.0,15.0,0.0,0.0,70.0,92.0,91.0,80.0,68.0,72.0,80.0,82.0,77.0,72,74,76,72.0,86.0,75
74,202.0,27.0,0.0,0.0,0.0,68.0,88.0,90.0,85.0,65.0,60.0,80.0,80.0,77.0,71,73,70,70.0,84.0,82
75,195.0,27.0,0.0,0.0,0.0,67.0,92.0,93.0,86.0,46.0,70.0,78.0,75.0,73.0,65,68,69,66.0,91.0,82
75,215.0,26.0,1.0,0.0,0.0,67.0,88.0,87.0,85.0,65.0,66.0,79.0,82.0,80.0,74,73,70,68.0,80.0,83
77,224.0,26.0,16.0,0.0,0.0,65.0,88.0,91.0,85.0,72.0,68.0,81.0,81.0,79.0,68,67,62,68.0,85.0,75
77,224.0,26.0,0.0,0.0,0.0,65.0,88.0,91.0,85.0,72.0,68.0,81.0,81.0,79.0,68,67,62,68.0,85.0,75
72,210.0,27.0,47.0,0.0,2.0,92.0,94.0,93.0,88.0,67.0,89.0,97.0,95.0,94.0,89,90,90,96.0,87.0,89
71,195.0,27.0,29.0,0.0,0.0,82.0,94.0,93.0,91.0,64.0,83.0,86.0,83.0,84.0,80,80,79,78.0,88.0,86
71,182.0,23.0,11.0,0.0,0.0,77.0,92.0,94.0,84.0,61.0,77.0,84.0,85.0,85.0,77,80,80,73.0,84.0,87
72,195.0,23.0,6.0,0.0,0.0,71.0,91.0,92.0,88.0,63.0,68.0,80.0,81.0,81.0,72,72,75,69.0,85.0,84
72,190.0,24.0,1.0,0.0,0.0,67.0,87.0,91.0,86.0,61.0,60.0,82.0,77.0,80.0,72,72,70,64.0,77.0,86
76,210.0,28.0,0.0,0.0,0.0,63.0,86.0,88.0,82.0,63.0,70.0,79.0,76.0,77.0,65,65,64,62.0,85.0,77
71,198.0,23.0,0.0,0.0,0.0,62.0,86.0,87.0,79.0,67.0,60.0,78.0,74.0,76.0,71,70,63,65.0,85.0,80
74,200.0,24.0,57.0,1.0,4.0,90.0,90.0,91.0,90.0,70.0,97.0,94.0,93.0,89.0,86,88,87,91.0,94.0,89
70,189.0,29.0,72.0,0.0,0.0,83.0,93.0,92.0,92.0,54.0,85.0,85.0,86.0,85.0,84,86,87,80.0,85.0,94
73,198.0,27.0,30.0,0.0,0.0,80.0,91.0,89.0,87.0,68.0,80.0,86.0,88.0,86.0,80,82,84,81.0,93.0,82
73,195.0,24.0,7.0,0.0,0.0,70.0,91.0,94.0,86.0,61.0,64.0,79.0,81.0,78.0,70,73,75,70.0,87.0,86
69,160.0,27.0,0.0,0.0,0.0,69.0,95.0,94.0,93.0,48.0,54.0,74.0,71.0,69.0,62,63,63,49.0,89.0,91
75,220.0,25.0,1.0,0.0,0.0,68.0,91.0,89.0,88.0,66.0,69.0,81.0,80.0,79.0,68,67,69,69.0,83.0,81
72,172.0,22.0,0.0,0.0,0.0,68.0,92.0,92.0,81.0,59.0,49.0,81.0,78.0,74.0,75,75,74,68.0,80.0,85
73,198.0,24.0,0.0,0.0,0.0,66.0,89.0,92.0,80.0,66.0,64.0,80.0,77.0,79.0,68,70,66,64.0,92.0,80
74,205.0,23.0,2.0,0.0,0.0,65.0,88.0,90.0,80.0,61.0,66.0,77.0,81.0,76.0,71,70,68,64.0,84.0,81
70,191.0,29.0,97.0,5.0,8.0,98.0,99.0,99.0,98.0,64.0,94.0,94.0,91.0,87.0,94,94,98,95.0,92.0,99
70,182.0,24.0,34.0,0.0,0.0,88.0,98.0,97.0,97.0,57.0,87.0,86.0,83.0,84.0,82,84,81,81.0,90.0,96
75,190.0,30.0,0.0,0.0,0.0,75.0,95.0,92.0,83.0,59.0,69.0,82.0,83.0,80.0,77,78,82,77.0,86.0,84
74,197.0,27.0,0.0,0.0,0.0,75.0,89.0,91.0,86.0,51.0,77.0,85.0,84.0,82.0,80,78,78,70.0,88.0,83
69,190.0,27.0,11.0,1.0,0.0,73.0,92.0,91.0,91.0,55.0,72.0,84.0,76.0,79.0,77,75,71,68.0,86.0,87
72,198.0,28.0,0.0,0.0,0.0,68.0,86.0,88.0,88.0,52.0,67.0,80.0,80.0,79.0,76,72,66,60.0,85.0,80
72,197.0,25.0,5.0,0.0,0.0,68.0,91.0,91.0,84.0,60.0,68.0,85.0,77.0,76.0,73,71,70,69.0,84.0,82
74,206.0,23.0,0.0,0.0,0.0,65.0,88.0,91.0,81.0,68.0,60.0,80.0,81.0,79.0,68,66,64,71.0,86.0,78
73,226.0,26.0,66.0,0.0,3.0,91.0,91.0,93.0,87.0,79.0,95.0,93.0,94.0,93.0,92,87,84,92.0,94.0,88
72,170.0,24.0,40.0,0.0,0.0,87.0,91.0,94.0,91.0,49.0,90.0,94.0,88.0,85.0,88,86,88,79.0,89.0,91
72,193.0,25.0,13.0,0.0,0.0,75.0,97.0,95.0,86.0,41.0,76.0,85.0,78.0,78.0,76,75,77,69.0,87.0,84
68,193.0,26.0,0.0,0.0,0.0,72.0,89.0,90.0,86.0,54.0,75.0,86.0,79.0,78.0,76,74,75,68.0,85.0,86
71,190.0,28.0,0.0,0.0,0.0,70.0,87.0,92.0,86.0,50.0,70.0,84.0,82.0,79.0,74,73,70,71.0,83.0,83
74,205.0,25.0,0.0,0.0,0.0,64.0,90.0,93.0,82.0,59.0,67.0,79.0,75.0,75.0,68,67,64,61.0,86.0,81
68,173.0,26.0,0.0,0.0,0.0,63.0,89.0,93.0,91.0,39.0,53.0,75.0,67.0,71.0,64,62,57,50.0,78.0,90
73,190.0,28.0,0.0,0.0,0.0,60.0,95.0,93.0,83.0,54.0,48.0,74.0,77.0,73.0,60,62,67,57.0,93.0,81
76,213.0,22.0,25.0,0.0,0.0,80.0,88.0,92.0,88.0,75.0,83.0,90.0,86.0,86.0,79,77,72,80.0,95.0,88
76,221.0,29.0,17.0,0.0,0.0,74.0,90.0,88.0,84.0,63.0,79.0,85.0,84.0,82.0,78,77,78,76.0,85.0,74
69,174.0,26.0,0.0,0.0,0.0,73.0,95.0,93.0,86.0,54.0,68.0,85.0,81.0,80.0,75,73,78,67.0,82.0,92
71,183.0,28.0,0.0,0.0,0.0,71.0,88.0,90.0,85.0,58.0,74.0,84.0,83.0,79.0,74,73,75,68.0,88.0,80
68,180.0,27.0,0.0,0.0,0.0,66.0,87.0,91.0,86.0,58.0,55.0,78.0,79.0,77.0,72,72,71,62.0,80.0,83
73,200.0,25.0,0.0,0.0,0.0,64.0,88.0,90.0,83.0,65.0,67.0,76.0,78.0,77.0,65,65,68,66.0,85.0,84
70,196.0,30.0,30.0,0.0,0.0,81.0,88.0,91.0,90.0,68.0,83.0,87.0,88.0,86.0,82,81,82,82.0,92.0,86
72,208.0,26.0,9.0,0.0,0.0,77.0,93.0,92.0,90.0,56.0,76.0,88.0,79.0,77.0,77,75,77,67.0,89.0,89
75,201.0,24.0,5.0,0.0,0.0,77.0,88.0,90.0,85.0,60.0,80.0,90.0,83.0,85.0,78,80,76,74.0,86.0,87
73,194.0,26.0,28.0,0.0,0.0,77.0,94.0,92.0,85.0,57.0,79.0,80.0,87.0,82.0,78,77,80,76.0,92.0,88
68,174.0,34.0,0.0,0.0,0.0,75.0,85.0,86.0,88.0,61.0,70.0,85.0,84.0,83.0,82,78,72,75.0,89.0,86
68,185.0,30.0,33.0,0.0,0.0,75.0,88.0,91.0,92.0,58.0,76.0,82.0,80.0,81.0,74,73,70,72.0,87.0,90
68,185.0,22.0,11.0,0.0,0.0,74.0,91.0,93.0,92.0,61.0,68.0,84.0,78.0,79.0,75,73,71,57.0,83.0,90
70,174.0,29.0,0.0,0.0,0.0,71.0,87.0,90.0,92.0,55.0,66.0,78.0,76.0,73.0,70,69,72,61.0,84.0,93
72,185.0,21.0,3.0,0.0,0.0,70.0,93.0,95.0,82.0,57.0,68.0,84.0,77.0,75.0,73,74,76,61.0,90.0,83
78,220.0,25.0,3.0,0.0,0.0,69.0,86.0,90.0,84.0,70.0,73.0,83.0,84.0,82.0,70,69,65,71.0,90.0,80
73,195.0,26.0,3.0,0.0,0.0,68.0,94.0,93.0,87.0,56.0,69.0,80.0,78.0,74.0,68,67,70,68.0,83.0,89
73,195.0,26.0,0.0,0.0,0.0,68.0,94.0,93.0,87.0,56.0,69.0,80.0,78.0,74.0,68,67,70,68.0,83.0,89
73,195.0,26.0,10.0,0.0,0.0,68.0,94.0,93.0,87.0,56.0,69.0,80.0,78.0,74.0,68,67,70,68.0,83.0,89
73,195.0,26.0,0.0,0.0,0.0,68.0,94.0,93.0,87.0,56.0,69.0,80.0,78.0,74.0,68,67,70,68.0,83.0,89
73,195.0,26.0,16.0,0.0,0.0,68.0,94.0,93.0,87.0,56.0,69.0,80.0,78.0,74.0,68,67,70,68.0,83.0,89
71,200.0,26.0,41.0,0.0,0.0,85.0,91.0,93.0,89.0,65.0,92.0,91.0,86.0,83.0,87,86,85,77.0,85.0,86
73,190.0,28.0,40.0,0.0,0.0,85.0,93.0,94.0,93.0,59.0,80.0,87.0,86.0,82.0,86,88,89,85.0,85.0,91
74,200.0,28.0,25.0,0.0,0.0,81.0,91.0,93.0,87.0,76.0,87.0,90.0,86.0,81.0,79,80,82,78.0,86.0,87
70,190.0,28.0,19.0,1.0,1.0,76.0,93.0,92.0,90.0,60.0,77.0,82.0,79.0,78.0,77,74,76,73.0,86.0,88
70,212.0,21.0,5.0,0.0,0.0,69.0,89.0,91.0,87.0,66.0,52.0,84.0,84.0,82.0,73,73,69,64.0,89.0,87
73,200.0,25.0,0.0,0.0,0.0,63.0,90.0,88.0,83.0,63.0,55.0,76.0,73.0,78.0,72,68,62,73.0,93.0,85
73,200.0,25.0,0.0,0.0,0.0,63.0,90.0,88.0,83.0,63.0,55.0,76.0,73.0,78.0,72,68,62,73.0,93.0,85
71,189.0,25.0,0.0,0.0,0.0,63.0,93.0,92.0,85.0,52.0,49.0,76.0,80.0,73.0,63,64,61,52.0,91.0,85
74,211.0,23.0,0.0,0.0,0.0,63.0,89.0,87.0,78.0,63.0,56.0,78.0,83.0,79.0,66,64,66,67.0,90.0,76
74,200.0,23.0,0.0,0.0,0.0,61.0,91.0,95.0,91.0,67.0,48.0,75.0,75.0,76.0,63,62,60,72.0,92.0,85
72,192.0,23.0,24.0,0.0,0.0,84.0,92.0,93.0,93.0,56.0,84.0,92.0,84.0,83.0,81,80,81,77.0,86.0,93
70,187.0,25.0,23.0,0.0,1.0,79.0,96.0,96.0,92.0,60.0,75.0,85.0,80.0,77.0,78,78,81,70.0,86.0,86
75,209.0,28.0,31.0,0.0,0.0,78.0,90.0,92.0,89.0,72.0,78.0,84.0,86.0,83.0,79,79,78,79.0,91.0,84
77,227.0,27.0,0.0,0.0,0.0,78.0,89.0,92.0,82.0,71.0,84.0,88.0,85.0,84.0,79,79,77,83.0,90.0,79
70,192.0,33.0,64.0,0.0,1.0,76.0,88.0,90.0,87.0,57.0,78.0,87.0,83.0,83.0,78,77,73,76.0,84.0,81
72,195.0,30.0,0.0,0.0,0.0,71.0,86.0,89.0,89.0,64.0,74.0,83.0,76.0,78.0,75,75,71,62.0,82.0,88
75,220.0,27.0,0.0,0.0,0.0,66.0,90.0,86.0,88.0,59.0,56.0,80.0,81.0,76.0,69,67,68,64.0,86.0,86
72,195.0,23.0,0.0,0.0,0.0,87.0,89.0,90.0,90.0,67.0,92.0,97.0,87.0,84.0,89,89,82,84.0,91.0,85
74,189.0,22.0,16.0,0.0,0.0,79.0,98.0,95.0,94.0,63.0,69.0,80.0,80.0,77.0,75,78,80,74.0,82.0,94
74,198.0,33.0,0.0,0.0,0.0,78.0,88.0,90.0,86.0,71.0,82.0,82.0,90.0,87.0,79,78,79,81.0,92.0,82
