Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PMCV,PZCV,PPRS,PPRC,PJMP,PHTP
73,200.0,28.0,11.0,0.0,0.0,69.0,86.0,87.0,81.0,73.0,68.0,71.0,66.0,72.0,71.0,70.0,77.0,83.0
73,207.0,26.0,15.0,0.0,0.0,69.0,90.0,91.0,86.0,66.0,65.0,67.0,68.0,73.0,65.0,62.0,87.0,78.0
74,198.0,24.0,77.0,0.0,7.0,68.0,85.0,91.0,81.0,59.0,70.0,64.0,68.0,73.0,76.0,68.0,82.0,52.0
74,201.0,23.0,6.0,0.0,0.0,68.0,90.0,93.0,81.0,65.0,69.0,54.0,63.0,69.0,72.0,65.0,86.0,66.0
70,175.0,24.0,10.0,0.0,0.0,68.0,93.0,93.0,89.0,52.0,63.0,59.0,64.0,67.0,77.0,63.0,95.0,47.0
69,179.0,25.0,5.0,0.0,0.0,68.0,94.0,93.0,92.0,50.0,61.0,73.0,67.0,62.0,66.0,60.0,87.0,48.0
73,193.0,23.0,8.0,0.0,0.0,68.0,88.0,90.0,83.0,63.0,70.0,75.0,70.0,75.0,65.0,67.0,80.0,63.0
74,203.0,33.0,0.0,0.0,0.0,68.0,87.0,90.0,85.0,58.0,66.0,59.0,68.0,70.0,72.0,67.0,90.0,79.0
70,183.0,27.0,2.0,0.0,0.0,68.0,89.0,89.0,87.0,67.0,63.0,63.0,70.0,68.0,75.0,65.0,84.0,66.0
71,198.0,23.0,7.0,0.0,0.0,68.0,93.0,93.0,84.0,61.0,58.0,67.0,65.0,70.0,76.0,63.0,97.0,68.0
69,190.0,26.0,1.0,0.0,0.0,68.0,90.0,91.0,80.0,55.0,68.0,68.0,67.0,74.0,68.0,69.0,84.0,48.0
69,190.0,26.0,0.0,0.0,0.0,68.0,90.0,91.0,80.0,55.0,68.0,68.0,67.0,74.0,68.0,69.0,84.0,48.0
72,204.0,25.0,0.0,0.0,0.0,68.0,88.0,90.0,84.0,65.0,66.0,68.0,66.0,68.0,68.0,68.0,81.0,83.0
75,210.0,23.0,6.0,0.0,0.0,68.0,89.0,91.0,83.0,64.0,66.0,67.0,69.0,67.0,68.0,63.0,95.0,61.0
72,197.0,22.0,0.0,0.0,0.0,68.0,87.0,88.0,83.0,63.0,67.0,70.0,70.0,72.0,67.0,71.0,84.0,73.0
70,190.0,26.0,5.0,0.0,0.0,68.0,84.0,88.0,84.0,62.0,68.0,67.0,65.0,70.0,62.0,67.0,80.0,81.0
70,187.0,26.0,2.0,0.0,0.0,68.0,89.0,90.0,90.0,55.0,65.0,66.0,68.0,66.0,72.0,64.0,87.0,52.0
74,195.0,22.0,1.0,0.0,0.0,68.0,94.0,93.0,85.0,62.0,64.0,76.0,62.0,70.0,67.0,65.0,93.0,61.0
72,200.0,32.0,20.0,0.0,3.0,68.0,89.0,86.0,85.0,69.0,68.0,65.0,70.0,64.0,76.0,68.0,89.0,65.0
72,196.0,27.0,4.0,0.0,0.0,68.0,93.0,91.0,90.0,64.0,67.0,59.0,67.0,65.0,70.0,63.0,89.0,58.0
71,195.0,25.0,6.0,0.0,0.0,68.0,91.0,90.0,87.0,65.0,70.0,60.0,65.0,68.0,69.0,67.0,87.0,55.0
72,187.0,23.0,12.0,0.0,0.0,68.0,92.0,92.0,87.0,66.0,70.0,58.0,63.0,70.0,64.0,65.0,94.0,46.0
68,174.0,23.0,22.0,0.0,0.0,68.0,93.0,95.0,92.0,48.0,63.0,74.0,67.0,63.0,55.0,64.0,87.0,60.0
68,174.0,23.0,14.0,1.0,0.0,68.0,93.0,95.0,92.0,48.0,63.0,74.0,67.0,63.0,55.0,64.0,87.0,60.0
71,205.0,25.0,0.0,0.0,0.0,68.0,86.0,90.0,82.0,58.0,68.0,68.0,66.0,72.0,68.0,65.0,88.0,79.0
71,204.0,27.0,11.0,0.0,0.0,68.0,91.0,93.0,84.0,70.0,60.0,70.0,70.0,66.0,68.0,60.0,83.0,80.0
75,200.0,26.0,0.0,0.0,0.0,68.0,91.0,92.0,82.0,62.0,66.0,64.0,65.0,68.0,68.0,64.0,89.0,79.0
72,200.0,29.0,0.0,0.0,0.0,68.0,90.0,91.0,83.0,56.0,65.0,69.0,70.0,66.0,70.0,63.0,90.0,49.0
70,197.0,23.0,0.0,0.0,0.0,68.0,89.0,89.0,88.0,55.0,69.0,68.0,66.0,70.0,68.0,68.0,85.0,60.0
72,190.0,29.0,3.0,0.0,0.0,68.0,85.0,87.0,84.0,68.0,74.0,64.0,68.0,71.0,78.0,71.0,87.0,60.0
72,207.0,23.0,1.0,0.0,0.0,68.0,91.0,90.0,82.0,61.0,68.0,54.0,59.0,65.0,61.0,65.0,85.0,86.0
71,195.0,24.0,2.0,0.0,0.0,68.0,89.0,93.0,89.0,60.0,66.0,62.0,66.0,67.0,65.0,64.0,93.0,51.0
68,187.0,24.0,11.0,0.0,0.0,67.0,89.0,92.0,91.0,56.0,61.0,72.0,69.0,63.0,68.0,59.0,86.0,62.0
72,188.0,29.0,0.0,0.0,0.0,67.0,88.0,91.0,84.0,59.0,66.0,58.0,70.0,69.0,66.0,65.0,88.0,59.0
75,190.0,32.0,0.0,0.0,0.0,67.0,92.0,93.0,83.0,66.0,59.0,68.0,67.0,64.0,74.0,61.0,89.0,46.0
73,175.0,21.0,9.0,0.0,0.0,67.0,89.0,92.0,86.0,50.0,65.0,57.0,68.0,67.0,63.0,65.0,82.0,45.0
71,191.0,26.0,5.0,0.0,0.0,67.0,90.0,91.0,89.0,61.0,63.0,61.0,68.0,63.0,67.0,61.0,91.0,68.0
71,180.0,25.0,12.0,0.0,0.0,67.0,87.0,90.0,87.0,54.0,66.0,63.0,68.0,69.0,73.0,64.0,84.0,54.0
70,215.0,24.0,11.0,0.0,0.0,67.0,89.0,90.0,82.0,65.0,66.0,63.0,61.0,64.0,63.0,64.0,88.0,82.0
70,215.0,24.0,5.0,0.0,0.0,67.0,89.0,90.0,82.0,65.0,66.0,63.0,61.0,64.0,63.0,64.0,88.0,82.0
72,206.0,23.0,7.0,0.0,0.0,67.0,91.0,93.0,86.0,67.0,66.0,66.0,66.0,62.0,67.0,55.0,92.0,78.0
70,199.0,22.0,15.0,0.0,0.0,67.0,91.0,92.0,83.0,59.0,68.0,60.0,60.0,67.0,74.0,61.0,83.0,57.0
71,182.0,26.0,4.0,0.0,0.0,67.0,89.0,90.0,82.0,55.0,70.0,72.0,67.0,71.0,72.0,69.0,82.0,54.0
71,185.0,23.0,2.0,0.0,0.0,67.0,88.0,90.0,84.0,60.0,69.0,64.0,67.0,69.0,73.0,67.0,90.0,53.0
73,210.0,25.0,0.0,0.0,0.0,67.0,88.0,90.0,84.0,65.0,65.0,66.0,68.0,66.0,76.0,67.0,79.0,73.0
73,195.0,22.0,2.0,0.0,0.0,67.0,93.0,94.0,81.0,60.0,56.0,70.0,69.0,67.0,68.0,60.0,87.0,48.0
73,204.0,23.0,13.0,0.0,0.0,67.0,89.0,93.0,87.0,61.0,64.0,68.0,65.0,66.0,76.0,61.0,93.0,59.0
71,210.0,27.0,0.0,0.0,0.0,67.0,91.0,92.0,85.0,66.0,63.0,68.0,61.0,68.0,65.0,60.0,93.0,71.0
74,195.0,23.0,0.0,0.0,0.0,67.0,89.0,91.0,88.0,57.0,66.0,57.0,63.0,69.0,77.0,65.0,81.0,56.0
73,203.0,21.0,23.0,1.0,0.0,67.0,88.0,90.0,86.0,62.0,64.0,74.0,65.0,71.0,65.0,66.0,91.0,64.0
72,185.0,28.0,6.0,0.0,0.0,67.0,91.0,90.0,87.0,62.0,65.0,60.0,66.0,61.0,76.0,66.0,84.0,53.0
70,190.0,24.0,9.0,0.0,0.0,67.0,90.0,90.0,90.0,56.0,64.0,66.0,62.0,69.0,77.0,62.0,93.0,53.0
74,222.0,29.0,18.0,1.0,2.0,67.0,85.0,87.0,84.0,76.0,68.0,69.0,54.0,60.0,67.0,70.0,86.0,89.0
71,210.0,25.0,0.0,0.0,0.0,67.0,92.0,92.0,89.0,63.0,63.0,69.0,63.0,68.0,69.0,60.0,91.0,62.0
74,193.0,26.0,0.0,0.0,0.0,67.0,86.0,90.0,86.0,68.0,63.0,66.0,71.0,68.0,76.0,65.0,80.0,77.0
74,193.0,26.0,4.0,0.0,0.0,67.0,86.0,90.0,86.0,68.0,63.0,66.0,71.0,68.0,76.0,65.0,80.0,77.0
72,195.0,24.0,4.0,0.0,0.0,67.0,92.0,91.0,92.0,55.0,62.0,66.0,63.0,69.0,62.0,63.0,94.0,49.0
72,206.0,28.0,6.0,0.0,0.0,67.0,87.0,88.0,83.0,60.0,60.0,67.0,67.0,71.0,77.0,62.0,94.0,80.0
72,201.0,25.0,5.0,0.0,0.0,67.0,86.0,89.0,82.0,61.0,69.0,73.0,69.0,62.0,77.0,72.0,76.0,67.0
71,178.0,24.0,0.0,0.0,0.0,66.0,88.0,88.0,84.0,56.0,65.0,66.0,71.0,70.0,65.0,69.0,81.0,57.0
72,189.0,27.0,0.0,0.0,0.0,66.0,88.0,92.0,84.0,65.0,69.0,70.0,64.0,66.0,69.0,67.0,82.0,63.0
73,201.0,24.0,11.0,0.0,0.0,66.0,86.0,92.0,86.0,62.0,69.0,67.0,59.0,66.0,61.0,68.0,84.0,72.0
70,185.0,24.0,1.0,0.0,0.0,66.0,88.0,93.0,83.0,57.0,62.0,64.0,65.0,67.0,66.0,66.0,83.0,56.0
73,205.0,21.0,8.0,0.0,0.0,66.0,91.0,93.0,87.0,61.0,63.0,69.0,59.0,65.0,63.0,63.0,87.0,63.0
70,180.0,24.0,0.0,0.0,0.0,66.0,93.0,94.0,84.0,50.0,63.0,70.0,67.0,64.0,59.0,64.0,85.0,54.0
69,190.0,24.0,0.0,0.0,0.0,66.0,90.0,91.0,85.0,56.0,62.0,68.0,65.0,69.0,66.0,60.0,93.0,56.0
72,193.0,23.0,0.0,0.0,0.0,66.0,93.0,92.0,88.0,59.0,65.0,52.0,64.0,62.0,70.0,66.0,85.0,46.0
71,177.0,24.0,0.0,0.0,0.0,66.0,88.0,92.0,87.0,53.0,61.0,69.0,69.0,65.0,62.0,64.0,84.0,51.0
71,177.0,24.0,10.0,0.0,0.0,66.0,88.0,92.0,87.0,53.0,61.0,69.0,69.0,65.0,62.0,64.0,84.0,51.0
70,203.0,23.0,0.0,0.0,0.0,66.0,88.0,86.0,85.0,64.0,69.0,67.0,65.0,73.0,74.0,67.0,83.0,65.0
70,203.0,23.0,0.0,0.0,0.0,66.0,88.0,86.0,85.0,64.0,69.0,67.0,65.0,73.0,74.0,67.0,83.0,65.0
74,190.0,25.0,1.0,0.0,0.0,66.0,89.0,91.0,86.0,50.0,65.0,66.0,67.0,68.0,71.0,61.0,88.0,49.0
74,190.0,25.0,0.0,0.0,0.0,66.0,89.0,91.0,86.0,50.0,65.0,66.0,67.0,68.0,71.0,61.0,88.0,49.0
71,209.0,24.0,13.0,0.0,0.0,66.0,87.0,90.0,84.0,66.0,59.0,60.0,60.0,63.0,64.0,61.0,87.0,79.0
75,195.0,22.0,5.0,0.0,0.0,66.0,89.0,93.0,86.0,59.0,59.0,70.0,66.0,64.0,76.0,56.0,88.0,66.0
73,200.0,28.0,0.0,0.0,0.0,66.0,91.0,93.0,83.0,66.0,57.0,72.0,68.0,61.0,65.0,63.0,83.0,60.0
72,212.0,29.0,14.0,0.0,0.0,66.0,86.0,89.0,80.0,72.0,74.0,64.0,63.0,66.0,76.0,72.0,86.0,60.0
72,205.0,27.0,0.0,0.0,0.0,66.0,87.0,91.0,87.0,70.0,61.0,62.0,66.0,68.0,59.0,64.0,91.0,81.0
74,200.0,23.0,0.0,0.0,0.0,66.0,87.0,90.0,86.0,57.0,66.0,69.0,63.0,68.0,60.0,62.0,88.0,83.0
73,210.0,25.0,0.0,0.0,0.0,66.0,90.0,89.0,85.0,61.0,63.0,66.0,65.0,67.0,73.0,62.0,91.0,63.0
72,194.0,22.0,6.0,0.0,0.0,66.0,94.0,96.0,83.0,57.0,63.0,60.0,63.0,68.0,60.0,66.0,84.0,78.0
73,200.0,25.0,0.0,0.0,0.0,66.0,91.0,90.0,84.0,68.0,63.0,66.0,65.0,67.0,75.0,61.0,86.0,59.0
70,205.0,26.0,0.0,0.0,0.0,66.0,84.0,89.0,77.0,57.0,66.0,66.0,64.0,70.0,65.0,64.0,83.0,74.0
76,210.0,23.0,0.0,0.0,0.0,66.0,97.0,96.0,83.0,60.0,49.0,69.0,64.0,66.0,73.0,51.0,95.0,59.0
70,190.0,26.0,7.0,0.0,0.0,66.0,92.0,94.0,85.0,58.0,63.0,77.0,62.0,64.0,71.0,64.0,82.0,48.0
74,199.0,23.0,13.0,0.0,0.0,66.0,93.0,95.0,97.0,60.0,52.0,72.0,65.0,62.0,64.0,53.0,93.0,64.0
70,190.0,29.0,0.0,0.0,0.0,65.0,85.0,89.0,81.0,58.0,69.0,66.0,64.0,64.0,70.0,70.0,86.0,63.0
72,197.0,24.0,0.0,0.0,0.0,65.0,87.0,87.0,83.0,66.0,63.0,60.0,57.0,62.0,59.0,70.0,90.0,68.0
71,180.0,25.0,1.0,0.0,0.0,65.0,90.0,94.0,90.0,54.0,61.0,62.0,63.0,68.0,67.0,59.0,92.0,49.0
72,208.0,21.0,13.0,0.0,0.0,65.0,88.0,92.0,80.0,63.0,62.0,72.0,62.0,67.0,75.0,66.0,84.0,53.0
72,201.0,24.0,3.0,0.0,0.0,65.0,88.0,93.0,79.0,62.0,65.0,60.0,63.0,65.0,62.0,63.0,92.0,59.0
72,197.0,23.0,19.0,1.0,1.0,65.0,90.0,92.0,78.0,60.0,63.0,64.0,62.0,68.0,72.0,67.0,85.0,57.0
71,189.0,22.0,4.0,0.0,0.0,65.0,90.0,91.0,80.0,60.0,66.0,65.0,59.0,65.0,70.0,67.0,91.0,63.0
73,194.0,22.0,3.0,0.0,0.0,65.0,93.0,94.0,82.0,60.0,55.0,57.0,64.0,63.0,72.0,55.0,80.0,65.0
70,197.0,22.0,2.0,0.0,0.0,65.0,90.0,92.0,85.0,53.0,66.0,69.0,60.0,68.0,58.0,64.0,85.0,62.0
72,200.0,29.0,8.0,0.0,0.0,65.0,86.0,90.0,83.0,71.0,67.0,65.0,59.0,63.0,62.0,69.0,86.0,85.0
73,200.0,28.0,0.0,0.0,0.0,65.0,86.0,89.0,83.0,71.0,63.0,63.0,66.0,64.0,79.0,65.0,80.0,68.0
72,190.0,23.0,1.0,0.0,0.0,65.0,91.0,87.0,84.0,64.0,61.0,57.0,65.0,62.0,73.0,61.0,93.0,57.0
73,194.0,26.0,3.0,0.0,0.0,65.0,87.0,91.0,84.0,61.0,60.0,66.0,65.0,69.0,66.0,57.0,82.0,78.0
73,194.0,26.0,0.0,0.0,0.0,65.0,87.0,91.0,84.0,61.0,60.0,66.0,65.0,69.0,66.0,57.0,82.0,78.0
71,186.0,23.0,7.0,0.0,0.0,65.0,90.0,93.0,89.0,53.0,65.0,61.0,66.0,61.0,62.0,61.0,88.0,50.0
71,209.0,25.0,0.0,0.0,0.0,65.0,91.0,92.0,77.0,68.0,66.0,66.0,58.0,62.0,60.0,61.0,90.0,87.0
71,205.0,26.0,0.0,0.0,0.0,65.0,83.0,87.0,76.0,60.0,68.0,59.0,65.0,69.0,71.0,65.0,76.0,85.0
71,201.0,23.0,0.0,0.0,0.0,65.0,88.0,87.0,79.0,69.0,70.0,57.0,64.0,60.0,70.0,66.0,82.0,87.0
69,181.0,24.0,0.0,0.0,0.0,65.0,93.0,92.0,88.0,51.0,59.0,64.0,64.0,61.0,67.0,56.0,84.0,68.0
73,201.0,25.0,0.0,0.0,0.0,65.0,89.0,90.0,86.0,60.0,60.0,71.0,64.0,67.0,72.0,58.0,88.0,54.0
76,183.0,24.0,2.0,0.0,0.0,65.0,89.0,86.0,81.0,54.0,69.0,75.0,61.0,68.0,73.0,66.0,83.0,55.0
71,189.0,25.0,0.0,0.0,0.0,65.0,88.0,91.0,85.0,61.0,56.0,65.0,67.0,68.0,72.0,53.0,88.0,50.0
70,199.0,24.0,3.0,0.0,0.0,65.0,93.0,94.0,84.0,56.0,63.0,66.0,63.0,65.0,64.0,65.0,95.0,72.0
73,201.0,23.0,7.0,0.0,0.0,65.0,86.0,92.0,80.0,57.0,71.0,70.0,62.0,67.0,67.0,67.0,85.0,58.0
71,196.0,23.0,0.0,0.0,0.0,65.0,81.0,81.0,80.0,53.0,73.0,69.0,61.0,70.0,64.0,72.0,79.0,79.0
70,184.0,26.0,0.0,0.0,0.0,65.0,96.0,95.0,80.0,47.0,57.0,76.0,65.0,57.0,65.0,53.0,84.0,59.0
74,196.0,23.0,0.0,0.0,0.0,65.0,89.0,92.0,83.0,61.0,63.0,67.0,62.0,63.0,66.0,59.0,94.0,67.0
74,210.0,26.0,0.0,0.0,0.0,65.0,87.0,90.0,85.0,66.0,66.0,66.0,64.0,67.0,59.0,64.0,85.0,78.0
69,189.0,23.0,6.0,0.0,0.0,65.0,92.0,93.0,88.0,46.0,62.0,66.0,66.0,63.0,59.0,63.0,86.0,42.0
73,191.0,23.0,3.0,0.0,0.0,65.0,90.0,92.0,83.0,60.0,63.0,67.0,62.0,65.0,70.0,65.0,89.0,61.0
71,205.0,23.0,0.0,0.0,0.0,65.0,88.0,90.0,87.0,63.0,64.0,69.0,64.0,63.0,65.0,60.0,93.0,84.0
72,192.0,24.0,0.0,0.0,0.0,65.0,90.0,91.0,87.0,59.0,60.0,70.0,67.0,64.0,70.0,57.0,84.0,55.0
73,197.0,23.0,1.0,0.0,0.0,65.0,93.0,95.0,82.0,60.0,60.0,58.0,62.0,66.0,70.0,57.0,88.0,52.0
73,185.0,24.0,0.0,0.0,0.0,65.0,91.0,92.0,87.0,55.0,65.0,66.0,62.0,65.0,68.0,63.0,85.0,56.0
73,198.0,23.0,3.0,0.0,0.0,65.0,90.0,92.0,76.0,58.0,64.0,62.0,58.0,64.0,67.0,61.0,88.0,74.0
72,192.0,23.0,3.0,0.0,0.0,65.0,87.0,90.0,79.0,59.0,68.0,68.0,63.0,68.0,66.0,67.0,81.0,52.0
73,205.0,27.0,6.0,0.0,0.0,65.0,94.0,94.0,91.0,59.0,56.0,64.0,62.0,64.0,65.0,53.0,90.0,76.0
74,207.0,23.0,1.0,0.0,0.0,65.0,94.0,95.0,92.0,59.0,60.0,58.0,65.0,63.0,73.0,56.0,88.0,62.0
71,186.0,28.0,3.0,0.0,0.0,65.0,89.0,90.0,87.0,61.0,63.0,58.0,67.0,63.0,78.0,66.0,86.0,52.0
71,187.0,26.0,1.0,0.0,0.0,65.0,90.0,88.0,88.0,55.0,63.0,58.0,67.0,64.0,69.0,59.0,88.0,55.0
71,200.0,26.0,0.0,0.0,0.0,64.0,92.0,92.0,80.0,63.0,60.0,60.0,62.0,67.0,70.0,58.0,82.0,56.0
71,205.0,26.0,3.0,0.0,0.0,64.0,85.0,86.0,80.0,52.0,58.0,67.0,70.0,74.0,68.0,60.0,84.0,68.0
73,205.0,24.0,0.0,0.0,0.0,64.0,82.0,86.0,77.0,61.0,67.0,58.0,62.0,63.0,62.0,69.0,86.0,72.0
70,192.0,29.0,6.0,0.0,0.0,64.0,88.0,89.0,76.0,62.0,71.0,58.0,56.0,60.0,49.0,68.0,93.0,63.0
76,199.0,25.0,0.0,0.0,0.0,64.0,94.0,92.0,84.0,60.0,52.0,62.0,65.0,66.0,74.0,51.0,90.0,57.0
74,198.0,24.0,0.0,0.0,0.0,64.0,93.0,93.0,84.0,62.0,60.0,55.0,59.0,63.0,76.0,59.0,89.0,61.0
74,195.0,25.0,2.0,0.0,0.0,64.0,89.0,88.0,78.0,57.0,59.0,62.0,65.0,64.0,76.0,60.0,94.0,63.0
70,195.0,26.0,22.0,0.0,1.0,64.0,88.0,90.0,87.0,56.0,55.0,60.0,69.0,62.0,72.0,56.0,80.0,53.0
72,190.0,22.0,6.0,0.0,0.0,64.0,85.0,90.0,87.0,59.0,61.0,73.0,66.0,70.0,67.0,61.0,76.0,59.0
71,198.0,22.0,7.0,0.0,0.0,64.0,88.0,90.0,77.0,58.0,64.0,69.0,64.0,65.0,67.0,67.0,84.0,78.0
70,189.0,23.0,0.0,0.0,0.0,64.0,89.0,94.0,87.0,53.0,57.0,59.0,66.0,61.0,71.0,55.0,89.0,52.0
69,190.0,24.0,0.0,0.0,0.0,64.0,86.0,88.0,86.0,54.0,65.0,69.0,64.0,68.0,65.0,63.0,80.0,71.0
76,205.0,22.0,4.0,0.0,0.0,64.0,88.0,90.0,79.0,65.0,66.0,69.0,61.0,66.0,79.0,65.0,87.0,55.0
74,211.0,25.0,0.0,0.0,0.0,64.0,89.0,91.0,84.0,65.0,59.0,65.0,58.0,63.0,62.0,56.0,91.0,74.0
74,204.0,23.0,7.0,0.0,0.0,64.0,89.0,92.0,80.0,66.0,56.0,62.0,63.0,68.0,74.0,59.0,90.0,64.0
72,183.0,23.0,0.0,0.0,0.0,64.0,98.0,93.0,87.0,50.0,54.0,69.0,61.0,66.0,66.0,55.0,93.0,54.0
74,200.0,23.0,0.0,0.0,0.0,64.0,85.0,90.0,76.0,64.0,63.0,58.0,65.0,62.0,72.0,62.0,87.0,81.0
73,194.0,23.0,7.0,0.0,0.0,64.0,87.0,90.0,78.0,57.0,65.0,68.0,62.0,68.0,72.0,64.0,82.0,52.0
74,177.0,27.0,9.0,0.0,0.0,64.0,91.0,88.0,77.0,55.0,69.0,54.0,63.0,59.0,71.0,68.0,83.0,58.0
70,195.0,23.0,4.0,0.0,0.0,64.0,86.0,90.0,89.0,62.0,66.0,67.0,62.0,66.0,65.0,65.0,89.0,58.0
75,230.0,23.0,1.0,0.0,0.0,64.0,88.0,92.0,74.0,67.0,66.0,63.0,55.0,61.0,65.0,64.0,92.0,84.0
73,205.0,27.0,58.0,1.0,1.0,64.0,88.0,92.0,85.0,57.0,60.0,65.0,65.0,62.0,70.0,58.0,90.0,53.0
73,205.0,27.0,0.0,0.0,0.0,64.0,88.0,92.0,85.0,57.0,60.0,65.0,65.0,62.0,70.0,58.0,90.0,53.0
72,190.0,26.0,0.0,0.0,0.0,63.0,90.0,89.0,83.0,58.0,61.0,61.0,61.0,65.0,67.0,62.0,85.0,61.0
74,209.0,23.0,0.0,0.0,0.0,63.0,90.0,94.0,81.0,61.0,63.0,60.0,58.0,65.0,56.0,67.0,76.0,82.0
71,195.0,26.0,0.0,0.0,0.0,63.0,91.0,93.0,81.0,61.0,57.0,66.0,62.0,65.0,63.0,56.0,88.0,78.0
69,183.0,25.0,0.0,0.0,0.0,63.0,89.0,90.0,91.0,51.0,63.0,60.0,62.0,63.0,69.0,61.0,78.0,60.0
72,185.0,26.0,3.0,0.0,0.0,63.0,90.0,93.0,83.0,62.0,54.0,64.0,64.0,58.0,72.0,54.0,88.0,64.0
70,195.0,28.0,0.0,0.0,0.0,63.0,87.0,92.0,89.0,62.0,56.0,68.0,64.0,67.0,58.0,59.0,85.0,76.0
71,200.0,27.0,0.0,0.0,0.0,63.0,90.0,91.0,84.0,53.0,54.0,69.0,66.0,70.0,70.0,56.0,79.0,58.0
71,205.0,24.0,0.0,0.0,0.0,63.0,86.0,90.0,83.0,70.0,59.0,68.0,61.0,63.0,70.0,61.0,86.0,80.0
72,202.0,26.0,0.0,0.0,0.0,63.0,90.0,91.0,83.0,65.0,56.0,62.0,56.0,63.0,61.0,54.0,81.0,76.0
69,185.0,24.0,0.0,0.0,0.0,63.0,91.0,93.0,77.0,59.0,59.0,62.0,60.0,66.0,63.0,62.0,86.0,80.0
70,185.0,26.0,0.0,0.0,0.0,63.0,90.0,90.0,83.0,53.0,58.0,69.0,63.0,62.0,70.0,59.0,86.0,54.0
71,190.0,24.0,0.0,0.0,0.0,63.0,92.0,93.0,91.0,63.0,49.0,57.0,63.0,65.0,67.0,52.0,85.0,68.0
71,190.0,24.0,10.0,0.0,0.0,63.0,92.0,93.0,91.0,63.0,49.0,57.0,63.0,65.0,67.0,52.0,85.0,68.0
70,185.0,23.0,0.0,0.0,0.0,63.0,92.0,90.0,88.0,50.0,56.0,59.0,65.0,62.0,60.0,62.0,85.0,47.0
70,200.0,25.0,0.0,0.0,0.0,63.0,92.0,91.0,80.0,54.0,55.0,63.0,66.0,65.0,70.0,56.0,79.0,64.0
73,196.0,24.0,0.0,0.0,0.0,63.0,91.0,90.0,87.0,62.0,56.0,60.0,63.0,61.0,70.0,57.0,93.0,70.0
74,212.0,23.0,0.0,0.0,0.0,63.0,92.0,94.0,77.0,59.0,55.0,66.0,63.0,66.0,64.0,57.0,87.0,84.0
72,192.0,25.0,0.0,0.0,0.0,63.0,85.0,90.0,92.0,55.0,60.0,68.0,65.0,63.0,70.0,55.0,94.0,53.0
70,202.0,25.0,0.0,0.0,0.0,63.0,87.0,88.0,82.0,66.0,60.0,63.0,60.0,64.0,63.0,62.0,86.0,83.0
70,191.0,24.0,0.0,0.0,0.0,63.0,91.0,92.0,83.0,57.0,60.0,60.0,62.0,65.0,57.0,57.0,88.0,65.0
72,193.0,25.0,1.0,0.0,0.0,63.0,88.0,91.0,83.0,58.0,64.0,57.0,63.0,58.0,74.0,53.0,87.0,52.0
70,184.0,24.0,2.0,0.0,0.0,63.0,88.0,88.0,85.0,61.0,64.0,56.0,67.0,62.0,63.0,66.0,84.0,42.0
71,194.0,24.0,0.0,0.0,0.0,63.0,88.0,90.0,85.0,61.0,62.0,66.0,60.0,64.0,65.0,58.0,82.0,74.0
72,205.0,27.0,0.0,0.0,0.0,63.0,86.0,90.0,85.0,56.0,59.0,69.0,63.0,69.0,66.0,56.0,92.0,80.0
69,190.0,23.0,0.0,0.0,0.0,63.0,92.0,88.0,82.0,55.0,57.0,61.0,63.0,65.0,68.0,61.0,90.0,64.0
70,192.0,22.0,0.0,0.0,0.0,63.0,83.0,88.0,80.0,57.0,67.0,75.0,61.0,68.0,57.0,71.0,84.0,61.0
72,203.0,23.0,0.0,0.0,0.0,63.0,88.0,88.0,82.0,69.0,65.0,62.0,60.0,64.0,62.0,66.0,83.0,84.0
73,202.0,24.0,0.0,0.0,0.0,62.0,87.0,90.0,83.0,64.0,58.0,64.0,65.0,62.0,69.0,56.0,87.0,56.0
70,200.0,28.0,6.0,0.0,0.0,62.0,91.0,92.0,80.0,70.0,59.0,62.0,62.0,66.0,66.0,61.0,92.0,59.0
70,180.0,24.0,0.0,0.0,0.0,62.0,91.0,91.0,92.0,58.0,56.0,55.0,62.0,67.0,64.0,51.0,87.0,56.0
72,190.0,26.0,0.0,0.0,0.0,62.0,87.0,89.0,88.0,54.0,60.0,66.0,65.0,63.0,68.0,57.0,87.0,60.0
74,210.0,23.0,0.0,0.0,0.0,62.0,86.0,87.0,81.0,63.0,64.0,67.0,61.0,66.0,62.0,66.0,83.0,85.0
73,195.0,24.0,0.0,0.0,0.0,62.0,91.0,93.0,84.0,60.0,56.0,62.0,60.0,66.0,68.0,51.0,89.0,51.0
72,194.0,23.0,0.0,0.0,0.0,62.0,92.0,92.0,89.0,61.0,56.0,59.0,61.0,65.0,64.0,54.0,89.0,65.0
71,190.0,25.0,0.0,0.0,0.0,62.0,89.0,90.0,81.0,58.0,56.0,71.0,64.0,66.0,68.0,60.0,84.0,44.0
74,208.0,24.0,101.0,3.0,4.0,62.0,86.0,90.0,81.0,63.0,61.0,63.0,66.0,63.0,70.0,59.0,88.0,63.0
72,193.0,27.0,0.0,0.0,0.0,62.0,90.0,85.0,81.0,66.0,65.0,63.0,62.0,59.0,67.0,66.0,82.0,60.0
71,185.0,24.0,0.0,0.0,0.0,62.0,90.0,91.0,81.0,52.0,54.0,72.0,63.0,67.0,66.0,57.0,85.0,46.0
73,202.0,24.0,0.0,0.0,0.0,62.0,92.0,87.0,82.0,62.0,62.0,67.0,62.0,66.0,60.0,61.0,89.0,59.0
