Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,PhotoID,Player Assets ID,CommID,PresID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Hometown,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Carter,Zachary,Florida,3,95,2022,DE,,,,,,76.0,301.0,2022.0,2025.0,0.0,0.0,1.0,10.0,NFL,,,"Tampa, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Cincinnati_Bengals_Visit_Wright-Patt_%287262254%29_%28cropped%29.jpg/250px-Cincinnati_Bengals_Visit_Wright-Patt_%287262254%29_%28cropped%29.jpg,,False
Woods,JT,Baylor,3,79,2022,S,2051.0,WoodsJT_22290,,,plpo_WoodsJT,74.0,195.0,2022.0,2023.0,0.0,0.0,0.0,1.0,NFL,,,"San Antonio, Texas",,,False
Stout,Jordan,Penn St.,4,130,2022,P,1957.0,StoutJordan_22253,,,plpo_StoutJordan,75.0,209.0,2022.0,2025.0,0.0,0.0,2.0,6.0,NFL,,,"Abingdon, Virginia",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Jordan_Stout_%28240802-A-KH314-4216%29_%28cropped%29.jpg/250px-Jordan_Stout_%28240802-A-KH314-4216%29_%28cropped%29.jpg,,False
Haskins,Hassan,Michigan,4,131,2022,RB,1760.0,HaskinsHassan_22053,,,plpo_HaskinsHassan,74.0,228.0,2022.0,2025.0,0.0,0.0,0.0,2.0,NFL,,,"Louis, Missouri",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/HassanTitans2022.jpg/250px-HassanTitans2022.jpg,,False
Doubs,Romeo,Nevada,4,132,2022,WR,1471.0,DoubsRomeo_22076,,,plpo_DoubsRomeo,74.0,204.0,2022.0,2025.0,0.0,0.0,2.0,16.0,NFL,,,"Los Angeles, California",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Romeo_Doubs_2025.jpg/250px-Romeo_Doubs_2025.jpg,,False
Dean,Nakobe,Georgia,3,83,2022,LB,1347.0,DeanNakobe_22402,,,plpo_DeanNakobe,71.0,231.0,2022.0,2025.0,0.0,0.0,1.0,10.0,NFL,,,"Horn Lake, Mississippi",,,False
Leal,DeMarvin,Texas A&M,3,84,2022,DT,1806.0,LealDeMarvin_22143,,,plpo_LealDemarvin,76.0,290.0,2022.0,2025.0,0.0,0.0,0.0,4.0,NFL,,,"San Antonio, Texas",https://upload.wikimedia.org/wikipedia/commons/4/43/DEMARVINLEAL.jpg,,False
Tindall,Channing,Georgia,3,102,2022,LB,1986.0,TindallChanning_22204,,,plpo_TindallChanning,74.0,236.0,2022.0,2024.0,0.0,0.0,0.0,3.0,NFL,,,"Columbia, South",,,False
Chenal,Leo,Wisconsin,3,103,2022,LB,1269.0,ChenalLeo_22458,,,plpo_ChenalLeo,75.0,250.0,2022.0,2025.0,0.0,0.0,2.0,14.0,NFL,,,"Grantsburg, Wisconsin",https://upload.wikimedia.org/wikipedia/commons/2/23/LeoCC_%28cropped%29.png,,False
Tolbert,Jalen,South Alabama,3,88,2022,WR,1987.0,tolbertJalen_22088,,,plpo_TolbertJalen,73.0,195.0,2022.0,2025.0,0.0,0.0,1.0,7.0,NFL,,,"Mobile, Alabama",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Jalen_Tolbert_%28241008-Z-XL474-1050%29_%28cropped%29.jpg/250px-Jalen_Tolbert_%28241008-Z-XL474-1050%29_%28cropped%29.jpg,,False
Lucas,Abraham,Washington St.,3,72,2022,OL,1815.0,LucasAbraham_22105,,,plpo_LucasAbraham,78.0,322.0,2022.0,2025.0,0.0,0.0,1.0,15.0,NFL,,,"Everett, Washington",,,False
Woods,Jelani,Virginia,3,73,2022,TE,2050.0,WoodsJelani_22351,,,plpo_WoodsJelani,79.0,253.0,2022.0,2022.0,0.0,0.0,0.0,2.0,NFL,,,"Ellenwood, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Jelani_Woods_OCT2022_%28cropped%29.jpg/250px-Jelani_Woods_OCT2022_%28cropped%29.jpg,,False
Ridder,Desmond,Cincinnati,3,74,2022,QB,1912.0,ridderDesmond_22047,,,plpo_RidderDesmond,75.0,207.0,2022.0,2024.0,0.0,0.0,1.0,13.0,NFL,,,"Louisville, Kentucky",https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/2023_Atlanta_Falcons_Minicamp_Desmond_Ridder_%28cropped%29.png/250px-2023_Atlanta_Falcons_Minicamp_Desmond_Ridder_%28cropped%29.png,,False
McCollum,Zyon,Sam Houston St.,5,157,2022,DB,1840.0,McCollumZyon_22285,,,plpo_McCollumZyon,74.0,199.0,2022.0,2025.0,0.0,0.0,2.0,13.0,NFL,,,"Galveston, Texas",,,False
Smith,Tyreke,Ohio St.,5,158,2022,DE,1949.0,SmithTyreke_22158,,,plpo_SmithTyreke,75.0,255.0,2022.0,2023.0,0.0,0.0,0.0,0.0,NFL,,,"Cleveland, Ohio",,,False
Clark,Damone,LSU,5,176,2022,LB,1272.0,ClarkDamone_22185,,,plpo_ClarkDamone,75.0,240.0,2022.0,2025.0,0.0,0.0,1.0,13.0,NFL,,,"New Orleans, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Damone_Clark.jpg/250px-Damone_Clark.jpg,,False
Mitchell,James,Virginia Tech,5,177,2022,TE,1853.0,MitchellJames_22098,,,plpo_MitchellJames,76.0,249.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"Big Stone Gap, Virginia",,,False
Washington,Montrell,Samford,5,162,2022,WR,2662.0,WashingtonMontrell_22481,,,plpo_WashingtonMontrell,70.0,170.0,2022.0,2024.0,0.0,0.0,0.0,0.0,NFL,,,"Canton, Georgia",,,False
McFadden,Micah,Indiana,5,146,2022,LB,1846.0,McFaddenMicah_22191,,,plpo_McFaddenMicah,74.0,232.0,2022.0,2025.0,0.0,0.0,2.0,18.0,NFL,,,"Tampa, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/UM_Indiana_11.06.21_0065_%2851663960230%29.jpg/250px-UM_Indiana_11.06.21_0065_%2851663960230%29.jpg,,False
Davidson,D.J.,Arizona St.,5,147,2022,DT,1326,DavidsonDJ_22306,,,plpo_DavidsonDJ,,,2022.0,2025.0,0.0,0.0,0.0,4.0,NFL,,,,,,False
Shakir,Khalil,Boise St.,5,148,2022,WR,1942.0,ShakirKhalil_22074,,,plpo_ShakirKhalil,72.0,190.0,2022.0,2025.0,0.0,0.0,2.0,18.0,NFL,,,"Murrieta, California",https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Khalil_Shakir_%2830740439657%29_%28cropped%29.jpg/250px-Khalil_Shakir_%2830740439657%29_%28cropped%29.jpg,,False
Anderson,Tycen,Toledo,5,166,2022,S,1136.0,AndersonTycen_22240,,,plpo_AndersonTycen,74.0,205.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"Toledo, Ohio",,,False
Bland,DaRon,Fresno St.,5,167,2022,DB,2689.0,BlandDaron_22485,,,plpo_BlandDaron,72.0,197.0,2022.0,2025.0,1.0,1.0,1.0,19.0,NFL,,,"Modesto, California",https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/DaRon_Bland_2022.jpg/250px-DaRon_Bland_2022.jpg,,False
Evans,Akayleb,Missouri,4,118,2022,DB,1568.0,EvansAkayleb_22208,,,plpo_EvansAkayleb,74.0,198.0,2022.0,2025.0,0.0,0.0,1.0,6.0,NFL,,,"Long Island, New",,,False
Armour-Davis,Jalyn,Alabama,4,119,2022,DB,,,,,,73.0,197.0,2022.0,2025.0,0.0,0.0,0.0,2.0,NFL,,,"Mobile, Alabama",https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Jalyn_Armour-Davis_2025.png/250px-Jalyn_Armour-Davis_2025.png,,False
Quitoriano,Teagan,Oregon St.,5,170,2022,TE,1900.0,QuitorianoTeagan_22349,,,plpo_QuitorianoTeagan,78.0,259.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"Salem, Oregon",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Teagan_Quitoriano_%28cropped%29.jpg/250px-Teagan_Quitoriano_%28cropped%29.jpg,,False
Conner,Snoop,Mississippi,5,154,2022,RB,1293.0,ConnerSnoop_22318,,,plpo_ConnerSnoop,70.0,222.0,2022.0,2022.0,0.0,0.0,0.0,0.0,NFL,,,"Hattiesburg, Mississippi",,,False
Waletzko,Matt,North Dakota,5,155,2022,OL,1997.0,WaletzkoMatt_22113,,,plpo_WaletzkoMatt,80.0,305.0,2022.0,2024.0,0.0,0.0,0.0,0.0,NFL,,,"Cold Spring, Minnesota",,,False
Ford,Jerome,Cincinnati,5,156,2022,RB,1604.0,FordJerome_22324,,,plpo_FordJerome,70.0,210.0,2022.0,2025.0,0.0,0.0,1.0,10.0,NFL,,,"Tampa, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Jerome_Ford_%2852340583231%29_%28cropped%29.jpg/250px-Jerome_Ford_%2852340583231%29_%28cropped%29.jpg,,False
Winfrey,Perrion,Oklahoma,4,108,2022,DT,2042.0,WinfreyPerrion_22165,,,plpo_WinfreyPerrion,76.0,290.0,2022.0,2023.0,0.0,0.0,0.0,1.0,NFL,,,"Maywood, Illinois",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Perrion_Winfrey_6_24_2023_%28cropped%29.jpg/250px-Perrion_Winfrey_6_24_2023_%28cropped%29.jpg,,False
Bryant,Coby,Cincinnati,4,109,2022,CB,1219.0,BryantCoby_22211,,,plpo_BryantCoby,73.0,193.0,2022.0,2025.0,0.0,0.0,0.0,8.0,NFL,,,"Cleveland, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Coby_Bryant_%28211023-N-SM112-0332%29_%28cropped%29.jpg/250px-Coby_Bryant_%28211023-N-SM112-0332%29_%28cropped%29.jpg,,False
Strong,Pierre,South Dakota St.,4,127,2022,RB,1961.0,,,,plpo_StrongPierre,,,2022.0,2024.0,0.0,0.0,0.0,4.0,NFL,,,,,,False
Kolar,Charlie,Iowa St.,4,128,2022,TE,1802.0,KolarCharlie_22096,,,plpo_KolarCharlie,78.0,265.0,2022.0,2025.0,0.0,0.0,0.0,2.0,NFL,,,"Norman, Oklahoma",,,False
Bellinger,Daniel,San Diego St.,4,112,2022,TE,1168.0,BellingerDaniel_22102,,,plpo_BellingerDaniel,78.0,255.0,2022.0,2025.0,0.0,0.0,2.0,6.0,NFL,,,"Las Vegas, Nevada",,,False
Philips,Kyle,UCLA,5,163,2022,WR,1887.0,PhilipsKyle_22364,,,plpo_PhilipsKyle,71.0,189.0,2022.0,2023.0,0.0,0.0,0.0,3.0,NFL,,,"Las Vegas, Nevada",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Kyle_Philips_2022.jpg/250px-Kyle_Philips_2022.jpg,,False
Williams,Kyren,Notre Dame,5,164,2022,RB,2036.0,williamsKyren_22051,,,plpo_WilliamsKyren,69.0,202.0,2022.0,2025.0,0.0,1.0,2.0,20.0,NFL,,,"Louis, Missouri",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/2025_FanDuel_Super_Bowl_LIX_Winner_Poll_-_Kyren_Williams_%28cropped%29.png/250px-2025_FanDuel_Super_Bowl_LIX_Winner_Poll_-_Kyren_Williams_%28cropped%29.png,,False
Otomewo,Esezi,Minnesota,5,165,2022,DT,1871.0,OtomewoEsezi_22182,,,plpo_OtomewoEsezi,77.0,282.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"Indianapolis, Indiana",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Uwazurike,Eyioma,Iowa St.,4,116,2022,DE,1994.0,UwazurikeEyioma_22303,,,plpo_UwazurikeEyioma,78.0,320.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"Detroit, Michigan",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Eyioma_Uwazurike_2024.jpg/250px-Eyioma_Uwazurike_2024.jpg,,False
Clemons,Micheal,Texas A&M,4,117,2022,DT,1278.0,ClemonsMicheal_22162,,,plpo_ClemonsMicheal,77.0,263.0,2022.0,2025.0,0.0,0.0,1.0,10.0,NFL,,,"Garland, Texas",,,False
Williams,Joshua,Fayetteville St.,4,135,2022,CB,2034.0,WilliamsJoshua_22217,,,plpo_WilliamsJoshua,75.0,193.0,2022.0,2025.0,0.0,0.0,0.0,5.0,NFL,,,"Fayetteville, North",https://upload.wikimedia.org/wikipedia/commons/7/75/Joshua_Williams-Rams_at_Chiefs-1st_Quarter_%2852530086222%29_%28cropped%29.jpg,,False
Volson,Cordell,North Dakota St.,4,136,2022,T,1996.0,VolsonCordell_22110,,,plpo_VolsonCordell,78.0,315.0,2022.0,2024.0,0.0,0.0,3.0,22.0,NFL,,,"Balfour, North",https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Injury_icon_2.svg/20px-Injury_icon_2.svg.png,,False
Smith,Brandon,Penn St.,4,120,2022,LB,7810.0,SmithBrandon_22411,,,plpo_SmithBrandon,75.0,241.0,2022.0,2023.0,0.0,0.0,0.0,1.0,NFL,,,"Henrico, Virginia",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Brandon_Smith_Penn_State.jpg/250px-Brandon_Smith_Penn_State.jpg,,False
Gray,Danny,SMU,3,105,2022,WR,1741.0,,,,plpo_GrayDanny,72.0,200.0,2022.0,2022.0,0.0,0.0,0.0,0.0,NFL,,,"Ruston, Louisiana",,,False
Otton,Cade,Washington,4,106,2022,TE,1872.0,OttonCade_22091,,,plpo_OttonCade,77.0,247.0,2022.0,2025.0,0.0,0.0,3.0,13.0,NFL,,,"Tumwater, Washington",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Cade_Otton_%2853988919941%29_%28cropped%29.jpg/250px-Cade_Otton_%2853988919941%29_%28cropped%29.jpg,,False
Pierce,Dameon,Florida,4,107,2022,RB,1891.0,pierceDameon_22067,,,plpo_PierceDameon,70.0,215.0,2022.0,2025.0,0.0,0.0,1.0,12.0,NFL,,,"Bainbridge, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Dameon_Pierce_%28cropped%29.jpg/250px-Dameon_Pierce_%28cropped%29.jpg,,False
Nailor,Jalen,Michigan St.,6,191,2022,WR,1863.0,NailorJalen_22363,,,plpo_NailorJalen,71.0,199.0,2022.0,2025.0,0.0,0.0,0.0,5.0,NFL,,,"Palmdale, California",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Jalen_Nailor.png/250px-Jalen_Nailor.png,,False
Ogletree,Andrew,Youngstown St.,6,192,2022,TE,2154.0,OgletreeAndrew_22482,,,plpo_OgletreeAndrew,,,2022.0,2025.0,0.0,0.0,1.0,2.0,NFL,,,,,,False
Tenuta,Luke,Virginia Tech,6,209,2022,OL,1972.0,TenutaLuke_22467,,,plpo_TenutaLuke,80.0,314.0,2022.0,2022.0,0.0,0.0,0.0,0.0,NFL,,,"Columbus, Ohio",,,False
Hines,Chasen,LSU,6,210,2022,G,1767.0,HinesChasen_22464,,,plpo_HinesChasen,75.0,335.0,2022.0,,0.0,0.0,0.0,,NFL,,,"Marshall, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/GA_VS_LSU_E101318_2_%28cropped%29.jpg/250px-GA_VS_LSU_E101318_2_%28cropped%29.jpg,,False
Salyer,Jamaree,Georgia,6,195,2022,OL,1935.0,SalyerJamaree_22116,,,plpo_SalyerJamaree,76.0,325.0,2022.0,2025.0,0.0,0.0,2.0,16.0,NFL,,,"Atlanta, Georgia",,,False
Enagbare,Kingsley,South Carolina,5,179,2022,DE,1567.0,EnagbareKingsley_21870,,,plpo_EnagbareKingsley,76.0,258.0,2022.0,2025.0,0.0,0.0,0.0,11.0,NFL,,,"Atlanta, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Kingsley_Enagbare.jpg/250px-Kingsley_Enagbare.jpg,,False
Araiza,Matt,San Diego St.,6,180,2022,P,1140.0,AraizaMatt_22388,,,plpo_AraizaMatt,73.0,200.0,2022.0,2025.0,0.0,0.0,0.0,3.0,NFL,,,"San Diego, California",,,False
Johnson,Kyron,Kansas,6,181,2022,DE,2540.0,JohnsonKyron_22407,,,plpo_JohnsonKyron,72.0,235.0,2022.0,2023.0,0.0,0.0,0.0,1.0,NFL,,,"Arlington, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Kyron_Johnson.jpg/250px-Kyron_Johnson.jpg,,False
Mays,Cade,Tennessee,6,199,2022,OL,1828.0,MaysCade_22123,,,plpo_MaysCade,78.0,325.0,2022.0,2025.0,0.0,0.0,0.0,6.0,NFL,,,"Knoxville, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Cade_Mays.jpg/250px-Cade_Mays.jpg,,False
Roberts,Sam,NW Missouri St.,6,200,2022,DE,2614.0,RobertsSam_22498,,,plpo_RobertsSam,77.0,295.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"Waynesville, Missouri",,,False
Allgeier,Tyler,BYU,5,151,2022,RB,1132.0,AllgeierTyler_22315,,,plpo_AllgeierTyler,70.0,225.0,2022.0,2025.0,0.0,0.0,0.0,16.0,NFL,,,"Fontana, California",https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Tyler_Allgeier.png/250px-Tyler_Allgeier.png,,False
Turner-Yell,Delarrin,Oklahoma,5,152,2022,S,1989.0,TurnerYellDelarrin_22452,,,plpo_Turner,71.0,200.0,2022.0,2023.0,0.0,0.0,0.0,2.0,NFL,,,"Hempstead, Texas",,,False
Ebner,Trestan,Baylor,6,203,2022,RB,1559.0,EbnerTrestan_22323,,,plpo_EbnerTrestan,71.0,206.0,2022.0,2022.0,0.0,0.0,0.0,0.0,NFL,,,"Henderson, Texas",,,False
Rodriguez,Malcolm,Oklahoma St.,6,188,2022,LB,1925.0,RodriguezMalcolm_22460,,,plpo_RodriguezMalcolm,71.0,230.0,2022.0,2024.0,0.0,0.0,1.0,11.0,NFL,,,"Tahlequah, Oklahoma",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Malcolm_Rodriguez_%2852480669608%29_%28cropped%29.jpg/250px-Malcolm_Rodriguez_%2852480669608%29_%28cropped%29.jpg,,False
Barno,Amare,Virginia Tech,6,189,2022,DE,1154.0,,,,plpo_BarnoAmare,,,2022.0,2024.0,0.0,0.0,0.0,2.0,NFL,,,,,,False
Shaffer,Justin,Georgia,6,190,2022,OL,1941.0,ShafferJustin_22133,,,plpo_ShafferJustin,76.0,317.0,2022.0,,0.0,0.0,0.0,,NFL,,,"Ellenwood, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Justin_Shaffer.jpg/250px-Justin_Shaffer.jpg,,False
Williams,Damarion,Houston,4,141,2022,CB,2031.0,WilliamsDamarion_22289,,,plpo_WilliamsDamarion,70.0,183.0,2022.0,2023.0,0.0,0.0,0.0,1.0,NFL,,,"Miami, Florida",,,False
Durant,Cobie,South Carolina St.,4,142,2022,DB,1554.0,DurantCobie_22278,,,plpo_DurantCobie,71.0,182.0,2022.0,2025.0,0.0,0.0,2.0,10.0,NFL,,,"Lamar, South",,,False
Ogbonnia,Otito,UCLA,5,160,2022,DT,1866.0,OgbonniaOtito_22172,,,plpo_OgbonniaOtito,76.0,320.0,2022.0,2025.0,0.0,0.0,1.0,11.0,NFL,,,"Houston, Texas",,,False
Jackson,D'Marco,Appalachian St.,5,161,2022,LB,1775,JacksonDMarco_22203,,,plpo_JacksonD_Marco,73.0,233.0,2022.0,2025.0,0.0,0.0,0.0,3.0,NFL,,,"Spartanburg, South",,,False
Kinnard,Darian,Kentucky,5,145,2022,T,1799.0,KinnardDarian_22114,,,plpo_KinnardDarian,77.0,322.0,2022.0,2025.0,0.0,0.0,0.0,0.0,NFL,,,"Youngstown, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Darian_Kinnard_-_April_2025_Philadelphia_Eagles_Visit_ANC_%28cropped%29.jpg/250px-Darian_Kinnard_-_April_2025_Philadelphia_Eagles_Visit_ANC_%28cropped%29.jpg,,False
Badie,Tyler,Missouri,6,196,2022,RB,1152.0,BadieTyler_22052,,,plpo_BadieTyler,68.0,197.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"New Orleans, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/TylerBadie.png/250px-TylerBadie.png,,False
Junior,Gregory,Ouachita Baptist,6,197,2022,CB,2156.0,JuniorGregory_22284,,,plpo_JuniorGregory,72.0,203.0,2022.0,2023.0,0.0,0.0,0.0,1.0,NFL,,,"Crossett, Arkansas",,,False
Calcaterra,Grant,SMU,6,198,2022,TE,2067.0,CalcaterraGrant_22101,,,plpo_CalcaterraGrant,76.0,240.0,2022.0,2025.0,0.0,0.0,1.0,4.0,NFL,,,"Cincinnati, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Grant_Calcaterra_%28cropped%29.jpg/250px-Grant_Calcaterra_%28cropped%29.jpg,,False
Turner,Cole,Nevada,5,149,2022,TE,1990.0,TurnerCole_22095,,,plpo_TurnerCole,78.0,240.0,2022.0,2023.0,0.0,0.0,0.0,1.0,NFL,,,"Clackamas, Oregon",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Cole_Turner_%28cropped%29.jpg/250px-Cole_Turner_%28cropped%29.jpg,,False
Booker,Thomas,Stanford,5,150,2022,DE,1182.0,BookerThomas_22173,,,plpo_BookerThomas,75.0,301.0,2022.0,2025.0,0.0,0.0,0.0,3.0,NFL,,,"Ellicott City, Maryland",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Thomas_Booker_%2854840145897%29_%28cropped%29.jpg/250px-Thomas_Booker_%2854840145897%29_%28cropped%29.jpg,,False
Jones,Braxton,Southern Utah,5,168,2022,OL,1787.0,JonesBraxton_22135,,,plpo_JonesBraxton,77.0,303.0,2022.0,2025.0,0.0,0.0,3.0,16.0,NFL,,,"Murray, Utah",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Braxton_Jones_%28240808-N-HR150-1097%29_%28cropped%29.jpg/250px-Braxton_Jones_%28240808-N-HR150-1097%29_%28cropped%29.jpg,,False
Chandler,Ty,North Carolina,5,169,2022,RB,1267.0,ChandlerTy_22062,,,plpo_ChandlerTy,71.0,205.0,2022.0,2025.0,0.0,0.0,0.0,6.0,NFL,,,"Nashville, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Injury_icon_2.svg/20px-Injury_icon_2.svg.png,,False
Woolen,Riq,Texas-San Antonio,5,153,2022,CB,,,,,,76.0,210.0,2022.0,2025.0,0.0,1.0,3.0,19.0,NFL,,,"Fort Worth, Texas",,,False
Austin III,Calvin,Memphis,4,138,2022,WR,,,,,,,,2022.0,2025.0,0.0,0.0,0.0,8.0,NFL,,,,,,False
Likely,Isaiah,Coastal Carolina,4,139,2022,TE,1807.0,LikelyIsaiah_22092,,,plpo_LikelyIsaiah,77.0,250.0,2022.0,2025.0,0.0,0.0,1.0,12.0,NFL,,,"Cambridge, Massachusetts",,,False
Tom,Zach,Wake Forest,4,140,2022,OL,1988.0,TomZach_22434,,,plpo_TomZach,76.0,304.0,2022.0,2025.0,0.0,0.0,2.0,20.0,NFL,,,"Baton Rouge, Louisiana",,,False
Thomas,Isaiah,Oklahoma,7,223,2022,DE,1975.0,ThomasIsaiah_22149,,,plpo_ThomasIsaiah,77.0,266.0,2022.0,2024.0,0.0,0.0,0.0,1.0,NFL,,,"Tulsa, Oklahoma",,,False
Goode,Cameron,California,7,224,2022,OLB,3237.0,GoodeCameron_21898,,,plpo_GoodeCameron,75.0,245.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"Spring, Texas",,,False
Watson,Jaylen,Washington St.,7,243,2022,DB,2014.0,WatsonJaylen_22242,,,plpo_WatsonJaylen,74.0,197.0,2022.0,2025.0,0.0,0.0,1.0,7.0,NFL,,,"Augusta, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Jaylen_Watson-Chiefs_warmup_before_Rams_at_Chiefs_%2852531028370%29_%28cropped%29.jpg/250px-Jaylen_Watson-Chiefs_warmup_before_Rams_at_Chiefs_%2852531028370%29_%28cropped%29.jpg,,False
Matthew,Christian,Valdosta St.,7,244,2022,DB,2577.0,MatthewChristian_22494,,,plpo_MatthewChristian,74.0,195.0,2022.0,2023.0,0.0,0.0,0.0,2.0,NFL,,,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Christian_Matthew_%2853183857234%29_%28cropped%29.jpg/250px-Christian_Matthew_%2853183857234%29_%28cropped%29.jpg,,False
Carpenter,Tariq,Georgia Tech,7,228,2022,DB,2697.0,CarpenterTariq_22489,,,plpo_CarpenterTariq,75.0,230.0,2022.0,2023.0,0.0,0.0,0.0,1.0,NFL,,,"Ludowici, Georgia",,,False
Kendrick,Derion,Georgia,6,212,2022,DB,1797.0,KendrickDerion_22207,,,plpo_KendrickDerion,72.0,190.0,2022.0,2025.0,0.0,0.0,1.0,6.0,NFL,,,"Rock Hill, South",https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Derion_Kendrick_2022.jpg/250px-Derion_Kendrick_2022.jpg,,False
FitzPatrick,John,Georgia,6,213,2022,TE,2713.0,FitzPatrickJohn_22345,,,plpo_FitzpatrickJohn,79.0,262.0,2022.0,2025.0,0.0,0.0,0.0,0.0,NFL,,,"Atlanta, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/John_FitzPatrick_interview.jpg/250px-John_FitzPatrick_interview.jpg,,False
Taylor,Ja'Sir,Wake Forest,6,214,2022,DB,2641.0,TaylorJaSir_22283,,,plpo_TaylorJa_Sir,70.0,185.0,2022.0,2025.0,0.0,0.0,0.0,7.0,NFL,,,"Asbury Park, New",,,False
Hicks,Faion,Wisconsin,7,232,2022,CB,2529.0,HicksFaion_22490,,,plpo_HicksFaion,70.0,192.0,2022.0,2024.0,0.0,0.0,0.0,0.0,NFL,,,"Pembroke Pines, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Faion_Hicks.jpg/250px-Faion_Hicks.jpg,,False
Young,Dareke,Lenoir-Rhyne,7,233,2022,WR,2668.0,,,,plpo_YoungDareke,74.0,224.0,2022.0,2025.0,0.0,0.0,0.0,0.0,NFL,,,"Raleigh, North",,,False
Benford,Christian,Villanova,6,185,2022,DB,2684.0,BenfordChristian_22487,,,plpo_BenfordChristian,73.0,205.0,2022.0,2025.0,0.0,0.0,2.0,13.0,NFL,,,"Baltimore, Maryland",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Allen_Lazard_vs_Christian_Benford_2023.jpg/250px-Allen_Lazard_vs_Christian_Benford_2023.jpg,,False
Thomas,Zachary,San Diego St.,6,186,2022,OL,,,,,,77.0,305.0,2022.0,2024.0,0.0,0.0,0.0,0.0,NFL,,,"San Diego, California",,,False
Lucas,Chase,Arizona St.,7,237,2022,DB,1817.0,LucasChase_22215,,,plpo_LucasChase,71.0,184.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"Chandler, Arizona",https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Chase_Lucas.jpg/250px-Chase_Lucas.jpg,,False
Davis,Kalia,Central Florida,6,220,2022,DT,1334.0,DavisKalia_22453,,,plpo_DavisKalia,74.0,310.0,2022.0,2025.0,0.0,0.0,0.0,1.0,NFL,,,"Pensacola, Florida",,,False
