Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,Jersey,PhotoID,Player Assets ID,CommID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Washington,ArDarius,TCU,UD,UD,2021,FS,,1082,WashingtonArDarius_21493,,,68,180,2021,,,,,,,7,,,,FALSE
Jacobs,Jerry,Arkansas,UD,UD,2021,CB,39,1087,JacobsJerry_21452,21452,,71,203,2021,,,,,,,7,,,,FALSE
Wright,Brock,ND,UD,UD,2021,TE,89,1102,WrightBrock_21959,21959,,77,254,2021,,,,,,,7,,,,FALSE
Huntley,Caleb,Ball St.,UD,UD,2021,RB,42,1104,,21726,,70,229,2021,,,,,,,7,,,,FALSE
Hawkins,Javian,Louisville,UD,UD,2021,RB,14,1249,,21572,,69,196,2021,,,,,,,7,,,,FALSE
Proehl,Blake,ECU,UD,UD,2021,WR,13,1309,,21603,,,,2021,,,,,,,7,,,,FALSE
Mills,Dedrick,Nebraska,UD,UD,2021,RB,36,1591,,21945,,,,2021,,,,,,,7,,,,FALSE
Stanley,Donell,SC,UD,UD,2021,C,72,1621,,21938,,76,324,2021,,,,,,,7,,,,FALSE
Parker,A.J.,Kansas St.,UD,UD,2021,CB,41,1642,,21983,,,,2021,,,,,,,7,,,,FALSE
Anderson,Zayne,BYU,UD,UD,2021,FS,39,2070,AndersonZayne_22017,22017,,74,206,2021,,,,,,,7,,,,FALSE
McCain,Mac,N.C. A&T,UD,UD,2021,CB,37,2098,,21788,,72,185,2021,,,,,,,7,,,,FALSE
McCollum,Ryan,TA&M,UD,UD,2021,C,62,2099,McCollumRyan_21841,21841,,77,300,2021,,,,,,,7,,,,FALSE
Patterson,Riley,Memphis,UD,UD,2021,K,6,2110,PattersonRiley_21637,21637,,72,195,2021,,,,,,,7,,,,FALSE
Yeboah,Kenny,Ole Miss,UD,UD,2021,TE,88,2674,YeboahKenny_21627,21627,,,,2021,,,,,,,7,,,,FALSE
Awosika,Kayode,Buffalo,UD,UD,2021,RG,74,2766,AwosikaKayode_21821,21821,,75,322,2021,,,,,,,7,,,,FALSE
Chrisman,Drue,Bucks,UD,UD,2021,P,4,3010,ChrismanDrue_21852,21852,,75,211,2021,,,,,,,7,,,,FALSE
Elliss,Christian,Idaho,UD,UD,2021,MLB,53,3136,EllissChristian_22682,22682,,74,231,2021,,,,,,,7,,,,FALSE
Herring,Malik,Georgia,UD,UD,2021,DE,94,3319,HerringMalik_21685,21685,,,,2021,,,,,,,7,,,,FALSE
Jones,Tim,Southern Miss,UD,UD,2021,WR,15,4572,JonesTim_22607,22607,,73,200,2021,,,,,,,7,,,,FALSE
Morris,Quintin,BGSU,UD,UD,2021,TE,85,4741,MorrisQuintin_21625,21625,,74,243,2021,,,,,,,7,,,,FALSE
Neuzil,Ryan,Appalachian St.,UD,UD,2021,C,64,4792,NeuzilRyan_21846,21846,,75,305,2021,,,,,,,7,,,,FALSE
Key,Devon,Western Kentucky,UD,UD,2021,FS,26,10408,KeyDevon_22623,22623,,72,208,2021,,,,,,,7,,,,FALSE
Meredith,Jordan,Western Kentucky,UD,UD,2021,LG,61,10423,MeredithJordan_22624,22624,,74,300,2021,,,,,,,7,,,,FALSE
Best,Zyler,Akron,UD,UD,2021,SS,40,,,,,69,190,2021,,,,,,,1,"Massillon, Ohio",,,FALSE
Gantz,Zane,Akron,UD,UD,2021,RE,90,,,,,75,241,2021,,,,,,,1,"Massillon, Ohio",,,FALSE
Knisley,Jacob,Mich St.,UD,UD,2021,RG,77,,,,,75,290,2021,,,,,,,1,"Hartville, Ohio",,,FALSE
Kutscher,Austin,Bucks,UD,UD,2021,WR,80,,,,,70,200,2021,,,,,,,1,"Massillon, Ohio",,,FALSE
Scott III,Stevie,Indiana,UD,UD,2021,RB,,,,21949,,,,2021,,,,,,,,,,,FALSE
Stokke,Mason,Wisconsin,UD,UD,2021,FB,,,,21779,,,,2021,,,,,,,,,,,FALSE
Williams Jr.,Pooka,Kansas,UD,UD,2021,RB,,,,,,,,2021,,,,,,,,,,,FALSE
Walker,Travon,Georgia,1,1,2022,LE,44,2008,walkerTravon_22305,22305,plpo_WalkerTravon,77,272,2022,2025,0,0,3,21,NFL,7,"Thomaston, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Travon_Walker_Commanders_vs_Jaguars_SEP2022_%28cropped%29.jpg/250px-Travon_Walker_Commanders_vs_Jaguars_SEP2022_%28cropped%29.jpg,,FALSE
Hutchinson,Aidan,Michigan,1,2,2022,LE,97,1771,hutchinsonAidan_22145,22145,plpo_HutchinsonAidan,79,268,2022,2025,0,1,2,20,NFL,7,"Plymouth, Michigan",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Aidan_Hutchinson.jpg/250px-Aidan_Hutchinson.jpg,,FALSE
Stingley Jr.,Derek,LSU,1,3,2022,CB,24,1956,stingleyJrDerek_22269,22269,,,,2022,2025,1,1,3,21,NFL,7,,,,FALSE
Gardner,Sauce,Cincinnati,1,4,2022,CB,1,1712,gardnerAhmad_22260,22260,plpo_GardnerSauce,75,190,2022,2025,2,2,3,31,NFL,7,"Detroit, Michigan",https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/2025_NYJ_Media_Day_Sauce_Gardner_%28cropped%29.png/250px-2025_NYJ_Media_Day_Sauce_Gardner_%28cropped%29.png,,FALSE
Thibodeaux,Kayvon,Oregon,1,5,2022,LE,5,1973,thibodeauxKayvon_22139,22139,plpo_ThibodeauxKayvon,77,258,2022,2025,0,0,2,21,NFL,7,"South Los Angeles, California",https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Kayvon_Thibodeaux.png/250px-Kayvon_Thibodeaux.png,,FALSE
Ekwonu,Ikem,North Carolina St.,1,6,2022,LT,79,,,22439,,76,320,2022,2025,0,0,3,19,NFL,,"Matthews, North",https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Ikem_Ekwonu.png/250px-Ikem_Ekwonu.png,,FALSE
Neal,Evan,Alabama,1,7,2022,LG,73,1864,nealEvan_22441,22441,plpo_NealEvan,79,340,2022,2024,0,0,1,11,NFL,7,"Okeechobee, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Evan_Neal.png/250px-Evan_Neal.png,,FALSE
London,Drake,USC,1,8,2022,WR,5,1813,londonDrake_22068,22068,plpo_LondonDrake,76,215,2022,2025,0,0,3,25,NFL,7,"Moorpark, California",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Drake_London_Falcons_camp_2022.png/250px-Drake_London_Falcons_camp_2022.png,,FALSE
Cross,Charles,Mississippi St.,1,9,2022,LG,67,1318,crosscharles_22437,22437,plpo_CrossCharles,77,317,2022,2025,0,0,3,22,NFL,7,"Laurel, Mississippi",https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Charles_Cross.png/250px-Charles_Cross.png,,FALSE
Wilson,Garrett,Ohio St.,1,10,2022,WR,17,2040,wilsonGarrett_22376,22376,plpo_WilsonGarrett,72,183,2022,2025,0,0,3,24,NFL,7,"Chicago, Illinois",https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/2025_NYJ_offseason_-_Garrett_Wilson_interview_%28cropped%29.png/250px-2025_NYJ_offseason_-_Garrett_Wilson_interview_%28cropped%29.png,,FALSE
Olave,Chris,Ohio St.,1,11,2022,WR,12,1870,olaveChris_22072,22072,plpo_OlaveChris,72,187,2022,2025,0,0,3,20,NFL,7,"San Ysidro, California",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/IX8A4137_%2845339431234%29_%28cropped%29.jpg/250px-IX8A4137_%2845339431234%29_%28cropped%29.jpg,,FALSE
Williams,Jameson,Alabama,1,12,2022,WR,9,2033,williamsJameson_22375,22375,plpo_WilliamsJameson,73,182,2022,2025,0,0,1,16,NFL,7,"Louis, Missouri",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Jameson_Williams.png/250px-Jameson_Williams.png,,FALSE
Davis,Jordan,Georgia,1,13,2022,DT,90,1333,davisJordan_22164,22164,plpo_DavisJordan,78,336,2022,2025,0,0,2,16,NFL,7,"Charlotte, North",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Jordan_Davis.png/250px-Jordan_Davis.png,,FALSE
Hamilton,Kyle,Notre Dame,1,14,2022,SS,14,1753,hamiltonKyle_22226,22226,plpo_HamiltonKyle,76,218,2022,2025,1,2,2,22,NFL,1,"Heraklion, Crete",https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Kyle_Hamilton_%2853880437431%29.jpg/250px-Kyle_Hamilton_%2853880437431%29.jpg,,FALSE
Green,Kenyon,Texas A&M,1,15,2022,LG,59,1745,GreenKenyon_22341,22341,plpo_GreenKenyon,76,323,2022,2024,0,0,2,8,NFL,7,"Humble, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Kenyon_Green_%2852515788380%29_%28cropped%29.jpg/250px-Kenyon_Green_%2852515788380%29_%28cropped%29.jpg,,FALSE
Dotson,Jahan,Penn St.,1,16,2022,WR,1,1470,DotsonJahan_22073,22073,plpo_DotsonJahan,71,182,2022,2025,0,0,2,11,NFL,7,"Newark, New",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Jahan_Dotson_Jaguars_at_Commanders_%28cropped%29.jpg/250px-Jahan_Dotson_Jaguars_at_Commanders_%28cropped%29.jpg,,FALSE
Johnson,Zion,Boston Col.,1,17,2022,LG,77,1786,johnsonZion_22115,22115,plpo_JohnsonZion,75,316,2022,2025,0,0,3,20,NFL,7,"Bowie, Maryland",https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Zion_Johnson.jpg/250px-Zion_Johnson.jpg,,FALSE
Burks,Treylon,Arkansas,1,18,2022,WR,16,1226,burksTreylon_22069,22069,plpo_BurksTreylon,74,225,2022,2024,0,0,1,6,NFL,7,"Flint, Michigan",https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Treylon_Burks.jpg/250px-Treylon_Burks.jpg,,FALSE
Penning,Trevor,Northern Iowa,1,19,2022,LT,70,1881,penningTrevor_22103,22103,plpo_PenningTrevor,79,325,2022,2025,0,0,1,12,NFL,7,"Clear Lake, Iowa",,,FALSE
Pickett,Kenny,Pittsburgh,1,20,2022,QB,8,1889,pickettKenny_22046,22046,plpo_PickettKenny,75,220,2022,2024,0,0,2,14,NFL,7,"Ocean Township, New",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Kenny_Pickett_by_Gage_Skidmore.jpg/250px-Kenny_Pickett_by_Gage_Skidmore.jpg,,FALSE
McDuffie,Trent,Washington,1,21,2022,CB,22,1844,mcDuffieTrent_22265,22265,plpo_McDuffieTrent,71,193,2022,2025,1,0,3,28,NFL,7,"Westminster, California",https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Big_Red_One_Attends_Kansas_City_Chiefs_Training_Camp_%287983487%29_%28cropped%29.jpg/250px-Big_Red_One_Attends_Kansas_City_Chiefs_Training_Camp_%287983487%29_%28cropped%29.jpg,,FALSE
Walker,Quay,Georgia,1,22,2022,MLB,7,2006,walkerQuay_22187,22187,plpo_WalkerQuay,76,241,2022,2025,0,0,3,18,NFL,7,"Cordele, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Luke_Doty_and_Quay_Walker_Crop.jpg/250px-Luke_Doty_and_Quay_Walker_Crop.jpg,,FALSE
Elam,Kaiir,Florida,1,23,2022,CB,24,1561,elamKaiir_22257,22257,plpo_ElamKaiir,73,191,2022,2025,0,0,0,6,NFL,7,"Riviera Beach, Florida",,,FALSE
Smith,Tyler,Tulsa,1,24,2022,LG,73,1946,smithTyler_22445,22445,plpo_SmithTyler,78,332,2022,2025,0,2,3,25,NFL,7,"Fort Worth, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Tyler_Smith_Cowboys_2022_%28cropped%29.jpg/250px-Tyler_Smith_Cowboys_2022_%28cropped%29.jpg,,FALSE
Linderbaum,Tyler,Iowa,1,25,2022,LG,64,1810,linderbaumTyler_22274,22274,plpo_LinderbaumTyler,74,305,2022,2025,0,2,3,25,NFL,7,"Solon, Iowa",https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Tyler_Linderbaum_2021_%28cropped%29.jpg/250px-Tyler_Linderbaum_2021_%28cropped%29.jpg,,FALSE
Johnson II,Jermaine,Florida St.,1,26,2022,MLB,11,1782,johnsonIIJermaine_22141,22141,,,,2022,2025,0,1,1,14,NFL,7,,,,FALSE
Lloyd,Devin,Utah,1,27,2022,MLB,33,1812,lloydDevin_22183,22183,plpo_LloydDevin,75,235,2022,2025,0,0,3,20,NFL,7,"Kansas City, Missouri",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Devin_Lloyd_2022.jpg/250px-Devin_Lloyd_2022.jpg,,FALSE
Wyatt,Devonte,Georgia,1,28,2022,DT,95,2059,wyattDevonte_22166,22166,plpo_WyattDevonte,75,304,2022,2025,0,0,0,6,NFL,7,"Decatur, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Devonte_Wyatt.png/250px-Devonte_Wyatt.png,,FALSE
Strange,Cole,Chattanooga,1,29,2022,LG,69,1958,strangeCole_22137,22137,plpo_StrangeCole,77,310,2022,2025,0,0,2,11,NFL,7,"Knoxville, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/New_England_Patriots_visit_USS_Constitution_%287468599%29_%28Strange_cropped%29.jpg/250px-New_England_Patriots_visit_USS_Constitution_%287468599%29_%28Strange_cropped%29.jpg,,FALSE
Karlaftis III,George,Purdue,1,30,2022,LE,,1795,karlaftisGeorge_22140,22140,,,,2022,2025,0,0,3,20,NFL,7,,,,FALSE
Hill,Daxton,Michigan,1,31,2022,CB,23,1766,hillDaxton_22263,22263,plpo_HillDax,72,195,2022,2025,0,0,1,9,NFL,7,"Tulsa, Oklahoma",https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Daxton_Hill_during_Michigan_Wolverines_football_home_game_against_Army_Black_Knights_on_September_7%2C_2019_%2848870315616%29.jpg/250px-Daxton_Hill_during_Michigan_Wolverines_football_home_game_against_Army_Black_Knights_on_September_7%2C_2019_%2848870315616%29.jpg,,FALSE
Cine,Lewis,Georgia,1,32,2022,CB,6,1270,cineLewis_22397,22397,plpo_CineLewis,74,199,2022,2024,0,0,0,0,NFL,7,"Prince, Haiti",,,FALSE
Hall,Logan,Houston,2,33,2022,LE,90,1750,hallLogan_22180,22180,plpo_HallLogan,78,283,2022,2025,0,0,1,13,NFL,7,"Elgin, Oklahoma",,,FALSE
Watson,Christian,North Dakota St.,2,34,2022,WR,9,2013,watsonChristian_22373,22373,plpo_WatsonChristian,76,208,2022,2024,0,0,3,16,NFL,7,"Phoenix, Arizona",https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Christian_Watson_-_2025_Commanders_at_Packers.jpg/250px-Christian_Watson_-_2025_Commanders_at_Packers.jpg,,FALSE
McCreary,Roger,Auburn,2,35,2022,CB,21,1843,mcCrearyRoger_22206,22206,plpo_McCrearyRoger,71,190,2022,2025,0,0,2,13,NFL,7,"Mobile, Alabama",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Roger_McCreary_interview.jpg/250px-Roger_McCreary_interview.jpg,,FALSE
Hall,Breece,Iowa St.,2,36,2022,HB,20,1747,hallBreece_22326,22326,plpo_HallBreece,71,217,2022,2025,0,0,2,20,NFL,7,"Omaha, Nebraska",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Breece_Hall_FanDuel_Interview_%28cropped%29.png/250px-Breece_Hall_FanDuel_Interview_%28cropped%29.png,,FALSE
Pitre,Jalen,Baylor,2,37,2022,SS,5,1893,PitreJalen_22230,22230,plpo_PitreJalen,72,200,2022,2025,0,0,3,16,NFL,7,"Stafford, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Jalen_Pitre.png/250px-Jalen_Pitre.png,,FALSE
Ebiketie,Arnold,Penn St.,2,38,2022,LE,17,1558,ebiketieArnold_22147,22147,plpo_EbiketieArnold,74,250,2022,2025,0,0,0,8,NFL,7,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Arnold_Ebiketie_interview.jpg/250px-Arnold_Ebiketie_interview.jpg,,FALSE
Gordon,Kyler,Washington,2,39,2022,CB,6,1738,GordonKyler_22261,22261,plpo_GordonKyler,71,200,2022,2025,0,0,2,12,NFL,7,"Mukilteo, Washington",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Kyler_Gordon.png/250px-Kyler_Gordon.png,,FALSE
Mafe,Boye,Minnesota,2,40,2022,LE,53,1821,MafeBoye_22153,22153,plpo_MafeBoye,76,261,2022,2025,0,0,1,14,NFL,7,"Golden Valley, Minnesota",,,FALSE
Walker III,Kenneth,Michigan St.,2,41,2022,HB,9,2005,walkerIIIKenneth_22338,22338,,,,2022,2025,0,0,3,20,NFL,7,,,,FALSE
Booth,Andrew,Clemson,2,42,2022,CB,23,1187,boothjrAndrew_22255,,plpo_BoothAndrew,72,194,2022,2024,0,0,0,3,NFL,7,,,,FALSE
Robinson,Wan'Dale,Kentucky,2,43,2022,WR,17,1924,robinsonWanDale_22368,22368,plpo_RobinsonWanDale,68,185,2022,2025,0,0,0,11,NFL,7,"Frankfort, Kentucky",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Wan%27Dale_Robinson_%28cropped%29.jpg/250px-Wan%27Dale_Robinson_%28cropped%29.jpg,,FALSE
Metchie,John,Alabama,2,44,2022,WR,8,1851,metchieIIIJohn_22361,,plpo_MetchieJohn,72,195,2022,2025,0,0,0,3,NFL,7,,,,FALSE
Ojabo,David,Michigan,2,45,2022,MLB,90,1867,ojaboDavid_22311,22311,plpo_OjaboDavid,76,252,2022,2025,0,0,0,2,NFL,7,"Port Harcourt, Nigeria",https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/David_Ojabo_2021.jpg/250px-David_Ojabo_2021.jpg,,FALSE
Paschal,Josh,Kentucky,2,46,2022,LE,93,,,22151,,75,275,2022,2024,0,0,0,9,NFL,,"Washington, D",https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Injury_icon_2.svg/20px-Injury_icon_2.svg.png,,FALSE
Mathis,Phidarian,Alabama,2,47,2022,DT,98,1826,MathisPhidarian_22167,22167,plpo_MathisPhidarian,76,312,2022,2025,0,0,0,2,NFL,7,"Wisner, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Phidarian_Mathis_Preseason_Week_1-_Commanders_at_Jets_%28cropped%29.jpg/250px-Phidarian_Mathis_Preseason_Week_1-_Commanders_at_Jets_%28cropped%29.jpg,,FALSE
Brisker,Jaquan,Penn St.,2,48,2022,SS,9,1194,briskerjaquan_22228,22228,plpo_BriskerJaquan,73,204,2022,2025,0,0,2,11,NFL,7,"Pittsburgh, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Jaquan_Brisker.png/250px-Jaquan_Brisker.png,,FALSE
Taylor,Alontae,Tennessee,2,49,2022,CB,1,1969,TaylorAlontae_22209,22209,plpo_TaylorAlontae,72,199,2022,2025,0,0,3,13,NFL,7,"Winchester, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Alontae_Taylor_%2853018551183%29_%28cropped%29.jpg/250px-Alontae_Taylor_%2853018551183%29_%28cropped%29.jpg,,FALSE
Thornton,Tyquan,Baylor,2,50,2022,WR,11,1985,ThorntonTyquan_22371,22371,plpo_ThorntonTyquan,74,185,2022,2025,0,0,1,3,NFL,7,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Tyquan_Thornton_answering_press_questions_after_a_practice_during_2023_Patriots_Training_Camp.jpg/250px-Tyquan_Thornton_answering_press_questions_after_a_practice_during_2023_Patriots_Training_Camp.jpg,,FALSE
Jurgens,Cam,Nebraska,2,51,2022,LG,51,1793,JurgensCam_22273,22273,plpo_JurgensCam,75,303,2022,2025,0,1,2,14,NFL,7,"Beatrice, Nebraska",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Cam_Jurgens_-_Philadelphia_Eagles_Visit_ANC_April_2025_%28cropped%29.jpg/250px-Cam_Jurgens_-_Philadelphia_Eagles_Visit_ANC_April_2025_%28cropped%29.jpg,,FALSE
Pickens,George,Georgia,2,52,2022,WR,14,1888,PickensGeorge_22365,22365,plpo_PickensGeorge,75,200,2022,2025,0,0,3,24,NFL,7,"Hoover, Alabama",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/George_Pickens.png/250px-George_Pickens.png,,FALSE
Pierce,Alec,Cincinnati,2,53,2022,WR,14,1890,pierceAlec_22085,22085,plpo_PierceAlec,75,211,2022,2025,0,0,3,15,NFL,7,"Glen Ellyn, Illinois",https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Alec_Pierce_Commanders_vs_Colts_OCT2022_%28cropped%29.jpg/250px-Alec_Pierce_Commanders_vs_Colts_OCT2022_%28cropped%29.jpg,,FALSE
Moore,Skyy,Western Michigan,2,54,2022,WR,24,1858,mooreSkyy_22362,22362,plpo_MooreSkyy,70,195,2022,2025,0,0,0,4,NFL,7,"New Kensington, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/b/b6/Skyy_Moore_P20230605AS-1323_%28cropped%29.jpg,,FALSE
McBride,Trey,Colorado St.,2,55,2022,TE,85,1830,McBrideTrey_22093,22093,plpo_McBrideTrey,76,246,2022,2025,0,1,3,20,NFL,7,"Greeley, Colorado",https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/2024_FanDuel_Interview_Trey_McBride_%28cropped%29.png/250px-2024_FanDuel_Interview_Trey_McBride_%28cropped%29.png,,FALSE
Williams,Sam,Mississippi,2,56,2022,LE,54,2037,williamsSam_22150,22150,plpo_WilliamsSam,74,192,2022,2025,0,0,0,4,NFL,7,"Cameron, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Sam_Williams.jpg/250px-Sam_Williams.jpg,https://www.pro-football-reference.com/req/20230307/images/headshots/WillSa00_2024.jpg,FALSE
Goedeke,Luke,Central Michigan,2,57,2022,LG,67,1734,GoedekeLuke_22112,22112,plpo_GoedekeLuke,77,312,2022,2025,0,0,2,17,NFL,7,"Whitelaw, Wisconsin",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Luke_Goedeke_%2853988023297%29_%28cropped%29.jpg/250px-Luke_Goedeke_%2853988023297%29_%28cropped%29.jpg,,FALSE
Andersen,Troy,Montana St.,2,58,2022,MLB,44,1133,AndersenTroy_22194,22194,plpo_AndersenTroy,76,245,2022,2024,0,0,0,6,NFL,7,"Dillon, Montana",https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Troy_Andersen_interview.jpg/250px-Troy_Andersen_interview.jpg,,FALSE
Ingram,Ed,LSU,2,59,2022,LG,67,1773,IngramEd_22118,22118,plpo_IngramEd,75,307,2022,2025,0,0,3,16,NFL,7,"Soto, Texas",,,FALSE
Taylor-Britt,Cam,Nebraska,2,60,2022,CB,29,1964,TaylorBrittCam_22220,22220,plpo_Taylor,71,200,2022,2025,0,0,3,14,NFL,7,"Montgomery, Alabama",,,FALSE
Jackson,Drake,USC,2,61,2022,OLB,95,1776,JacksonDrake_22310,22310,plpo_JacksonDrake,76,273,2022,2023,0,0,0,3,NFL,7,"Corona, California",https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Drake_Jackson.png/250px-Drake_Jackson.png,,FALSE
Cook,Bryan,Cincinnati,2,62,2022,SS,6,1303,CookBryan_22234,22234,plpo_CookBryan,73,206,2022,2025,0,0,2,12,NFL,7,"Cincinnati, Ohio",https://upload.wikimedia.org/wikipedia/commons/a/aa/Bryan_Cook-Chiefs_warmup_before_Rams_at_Chiefs_%2852531028370%29_%28cropped%29.jpg,,FALSE
Cook,James,Georgia,2,63,2022,HB,4,1304,cookJames_22054,22054,plpo_CookJames,71,190,2022,2025,0,2,2,28,NFL,7,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/JamesCookProBowl2024_%28cropped%29.jpg/250px-JamesCookProBowl2024_%28cropped%29.jpg,,FALSE
Bonitto,Nik,Oklahoma,2,64,2022,OLB,42,1181,BonittoNik_22142,22142,plpo_BonittoNik,75,240,2022,2025,0,1,1,21,NFL,7,"Fort Lauderdale, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Nik_Bonitto.png/250px-Nik_Bonitto.png,,FALSE
Fortner,Luke,Kentucky,3,65,2022,LG,79,1647,FortnerLuke_22425,22425,plpo_FortnerLuke,76,307,2022,2025,0,0,2,17,NFL,7,"Cleveland, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Luke_Fortner.jpg/250px-Luke_Fortner.jpg,,FALSE
Asamoah,Brian,Oklahoma,3,66,2022,MLB,33,1145,asamoahIIBrian_22190,,plpo_AsamoahBrian,72,226,2022,2024,0,0,0,3,NFL,7,"Newark, New",,,FALSE
Ezeudu,Joshua,North Carolina,3,67,2022,LG,75,1571,EzeuduJoshua_22440,22440,plpo_EzeuduJoshua,76,310,2022,2024,0,0,0,5,NFL,7,"Lawrenceville, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Injury_icon_2.svg/20px-Injury_icon_2.svg.png,,FALSE
Emerson,Martin,Mississippi St.,3,68,2022,CB,23,,EmersonMartin_22258,,,74,201,2022,2024,0,0,2,13,NFL,,"Pensacola, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Martin_Emerson_%2852340507131%29_%28cropped%29.jpg/250px-Martin_Emerson_%2852340507131%29_%28cropped%29.jpg,,FALSE
Petit-Frere,Nicholas,Ohio St.,3,69,2022,LT,78,,,22442,,77,316,2022,2024,0,0,1,11,NFL,,"Lucie, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Nicholas_Petit-Frere_2022.jpg/250px-Nicholas_Petit-Frere_2022.jpg,,FALSE
Muma,Chad,Wyoming,3,70,2022,MLB,48,1860,MumaChad_22186,22186,plpo_MumaChad,75,239,2022,2025,0,0,0,6,NFL,7,"Denver, Colorado",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Chad_Muma_2023_%28cropped%29.jpg/250px-Chad_Muma_2023_%28cropped%29.jpg,,FALSE
Jones Jr.,Velus,Tennessee,3,71,2022,WR,28,1791,,,,,,2022,2025,0,0,0,3,NFL,7,,,,FALSE
Lucas,Abraham,Washington St.,3,72,2022,LG,72,1815,LucasAbraham_22105,22105,plpo_LucasAbraham,78,322,2022,2025,0,0,1,15,NFL,7,"Everett, Washington",,,FALSE
Woods,Jelani,Virginia,3,73,2022,TE,80,2050,WoodsJelani_22351,22351,plpo_WoodsJelani,79,253,2022,2022,0,0,0,2,NFL,7,"Ellenwood, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Jelani_Woods_OCT2022_%28cropped%29.jpg/250px-Jelani_Woods_OCT2022_%28cropped%29.jpg,,FALSE
Ridder,Desmond,Cincinnati,3,74,2022,QB,4,1912,ridderDesmond_22047,22047,plpo_RidderDesmond,75,207,2022,2024,0,0,1,13,NFL,7,"Louisville, Kentucky",https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/2023_Atlanta_Falcons_Minicamp_Desmond_Ridder_%28cropped%29.png/250px-2023_Atlanta_Falcons_Minicamp_Desmond_Ridder_%28cropped%29.png,,FALSE
