Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,PhotoID,Player Assets ID,CommID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Flacco,Joe,Delaware,1,18,2008,QB,1115.0,FlaccoJoe_28329,,plpo_FlaccoJoe,6-6,245.0,2008.0,2025.0,0.0,0.0,12.0,96.0,NFL,,"Voorhees Township, New",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Joe_Flacco_2025_Browns_Camp_%28cropped%29.jpg/250px-Joe_Flacco_2025_Browns_Camp_%28cropped%29.jpg,,False
Otah,Jeff,Pittsburgh,1,19,2008,LT,,,,,6-6,330.0,2008.0,2011.0,0.0,0.0,2.0,14.0,NFL,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Jeff_Otah_%283812576950%29_%28cropped%29.jpg/250px-Jeff_Otah_%283812576950%29_%28cropped%29.jpg,,False
Talib,Aqib,Kansas,1,20,2008,CB,2903.0,TalibAqib_28387,,plpo_TalibAqib,6-1,209.0,2008.0,2019.0,1.0,5.0,9.0,68.0,NFL,,"Cleveland, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Aqib_Talib_2017.jpg/250px-Aqib_Talib_2017.jpg,,False
Baker,Sam,USC,1,21,2008,LT,344.0,,,plpo_BakerSam,6-5,301.0,2008.0,2013.0,0.0,0.0,3.0,32.0,NFL,,"Tustin, California",https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/102007-SamBaker.jpg/250px-102007-SamBaker.jpg,,False
Jones,Felix,Arkansas,1,22,2008,HB,,,,,5-10,215.0,2008.0,2013.0,0.0,0.0,1.0,27.0,NFL,,"Tulsa, Oklahoma",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Felix_Jones_in_2012.jpg/250px-Felix_Jones_in_2012.jpg,,False
Mendenhall,Rashard,Illinois,1,23,2008,HB,,,,,5-10,225.0,2008.0,2013.0,0.0,0.0,4.0,29.0,NFL,,"Skokie, Illinois",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Rashard_Mendenhall.jpg/250px-Rashard_Mendenhall.jpg,,False
Johnson,Chris,East Carolina,1,24,2008,HB,1664.0,,,plpo_JohnsonChris,6-1,200.0,2008.0,2017.0,1.0,3.0,7.0,70.0,NFL,,"Gladewater, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Chris_Johnson_%28cornerback%29.JPG/250px-Chris_Johnson_%28cornerback%29.JPG,,False
Jenkins,Mike,South Florida,1,25,2008,CB,1643.0,,,plpo_JenkinsMike,6-0,200.0,2008.0,2015.0,0.0,1.0,4.0,27.0,NFL,,"Rhein, West",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Mike_Jenkins_with_mouthguard.JPG/250px-Mike_Jenkins_with_mouthguard.JPG,,False
Brown,Duane,Virginia Tech,1,26,2008,LT,546.0,BrownDuane_28431,,plpo_BrownDuane,6-4,329.0,2008.0,2023.0,1.0,5.0,15.0,91.0,NFL,,"Richmond, Virginia",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Duane_Brown_2018.JPG/250px-Duane_Brown_2018.JPG,,False
Cason,Antoine,Arizona,1,27,2008,CB,691.0,,,plpo_CasonAntoine,6-1,195.0,2008.0,2014.0,0.0,0.0,4.0,27.0,NFL,,"Long Beach, California",https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Antoine_Cason.JPG/250px-Antoine_Cason.JPG,,False
Jackson,Lawrence,USC,1,28,2008,LE,,,,,6-5,261.0,2008.0,2012.0,0.0,0.0,2.0,15.0,NFL,,"Los Angeles, California",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/091507-USCNeb-LawrenceJackson.jpg/250px-091507-USCNeb-LawrenceJackson.jpg,,False
Balmer,Kentwan,North Carolina,1,29,2008,DT,,,,,6-5,317.0,2008.0,2011.0,0.0,0.0,1.0,7.0,NFL,,"Ahoskie, North",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Kentwan_Balmer.JPG/250px-Kentwan_Balmer.JPG,,False
Keller,Dustin,Purdue,1,30,2008,TE,,,,,6-2,255.0,2008.0,2012.0,0.0,0.0,3.0,22.0,NFL,,"Lafayette, Indiana",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Dustin_Keller.JPG/250px-Dustin_Keller.JPG,,False
Phillips,Kenny,Miami (FL),1,31,2008,CB,2406.0,,,plpo_PhillipsKenny,6-2,217.0,2008.0,2015.0,0.0,0.0,2.0,16.0,NFL,,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Kenny_Phillips.jpg/250px-Kenny_Phillips.jpg,,False
Merling,Phillip,Clemson,2,32,2008,LE,,,,,6-5,315.0,2008.0,2013.0,0.0,0.0,0.0,6.0,NFL,,"Portsmouth, Virginia",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Phillip_Merling.jpg/250px-Phillip_Merling.jpg,,False
Avery,Donnie,Houston,2,33,2008,WR,321.0,,,plpo_AveryDonnie,5-11,200.0,2008.0,2014.0,0.0,0.0,4.0,21.0,NFL,,"Houston, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Donnie_Avery.JPG/250px-Donnie_Avery.JPG,,False
Thomas,Devin,Michigan St.,2,34,2008,WR,,,,,6-2,221.0,2008.0,2011.0,0.0,0.0,1.0,4.0,NFL,,"Ann Arbor, Michigan",https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Devin_Thomas_%28American_football_player%2C_born_1986%29.jpg/250px-Devin_Thomas_%28American_football_player%2C_born_1986%29.jpg,,False
Flowers,Brandon,Virginia Tech,2,35,2008,CB,1122.0,,,plpo_FlowersBrandon,5-10,190.0,2008.0,2016.0,0.0,1.0,9.0,42.0,NFL,,"Delray Beach, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Brandon_Flowers_%28American_football%29.JPG/250px-Brandon_Flowers_%28American_football%29.JPG,,False
Nelson,Jordy,Kansas St.,2,36,2008,WR,2233.0,nelsonJordy_28433,,plpo_NelsonJordy,6-3,217.0,2008.0,2018.0,0.0,1.0,7.0,73.0,NFL,,"Manhattan, Kansas",https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Jordy_Nelson_%28cropped%29.jpg/250px-Jordy_Nelson_%28cropped%29.jpg,,False
Lofton,Curtis,Oklahoma,2,37,2008,MLB,1922.0,,,plpo_LoftonCurtis,6-2,238.0,2008.0,2015.0,0.0,0.0,8.0,49.0,NFL,,"Kingfisher, Oklahoma",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Curtis_Lofton_2015.JPG/250px-Curtis_Lofton_2015.JPG,,False
Carlson,John,Notre Dame,2,38,2008,TE,,,,,6-5,248.0,2008.0,2014.0,0.0,0.0,4.0,16.0,NFL,,"Cloud, Minnesota",https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/John_Carlson_%28American_football%29.JPG/250px-John_Carlson_%28American_football%29.JPG,,False
Rachal,Chilo,USC,2,39,2008,LG,,,,,6-5,323.0,2008.0,2012.0,0.0,0.0,3.0,20.0,NFL,,"Compton, California",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/091507-USCNeb-ChiloRachal2.jpg/250px-091507-USCNeb-ChiloRachal2.jpg,,False
Porter,Tracy,Indiana,2,40,2008,CB,2439.0,,,plpo_PorterTracy,6-2,196.0,2008.0,2016.0,0.0,0.0,6.0,31.0,NFL,,"Baton Rouge, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Tracy_Porter.JPG/250px-Tracy_Porter.JPG,,False
Hardy,James,Indiana,2,41,2008,WR,,,,,6-5,220.0,2008.0,2009.0,0.0,0.0,0.0,1.0,NFL,,"Fort Wayne, Indiana",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/James_Hardy_2011_stadium_practice.jpg/250px-James_Hardy_2011_stadium_practice.jpg,,False
Royal,Eddie,Virginia Tech,2,42,2008,WR,2601.0,,,plpo_RoyalEddie,5-10,182.0,2008.0,2016.0,0.0,0.0,6.0,35.0,NFL,,"Alexandria, Virginia",https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Eddie_Royal_2010.JPG/250px-Eddie_Royal_2010.JPG,,False
Johnson,Tyrell,Arkansas St.,2,43,2008,CB,1700.0,,,plpo_JohnsonTyrell,6-0,207.0,2008.0,2012.0,0.0,0.0,1.0,10.0,NFL,,"Rison, Arkansas",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Forte,Matt,Tulane,2,44,2008,HB,1139.0,,,plpo_ForteMatt,6-2,218.0,2008.0,2017.0,0.0,2.0,9.0,84.0,NFL,,"Lake Charles, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Matt_Forte.jpg/250px-Matt_Forte.jpg,,False
Dizon,Jordon,Colorado,2,45,2008,MLB,,,,,6-0,232.0,2008.0,2009.0,0.0,0.0,0.0,2.0,NFL,,"Hawaii, U",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Jordon_Dizon_Colorado.jpg/250px-Jordon_Dizon_Colorado.jpg,,False
Simpson,Jerome,Coastal Carolina,2,46,2008,WR,2733.0,,,plpo_SimpsonJerome,6-2,190.0,2008.0,2015.0,0.0,0.0,3.0,18.0,NFL,,"Reidsville, North",https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Jerome_Simpson_on_the_bench_2012-12-30.jpg/250px-Jerome_Simpson_on_the_bench_2012-12-30.jpg,,False
Laws,Trevor,Notre Dame,2,47,2008,DT,,,,,6-1,304.0,2008.0,2011.0,0.0,0.0,0.0,7.0,NFL,,"Dayton, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Trevor_Laws.jpg/250px-Trevor_Laws.jpg,,False
Davis,Fred,USC,2,48,2008,TE,900.0,,,plpo_DavisFred,6-3,247.0,2008.0,2013.0,0.0,0.0,3.0,14.0,NFL,,"Toledo, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Fred_Davis1.jpg/250px-Fred_Davis1.jpg,,False
Jackson,DeSean,California,2,49,2008,WR,1603.0,JacksonDeSean_28349,,plpo_JacksonDeSean,5-10,175.0,2008.0,2022.0,0.0,3.0,11.0,75.0,NFL,,"Los Angeles, California",https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Desean_Jackson_%28cropped%29.jpg/250px-Desean_Jackson_%28cropped%29.jpg,,False
Campbell,Calais,Miami (FL),2,50,2008,LE,655.0,CampbellCalais_28363,,plpo_CampbellCalais,6-8,315.0,2008.0,2025.0,1.0,6.0,16.0,112.0,NFL,,"Denver, Colorado",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Atlanta_Falcons_Calais_Campbell_MAY2023_Practice_%28cropped%29.png/250px-Atlanta_Falcons_Calais_Campbell_MAY2023_Practice_%28cropped%29.png,,False
Kelly,Malcolm,Oklahoma,2,51,2008,WR,,,,,6-4,226.0,2008.0,2009.0,0.0,0.0,1.0,3.0,NFL,,"Longview, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Malcolm_kelly_redskins.jpg/250px-Malcolm_kelly_redskins.jpg,,False
Groves,Quentin,Auburn,2,52,2008,LE,1335.0,,,plpo_GrovesQuentin,6-3,265.0,2008.0,2014.0,0.0,0.0,2.0,17.0,NFL,,"Greenville, Mississippi",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Quentin_Groves.JPG/250px-Quentin_Groves.JPG,,False
Sweed,Limas,Texas,2,53,2008,WR,,,,,6-4,220.0,2008.0,2009.0,0.0,0.0,0.0,1.0,NFL,,"Brenham, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Limas_Sweed_UT.jpg/250px-Limas_Sweed_UT.jpg,,False
Jones,Jason,Eastern Michigan,2,54,2008,LE,1723.0,,,plpo_JonesJason,6-5,272.0,2008.0,2016.0,0.0,0.0,4.0,32.0,NFL,,"Detroit, Michigan",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Jason_Jones.jpg/250px-Jason_Jones.jpg,,False
Rice,Ray,Rutgers,2,55,2008,HB,2523.0,,,plpo_RiceRay,5-8,206.0,2008.0,2013.0,0.0,3.0,5.0,63.0,NFL,,"New Rochelle, New",https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/RayRice27.jpg/250px-RayRice27.jpg,,False
Brohm,Brian,Louisville,2,56,2008,QB,,,,,6-3,232.0,2008.0,2010.0,0.0,0.0,0.0,0.0,NFL,,"Louisville, Kentucky",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/August_14th_-_Winnipeg_vs_Toronto_%2820640779311%29_%28cropped%29.jpg/250px-August_14th_-_Winnipeg_vs_Toronto_%2820640779311%29_%28cropped%29.jpg,,False
Henne,Chad,Michigan,2,57,2008,QB,1473.0,HenneChad_28328,,plpo_HenneChad,6-3,230.0,2008.0,2022.0,0.0,0.0,3.0,26.0,NFL,,"West Reading, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Chad_Henne_2014_%28cropped%29.jpg/250px-Chad_Henne_2014_%28cropped%29.jpg,,False
Jackson,Dexter,Appalachian St.,2,58,2008,WR,3227.0,,,plpo_legends_JacksonDexter,6-0,210.0,2008.0,2008.0,0.0,0.0,0.0,0.0,NFL,,"Quincy, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Dexter_Jackson_football.jpg/250px-Dexter_Jackson_football.jpg,,False
Pollak,Mike,Arizona St.,2,59,2008,LT,2427.0,,,plpo_PollakMike,6-3,300.0,2008.0,2014.0,0.0,0.0,2.0,26.0,NFL,,"Scottsdale, Arizona",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Mike_Pollak_2013.jpg/250px-Mike_Pollak_2013.jpg,,False
Lee,Pat,Auburn,2,60,2008,CB,,,,,,,2008.0,2012.0,0.0,0.0,1.0,4.0,NFL,,,,,False
Bennett,Martellus,Texas A&M,2,61,2008,TE,413.0,,,plpo_BennettMartellus,6-6,275.0,2008.0,2017.0,0.0,1.0,8.0,35.0,NFL,,"Houston, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Martellus_Bennett.JPG/250px-Martellus_Bennett.JPG,,False
Wheatley,Terrence,Colorado,2,62,2008,CB,,,,,5-9,183.0,2008.0,2010.0,0.0,0.0,0.0,1.0,NFL,,"Walnut Creek, California",,,False
Thomas,Terrell,USC,2,63,2008,CB,7612.0,,,plpo_ThomasTerrell,6-1,197.0,2008.0,2013.0,0.0,0.0,2.0,18.0,NFL,,"Pasadena, California",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/091507-USCNeb-TerrellThomas.jpg/250px-091507-USCNeb-TerrellThomas.jpg,,False
Smith,Kevin,Central Florida,3,64,2008,HB,7814.0,,,plpo_SmithKevin,6-0,190.0,2008.0,2012.0,0.0,0.0,2.0,19.0,NFL,,"Orange, Texas",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Greco,John,Toledo,3,65,2008,LT,1296.0,GrecoJohn_28445,,plpo_GrecoJohn,6-4,318.0,2008.0,2018.0,0.0,0.0,5.0,29.0,NFL,,"Youngstown, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/John_Greco.JPG/250px-John_Greco.JPG,,False
Langford,Kendall,Hampton,3,66,2008,LE,1835.0,,,plpo_LangfordKendall,6-6,305.0,2008.0,2017.0,0.0,0.0,8.0,43.0,NFL,,"Petersburg, Virginia",https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Kendall_Langford_2016.JPG/250px-Kendall_Langford_2016.JPG,,False
Godfrey,Charles,Iowa,3,67,2008,CB,1251.0,,,plpo_GodfreyCharles,6-0,210.0,2008.0,2015.0,0.0,0.0,5.0,27.0,NFL,,"Baytown, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Charles_Godfrey_%28American_football%29_2015.jpg/250px-Charles_Godfrey_%28American_football%29_2015.jpg,,False
Jackson,Chevis,LSU,3,68,2008,CB,,,,,5-11,194.0,2008.0,2010.0,0.0,0.0,0.0,4.0,NFL,,"Mobile, Alabama",,,False
Hester,Jacob,LSU,3,69,2008,FB,,,,,5-11,235.0,2008.0,2012.0,0.0,0.0,1.0,6.0,NFL,,"Shreveport, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Jacob_Hester.JPG/250px-Jacob_Hester.JPG,,False
Bennett,Earl,Vanderbilt,3,70,2008,WR,411.0,,,plpo_BennettEarl,5-11,209.0,2008.0,2013.0,0.0,0.0,1.0,19.0,NFL,,"Birmingham, Alabama",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Earl_Bennett_%28cropped%29.jpg/250px-Earl_Bennett_%28cropped%29.jpg,,False
Gooden,Tavares,Miami (FL),3,71,2008,MLB,1262.0,,,plpo_GoodenTavares,6-1,242.0,2008.0,2013.0,0.0,0.0,1.0,9.0,NFL,,"Fort Lauderdale, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Tavares_Gooden_2009.jpg/250px-Tavares_Gooden_2009.jpg,,False
Ellis,Chris,Virginia Tech,3,72,2008,LE,,,,,6-4,260.0,2008.0,2010.0,0.0,0.0,0.0,2.0,NFL,,"Hampton, Virginia",https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Chris_Ellis.jpg/250px-Chris_Ellis.jpg,,False
Charles,Jamaal,Texas,3,73,2008,HB,708.0,charlesJamaal_28343,,plpo_CharlesJamaal,5-11,199.0,2008.0,2018.0,2.0,4.0,4.0,66.0,NFL,,"Port Arthur, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Jamaal_Charles_by_Gage_Skidmore.jpg/250px-Jamaal_Charles_by_Gage_Skidmore.jpg,,False
Connor,Dan,Penn St.,3,74,2008,MLB,,,,,6-2,241.0,2008.0,2013.0,0.0,0.0,2.0,13.0,NFL,,"Wallingford, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Dan_Connor_in_2010.jpg/250px-Dan_Connor_in_2010.jpg,,False
Smith,Reggie,Oklahoma,3,75,2008,CB,,,,,6-1,200.0,2008.0,2011.0,0.0,0.0,1.0,5.0,NFL,,"Edmond, Oklahoma",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Reggie_Smith_at_49ers_training_camp_2010-08-11_1.JPG/250px-Reggie_Smith_at_49ers_training_camp_2010-08-11_1.JPG,,False
Cottam,Brad,Tennessee,3,76,2008,TE,,,,,6-8,269.0,2008.0,2009.0,0.0,0.0,1.0,2.0,NFL,,"Germantown, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Brad_Cottam.JPG/250px-Brad_Cottam.JPG,,False
Sims,Pat,Auburn,3,77,2008,DT,2737.0,,,plpo_SimsPat,6-4,312.0,2008.0,2017.0,0.0,0.0,3.0,27.0,NFL,,"Fort Lauderdale, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Pat_Sims.JPG/250px-Pat_Sims.JPG,,False
Crable,Shawn,Michigan,3,78,2008,MLB,,,,,6-5,241.0,2008.0,2010.0,0.0,0.0,0.0,0.0,NFL,,"Massillon, Ohio",,,False
Molden,Antwaun,Eastern Kentucky,3,79,2008,CB,,,,,6-1,198.0,2008.0,2012.0,0.0,0.0,0.0,4.0,NFL,,"Warren, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Antwaun_Molden_2011.JPG/250px-Antwaun_Molden_2011.JPG,,False
Smith,Bryan,McNeese St.,3,80,2008,MLB,,,,,6-2,250.0,2008.0,2009.0,0.0,0.0,0.0,1.0,NFL,,"Newton, Texas",,,False
Doucet,Early,LSU,3,81,2008,WR,,,,,6-0,212.0,2008.0,2012.0,0.0,0.0,0.0,10.0,NFL,,"New Iberia, Louisiana",,,False
Morgan,DaJuan,North Carolina St.,3,82,2008,CB,,,,,6-0,203.0,2008.0,2010.0,0.0,0.0,0.0,3.0,NFL,,"West Palm Beach, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/DaJuan_Morgan.JPG/250px-DaJuan_Morgan.JPG,,False
Zuttah,Jeremy,Rutgers,3,83,2008,LG,3318.0,,,plpo_ZuttahJeremy,6-4,300.0,2008.0,2016.0,0.0,1.0,8.0,46.0,NFL,,"Edison, New",,,False
Douglas,Harry,Louisville,3,84,2008,WR,986.0,douglasHarry_28455,,plpo_DouglasHarry,6-0,183.0,2008.0,2017.0,0.0,0.0,2.0,31.0,NFL,,"Tampa, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Harry_Douglas_2014.jpg/250px-Harry_Douglas_2014.jpg,,False
Stevens,Craig,California,3,85,2008,TE,2860.0,,,plpo_StevensCraig,6-3,263.0,2008.0,2015.0,0.0,0.0,5.0,5.0,NFL,,"San Pedro, California",https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Craig_Stevens_%28American_football%29.JPG/250px-Craig_Stevens_%28American_football%29.JPG,,False
Zbikowski,Tom,Notre Dame,3,86,2008,CB,,,,,5-11,200.0,2008.0,2012.0,0.0,0.0,1.0,11.0,NFL,,"Park Ridge, Illinois",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Tommy_Zbikowski.jpg/250px-Tommy_Zbikowski.jpg,,False
Fluellen,Andre,Florida St.,3,87,2008,DT,1125.0,,,plpo_FluellenAndre,6-2,302.0,2008.0,2015.0,0.0,0.0,0.0,8.0,NFL,,"Philadelphia, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Andre_Fluellen.JPG/250px-Andre_Fluellen.JPG,,False
Davis,Bruce,UCLA,3,88,2008,MLB,,,,,6-6,287.0,2008.0,2011.0,0.0,0.0,0.0,0.0,NFL,,"Rutherfordton, North",https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Bruce_Davis_%28offensive_tackle%29.png/250px-Bruce_Davis_%28offensive_tackle%29.png,,False
Slaton,Steve,West Virginia,3,89,2008,HB,10841.0,,,plpo_legends_SlatonSteve,5-9,199.0,2008.0,2011.0,0.0,0.0,2.0,21.0,NFL,,"Levittown, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Steve_Slaton.JPG/250px-Steve_Slaton.JPG,,False
Harrison,Marcus,Arkansas,3,90,2008,DT,,,,,6-3,316.0,2008.0,2010.0,0.0,0.0,1.0,6.0,NFL,,"Little Rock, Arkansas",https://upload.wikimedia.org/wikipedia/commons/2/23/Marcus_Harrison_2008.jpg,,False
Finley,Jermichael,Texas,3,91,2008,TE,1106.0,,,plpo_FinleyJermichael,6-5,247.0,2008.0,2013.0,0.0,0.0,3.0,27.0,NFL,,"Diboll, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Jermichael_Finley_in_2012.jpg/250px-Jermichael_Finley_in_2012.jpg,,False
Avril,Cliff,Purdue,3,92,2008,MLB,322.0,avrilCliff_28460,,plpo_AvrilCliff,6-3,260.0,2008.0,2017.0,0.0,1.0,7.0,51.0,NFL,,"Jacksonville, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Cliff_Avril_2014.JPG/250px-Cliff_Avril_2014.JPG,,False
Wheeler,Philip,Georgia Tech,3,93,2008,MLB,3149.0,,,plpo_WheelerPhilip,6-2,245.0,2008.0,2016.0,0.0,0.0,3.0,29.0,NFL,,"Columbus, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Philip_Wheeler.JPG/250px-Philip_Wheeler.JPG,,False
O'Connell,Kevin,San Diego St.,3,94,2008,QB,,,,,6-5,225.0,2008.0,2008.0,0.0,0.0,0.0,0.0,NFL,,"Knoxville, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Kevin_O%27Connell_2019_%28cropped%29.jpg/250px-Kevin_O%27Connell_2019_%28cropped%29.jpg,,False
Manningham,Mario,Michigan,3,95,2008,WR,1970.0,,,plpo_ManninghamMario,5-11,185.0,2008.0,2013.0,0.0,0.0,4.0,22.0,NFL,,"Warren, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Mario_Manningham_-_San_Francisco_vs_Green_Bay_2012.jpg/250px-Mario_Manningham_-_San_Francisco_vs_Green_Bay_2012.jpg,,False
Rinehart,Chad,Northern Iowa,3,96,2008,LT,2538.0,,,plpo_RinehartChad,6-5,320.0,2008.0,2014.0,0.0,0.0,1.0,23.0,NFL,,"Boone, Iowa",https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Chad_Rinehart_2013.JPG/250px-Chad_Rinehart_2013.JPG,,False
Caldwell,Andre,Florida,3,97,2008,WR,650.0,,,plpo_CaldwellAndre,6-0,200.0,2008.0,2015.0,0.0,0.0,0.0,12.0,NFL,,"Tampa, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Andre_Caldwell_2012.JPG/250px-Andre_Caldwell_2012.JPG,,False
DeCoud,Thomas,California,3,98,2008,CB,925.0,,,plpo_DeCoudThomas,6-1,196.0,2008.0,2014.0,0.0,1.0,6.0,37.0,NFL,,"Oakland, California",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Thomas_DeCoud_2013.jpg/250px-Thomas_DeCoud_2013.jpg,,False
Cousins,Oniel,Texas-El Paso,3,99,2008,LG,827.0,,,plpo_CousinsOniel,6-4,315.0,2008.0,2014.0,0.0,0.0,0.0,10.0,NFL,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Oniel_Cousins_2011_stadium_practice.jpg/250px-Oniel_Cousins_2011_stadium_practice.jpg,,False
Branch,Tyvon,Connecticut,4,100,2008,CB,497.0,,,plpo_BranchTyvon,6-0,210.0,2008.0,2017.0,0.0,0.0,5.0,28.0,NFL,,"Syracuse, New",https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Tyvon_Branch.JPG/250px-Tyvon_Branch.JPG,,False
King,Justin,Penn St.,4,101,2008,CB,,,,,5-11,185.0,2008.0,2012.0,0.0,0.0,1.0,9.0,NFL,,"Pittsburgh, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Justin_King_%28American_football%29.JPG/250px-Justin_King_%28American_football%29.JPG,,False
Thompson,Jeremy,Wake Forest,4,102,2008,LE,,,,,6-4,270.0,2008.0,2009.0,0.0,0.0,0.0,1.0,NFL,,"Voorhees Township, New",https://upload.wikimedia.org/wikipedia/commons/b/ba/Jeremy-Thompson-TitansvsPackers-Nov-2-08.jpg,,False
Hayes,William,Winston-Salem St.,4,103,2008,LE,1451.0,HayesWilliam_28464,,plpo_HayesWilliam,6-3,265.0,2008.0,2018.0,0.0,0.0,4.0,32.0,NFL,,"High Point, North",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/William_Hayes_%28American_football%29.JPG/250px-William_Hayes_%28American_football%29.JPG,,False
Bell,Beau,UNLV,4,104,2008,MLB,,,,,6-2,243.0,2008.0,2008.0,0.0,0.0,0.0,0.0,NFL,,"Tustin, California",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Beau_Bell_%28American_football%29.jpg/250px-Beau_Bell_%28American_football%29.jpg,,False
Franklin,Will,Missouri,4,105,2008,WR,,,,,,,2008.0,2008.0,0.0,0.0,0.0,1.0,NFL,,,,,False
Smith,Marcus,New Mexico,4,106,2008,WR,6590.0,,,plpo_SmithMarcus,6-1,214.0,2008.0,2010.0,0.0,0.0,0.0,0.0,NFL,,"San Diego, California",,,False
